,"Neutrophils","Monocytes_CD14.CD16.","Macrophage","T_cells_.CD4..","NK_cells"
"ADORA2B",86.8737948182,111.9465908713,209.1956149871,33.4928265017,21.5537470899
"ADPGK",901.8188301273,1102.5940286302,913.4357471662,683.3683958924,520.1677035792
"ADPRH",34.4463671332,108.1267245488,120.2612839525,20.1049332318,28.4013181176
"ADPRHL2",342.2539137158,288.2012633513,311.2973644153,273.3555337648,272.3557540419
"ADRA2B",139.0798825199,85.4341155655,82.1006001851,56.2428751715,69.4427781554
"ADRB2",241.4569876295,210.0602297493,69.1382146026,83.8251521115,446.4990508313
"ADRM1",324.6674554667,322.6167653666,373.7980296526,264.3664852902,512.1325576297
"ADSL",143.2840859965,659.7648771521,502.2052510207,962.2409501625,321.0356801401
"ADSS",310.0471760276,432.5121409456,273.2590551933,356.785944662,276.4518820754
"ADSSL1",74.2779835436,52.3699021986,35.0361089708,45.4695292798,43.4078172136
"AEBP2",84.1980804684,143.1507268706,127.826339999,333.7690577024,461.4242226886
"AEN",178.3112350316,106.3141880535,75.4203234996,135.2543460425,136.3430767099
"AES",207.2149622354,295.1945070664,347.1799687076,1497.5849760414,774.2611467739
"AFAP1",5.3828785951,5.3435129103,5.0978976669,9.3799333044,7.81940486
"AFAP1L1",11.0631477827,12.2721104324,302.6904088253,10.1459746923,8.6072884388
"AFAP1L2",9.54808478,11.4981712496,10.9312212933,13.1998745125,9.4708223759
"AFF1",1070.8019797829,485.9364881459,819.073344632,941.4955616926,713.8776408713
"AFF2",23.5956988742,18.4798582477,16.2378429949,18.3437419356,18.796667124
"AFF3",25.0603562206,18.1977172844,16.5779530403,16.9732492416,18.4824093506
"AFF4",357.5058100175,234.0006418409,456.4889248861,461.7661684928,867.3591521386
"AFG3L2",123.2203599065,164.6086074427,189.7542376844,159.8152824673,127.3220103067
"AFMID",41.4974705703,39.0308500653,23.352365893,21.5325746638,27.5526136658
"AFTPH",933.5796249767,567.1595123139,654.2670734464,600.4305712598,384.7175595374
"AGA",38.1442657235,211.7566784767,254.3486356581,137.0042640606,142.1568641814
"AGAP1",14.6046061055,14.1800722431,12.4779735636,22.616655011,518.2868205826
"AGAP2",146.4306733808,71.6741030872,44.2296569262,75.0585710875,79.1377448576
"AGAP3",182.7566894052,306.7753678128,339.6064426429,144.1637448147,206.4694745516
"AGAP4",46.753788419,26.0495593866,17.9984005704,91.892589456,26.5074792445
"AGBL2",11.732663678,9.5271331003,8.7797033007,21.5537470899,17.6737651142
"AGBL3",5.9492106217,5.7786616,5.4376425811,6.0304866689,5.4651276592
"AGBL5",11.9234388291,11.7506037821,11.060032513,10.0256057759,16.9843025176
"AGER",140.6574641599,48.6104249411,32.799715833,43.0531611946,51.1362146658
"AGFG1",384.9188933687,653.1576186631,340.1036631675,298.8465012024,499.2174991867
"AGFG2",53.3761365524,44.4089341231,51.052727003,156.2319498466,37.6741368602
"AGGF1",224.903689725,244.5425721844,208.7995918761,285.269223832,241.8681418377
"AGK",69.2079566763,148.7406312335,146.11727546,261.1539438763,318.7447183877
"AGL",84.5296633668,85.8529020869,234.1732955639,498.8970774246,290.7971928899
"AGMAT",18.1977172844,16.8902995899,11.5139250283,14.6393936492,20.6563609223
"AGPAT2",273.3555337648,285.6268149626,319.8269841582,146.11727546,114.8975192978
"AGPAT3",32.2395354726,156.4031721526,137.3368280353,124.7489950914,70.1121879129
"AGPAT4",39.4601417575,57.0771056459,63.1557953383,37.1104408875,133.5430752147
"AGPAT5",41.9717815418,147.2113587245,178.409633419,151.3531085759,155.1184803821
"AGPS",68.2239336335,143.5413623881,355.1082177691,72.6139091963,88.5716706927
"AGRN",137.5841942778,76.2121745748,110.2590676141,58.6757847921,59.9169379571
"AGTPBP1",265.3301056013,128.9474287521,27.5266315791,72.2693298476,82.8214780176
"AGTRAP",929.8976445878,1844.2250596234,325.4483673935,250.3304688967,430.9068052714
"AHCTF1",622.7502392804,50.345316845,86.9126645881,145.2636079975,243.042096448
"AHCY",56.4148278234,305.6514308354,352.0831184762,149.1786944947,154.3273549163
"AHCYL1",953.2730745898,1017.1602348324,2172.7332574824,845.8506036847,230.8843674439
"AHCYL2",84.839577396,139.058655085,137.4475603618,158.8540379889,93.1980003734
"AHDC1",22.8830935373,29.4993222983,24.4155404766,51.276078911,66.7931762083
"AHI1",27.2723117823,22.1821982252,60.051554602,48.7815252032,56.883526817
"AHNAK",32.6496879725,532.4289424375,60.6673433152,96.4746728463,31.7450215877
"AHNAK2",36.7125736782,29.5765455833,28.4288903098,26.78350132,20.4461401449
"AHR",131.9559754459,703.0742301239,479.3092022666,220.1902782685,431.6862174918
"AHRR",24.4194928457,18.7265961876,188.0460170027,19.0773633394,20.6563609223
"AHSA1",324.0227956695,468.5514326379,428.6905309228,605.571834592,405.3164405516
"AHSA2",236.5175930293,207.0916271962,171.9111852001,678.3183466448,671.1826094857
"AIDA",357.5058100175,647.805868359,878.7058520583,1822.4997660229,516.6757875529
"AIF1",3630.0266968064,5050.1807216073,1515.0751509876,384.7175595374,210.5428639275
"AIFM1",57.7202074233,156.4031721526,325.4483673935,164.4836101598,84.4721199993
"AIFM2",43.980486251,36.3316756752,361.7223513072,36.9222765643,44.6975250852
"AIFM3",53.6109511524,82.2387729748,47.1879153842,41.739833157,57.5766970187
"AIG1",40.3529190595,28.7042745157,48.7815252032,42.014105565,63.7393782884
"AIM1",519.877495496,613.3516670145,864.0412978037,773.7484129851,316.9796378963
"AIM1L",111.3686088494,65.8262799097,51.1964450316,57.4648819953,81.1023859419
"AIM2",355.0185114972,172.1210999836,33.7734696703,52.7077476475,24.9143841284
"AIMP1",118.9818018709,738.7188172667,591.1110670317,893.8652468127,519.2376326416
"AIMP2",85.4086465383,521.4931569553,501.2996085666,235.9931043113,149.679291687
"AIP",349.8374065342,577.2380330167,357.0996299077,828.2007116542,591.1110670317
"AIRE",59.8105158259,50.1898440982,38.4750266222,50.3233683484,44.3281702151
"AK1",128.0915572571,85.0514600881,113.5710258478,110.3581802199,130.7578222772
"AK2",127.1894207723,314.5145449401,290.7971928899,142.7413517889,56.6426296716
"AK3",166.2355799157,276.0174686769,828.2007116542,739.9056923119,537.5782824826
"AK5",41.9717815418,36.0031838914,18.8144943769,78.3961692533,48.0389492054
"AKAP1",57.4535149062,132.296867656,184.169863846,319.3637971734,157.3784472647
"AKAP10",307.9467911883,92.0271664102,68.7474391825,256.0164933917,216.3986220774
"AKAP11",91.9715942672,275.7212814061,293.595678731,760.3164981416,351.310575839
"AKAP12",34.626925958,34.0487170731,23.678594045,29.2815258631,18.3183743788
"AKAP3",16.9201284068,19.9112038597,18.5588199461,20.2138591522,13.8474360405
"AKAP5",23.2207414257,15.8425326988,26.854010421,13.2685977637,111.7894638048
"AKAP6",27.6719299515,23.7894445515,16.3408903205,26.4889652125,18.3916219556
"AKAP7",23.0499844173,120.0696665921,87.20167324,368.1927424348,292.0932118281
"AKAP8",201.8658629398,140.6420864612,118.6877746175,159.6086439006,265.8782613186
"AKAP8L",231.4111565574,139.6561835948,90.6349298578,95.0374057334,151.3724648435
"AKAP9",82.1006001851,45.7322404167,21.1943348097,102.5030791622,60.6507619884
"AKIRIN1",626.6509511612,330.4337436359,296.6749735826,630.8203728541,1237.5052305968
"AKIRIN2",853.487338921,683.8335552994,383.6699792998,318.4503046591,731.5439523998
"AKNA",1001.2324266747,768.1758434269,136.8649129576,1502.5775584651,1447.9091475201
"AKR1A1",88.0697445143,1024.3989873816,2510.5450606964,407.8745254366,239.5206588092
"AKR1B1",111.692760013,675.5224063035,1199.1395974416,920.2500024777,476.6719385985
"AKR1C1",82.8214780176,77.6381081801,91.0905997816,69.0521493968,61.013432685
"AKR1C2",7.0540273719,7.038339566,6.2269093749,7.3666653755,5.9586776698
"AKR1C3",29.6824727838,17.2255774808,57.2103854615,63.2913576068,689.3906463682
"AKR1E2",185.4511115869,136.8649129576,81.8877207257,111.4295981191,58.099005043
"AKR7A2",117.0998755083,412.5850752595,946.6695254424,390.957477389,266.1465642486
"AKT1",529.4071668995,344.3784717228,308.9113401617,304.8109154141,247.879335502
"AKT1S1",55.4572509369,47.3673795154,69.2079566763,50.513713737,36.0181901555
"AKT2",217.6543646342,194.4512385122,173.1917293236,192.8067436972,314.8774825622
"AKT3",53.198401579,73.581328268,99.3366356763,278.4049297513,114.8975192978
"AKTIP",326.9789104178,87.5892058238,108.9428448058,614.1288052938,177.2477601669
"ALAD",100.2429517951,195.4181595181,226.5576034265,265.7305575366,159.4026709637
"ALAS1",239.1496309379,195.109429378,1661.8870045708,130.883546232,179.3986632464
"ALCAM",443.8710310731,270.5943631364,2449.5857251021,74.174195437,40.4782791186
"ALDH16A1",138.444946089,182.932761403,161.7203436399,189.229437653,112.6007343543
"ALDH18A1",94.4696977349,68.7474391825,108.672763486,273.8190782413,104.0902439998
"ALDH1A1",24.1543020818,772.4647449532,1133.2571071212,13.0832001579,12.384273984
"ALDH1A2",30.2233264454,22.6593991849,1424.3885534873,20.5854450751,20.6563609223
"ALDH1B1",55.2049237909,41.0458267631,43.1038357103,41.8476172506,38.4750266222
"ALDH1L2",7.3680427859,6.0692501781,31.5710836159,6.0692501781,6.1881286481
"ALDH2",330.8758742372,2195.6625331311,1225.3461338528,99.3176189785,202.720442109
"ALDH3A2",68.5813871835,233.3128267565,471.0260605866,180.2931047182,126.8247565032
"ALDH3B1",113.1941673816,106.7242068163,62.867666576,85.4567406429,67.7532042212
"ALDH4A1",59.8105158259,52.7663576515,95.8885355303,39.1665494458,39.9337680126
"ALDH5A1",38.6240237302,26.1399589281,34.0289361443,33.2806171059,27.0259694191
"ALDH6A1",81.4578644193,77.8646788193,119.7591847749,105.9367585769,57.0356040404
"ALDH7A1",27.8803548566,26.3829975146,76.3719599054,26.3578671748,28.8987277898
"ALDH8A1",7.3680427859,10.0945900676,8.7797033007,32.9618955372,21.9940191014
"ALDH9A1",770.4150949582,932.7984881493,1114.8967601317,934.5735677315,960.3475415707
"ALDOA",3737.4156597038,4424.4591178671,5632.8662029598,3409.3475675887,1901.3805468541
"ALDOC",179.336026774,92.5562962856,80.5486009412,246.7149823959,124.3579073852
"ALG1",30.612613739,63.9627634809,80.0715089097,47.1879153842,51.8175504386
