"Symbol","Neutrophils","Monocytes_CD14+CD16-","Macrophage","T_cells_(CD4+)","NK_cells"
"BST2",245.4,932.6875,892.0909091,372.8181818,586.5
"BTAF1",159.2,285.4375,296.9090909,541.4545455,632.8333333
"BTBD1",319.8,775.875,1352,810.4090909,1553
"BTBD10",814.8,365.1875,323.8181818,187.0909091,194.9166667
"BTBD11",144.6,170.1875,88.09090909,343.6363636,169.0833333
"BTBD12",105.8,90,66.36363636,65.72727273,66.41666667
"BTBD16",21,20.1875,17.27272727,17.68181818,19.83333333
"BTBD17",48.4,47.875,47.45454545,37.22727273,55.16666667
"BTBD18",16.6,22.6875,15.18181818,30.45454545,68.83333333
"BTBD19",187.2,45.875,91.81818182,49.77272727,22.83333333
"BTBD2",67.6,113.4375,87.09090909,195.1818182,80.08333333
"BTBD3",19.4,94.5625,143.9090909,31.81818182,78.75
"BTBD6",230.2,230.3125,393.5454545,502.3636364,691.75
"BTBD7",155.2,179.9375,213,168.5454545,190.8333333
"BTBD8",10.6,9.875,10.36363636,9.318181818,8.916666667
"BTBD9",31.6,25.5625,25.63636364,25.86363636,36.25
"BTC",8.8,8.625,8,8.272727273,9.833333333
"BTD",134.2,113.1875,115.6363636,91,68.58333333
"BTF3",552.2,3195.6875,1986.636364,3586.363636,3778
"BTF3L1",14,12.25,10,12.09090909,10.83333333
"BTF3L2",44.6,78.375,58.09090909,93.04545455,106.4166667
"BTF3L4",368.8,879.5,822.3636364,350.0454545,233.1666667
"BTG1",5926.4,2716.75,1886,6760.727273,9090
"BTG2",8618.6,1833,1131.727273,1228.5,1351.5
"BTG3",16.6,13.625,12.81818182,13.18181818,15.16666667
"BTG4",19,21.5625,17.54545455,18.18181818,18.58333333
"BTK",477.6,868.75,509.2727273,58.13636364,69
"BTLA",35.2,26.8125,26.81818182,120.5909091,18.33333333
"BTN1A1",21.4,23.5,17.18181818,20.5,21.33333333
"BTN2A1",1292.8,300.75,229.4545455,381.9545455,424
"BTN2A2",38.6,40.375,44.54545455,25.18181818,28.41666667
"BTN2A3",36.2,46.6875,35.27272727,37.63636364,28.91666667
"BTN3A1",2334.8,611.75,395.7272727,1847.818182,1763.583333
"BTN3A2",830.2,662.0625,520.4545455,2266.272727,2049.833333
"BTN3A3",390.6,291.625,224,961.2272727,626.1666667
"BTNL2",38.8,44.375,36.81818182,37.04545455,31.33333333
"BTNL3",155.2,121.125,98.36363636,80.18181818,71.75
"BTNL8",1352.6,69.375,40.18181818,45.31818182,24.83333333
"BTNL9",95.4,90.375,63.54545455,66.68181818,53.25
"BTRC",42.6,59.375,123.6363636,140.4545455,63.16666667
"BUB1",20.6,21.5625,46.45454545,22.54545455,15.25
"BUB1B",24.8,26.375,189.3636364,28.18181818,33.66666667
"BUB3",347,754.375,998.7272727,2089.818182,1999.416667
"BUD13",134.4,172.9375,152.6363636,215.1818182,294.4166667
"BUD31",1117.2,1009.625,954.4545455,568.2272727,2518.833333
"BVES",13.2,13.6875,11.18181818,12.45454545,12.75
"BYSL",42.6,100.6875,131.7272727,61.45454545,97.91666667
"BZRAP1",82.4,60.3125,51.72727273,104.5,779.5
"BZW1",1462.2,1267.3125,2685.454545,1213.181818,3299.5
"BZW2",123,862.625,650.6363636,777.5,518.75
"C10orf10",57.6,61.9375,89.54545455,46.95454545,63
"C10orf103",48.4,63.6875,41.27272727,54.72727273,36
"C10orf104",577,1417.5625,671.2727273,1844.318182,1096.166667
"C10orf107",8.2,8.3125,8.454545455,7.909090909,10.25
"C10orf108",44.2,48.3125,37.63636364,38.09090909,42.33333333
"C10orf11",81.6,330.25,320.7272727,48.45454545,46.41666667
"C10orf110",44.8,34.0625,31.54545455,32,41.91666667
"C10orf112",13.2,13.375,9.454545455,11.22727273,10.41666667
"C10orf113",34.6,32.125,29.81818182,33.09090909,22.16666667
"C10orf114",31,32,39.45454545,30.27272727,33.33333333
"C10orf116",33.4,30.125,41.45454545,24.72727273,26.33333333
"C10orf118",183.2,25.3125,22.63636364,34.63636364,72.41666667
"C10orf119",143,145.5,141.5454545,121.5454545,60.25
"C10orf12",28.2,32.375,19.72727273,23.90909091,27.58333333
"C10orf122",23.4,20.75,16.54545455,17.59090909,19.08333333
"C10orf125",75.6,274.375,537.1818182,85.18181818,99.5
"C10orf126",6.8,7.4375,7.363636364,7.227272727,7.25
"C10orf128",866.4,123.0625,482,297.2727273,162.25
"C10orf136",8.6,8.375,7.727272727,7.909090909,10.75
"C10orf137",31,34.8125,20.36363636,32.40909091,115.75
"C10orf140",9.6,8.75,9.909090909,8.363636364,13.33333333
"C10orf18",118,145.6875,192.8181818,378.4090909,497.75
"C10orf2",43.4,56.125,61.18181818,104.9090909,70.16666667
"C10orf25",48.4,45,42.18181818,55.54545455,19.83333333
"C10orf26",1230.8,734.25,960.4545455,578.4545455,372.9166667
"C10orf27",43.6,45.8125,41.72727273,40.22727273,30.16666667
"C10orf28",208,148.4375,155.1818182,126.8636364,189.3333333
"C10orf31",34.4,38.375,27.63636364,34.59090909,29.25
"C10orf32",194.8,643.625,455.0909091,424.3636364,682.4166667
"C10orf35",54.2,57.25,57.63636364,103.7272727,58.66666667
"C10orf4",107,161.3125,244.8181818,509.8181818,332.6666667
"C10orf40",10.2,10.8125,9.636363636,9.590909091,9.333333333
"C10orf41",67,60.1875,58.72727273,46.95454545,45.33333333
"C10orf44",25.6,23.8125,21.90909091,22,20.58333333
"C10orf46",463.2,230.1875,462.8181818,131.8181818,625.3333333
"C10orf47",86.4,123.8125,80.27272727,89.77272727,91.08333333
"C10orf53",37,42.5,27.90909091,33.40909091,27.5
"C10orf54",4444.8,2989.1875,499.3636364,804.7272727,453.75
"C10orf55",12.2,10.1875,10.45454545,8.818181818,10.5
"C10orf57",83.2,151.25,161,116.2272727,57.91666667
"C10orf58",130.2,123.625,340.4545455,119.0909091,91.08333333
"C10orf62",59.2,66.1875,49,53.09090909,46.5
"C10orf67",21.6,24.125,19.18181818,22.68181818,18.16666667
"C10orf68",66.6,58.625,42.18181818,58.04545455,47.16666667
"C10orf71",53,44.75,39.90909091,36.22727273,31.66666667
"C10orf72",67,59.125,53.81818182,41.95454545,55.16666667
"C10orf75",16.6,15.8125,18.90909091,18.5,13.25
"C10orf76",35,104.6875,106.5454545,81.13636364,99.5
"C10orf78",135.6,258.3125,266.6363636,193.9545455,158.1666667
"C10orf79",18.8,20.875,14.18181818,16.22727273,15.58333333
"C10orf81",7.8,7.125,7.181818182,7.090909091,7.833333333
"C10orf82",32.8,35.25,30.27272727,29.86363636,23.08333333
"C10orf84",442.8,707.0625,513.7272727,427.3636364,815.1666667
"C10orf85",31.2,31.875,19.72727273,26.27272727,22.83333333
"C10orf88",19.8,46.6875,59,80.22727273,47
"C10orf90",53.6,60.875,55,53.90909091,51.75
"C10orf91",50.6,45.875,48.81818182,47.09090909,61.41666667
"C10orf92",19,16.9375,14.27272727,15.81818182,19.16666667
"C10orf93",8.8,8.4375,8.090909091,7.545454545,8.5
"C10orf95",47.8,39.6875,40.27272727,48.31818182,50.91666667
"C10orf96",22.8,27.25,21.45454545,26.90909091,20.33333333
"C10orf99",17.2,15.5625,13.27272727,15.27272727,12.33333333
"C11orf1",40.6,91.4375,302.2727273,280.4545455,202.9166667
"C11orf10",1332.4,3100.6875,2369.818182,2730.181818,1673.833333
"C11orf16",179.2,212.25,155.6363636,166.2272727,95.41666667
"C11orf17",64.2,189.1875,641.7272727,165.5454545,89.58333333
"C11orf2",249,732.875,438.2727273,2012.318182,1191.666667
"C11orf20",58.4,70,69.27272727,64.54545455,47.66666667
"C11orf21",534.2,827.75,263.3636364,810.9090909,2461.166667
"C11orf24",56.8,154.3125,196.6363636,92.54545455,78.91666667
"C11orf30",158.6,109.0625,139.2727273,213.3181818,57.25
"C11orf31",202,2401.5625,3680.818182,2268.454545,1821.916667
"C11orf35",53.6,58.25,49.45454545,73.54545455,63.25
"C11orf36",85.2,113.8125,80.18181818,95.04545455,78
"C11orf40",13.4,12.0625,9.636363636,10.31818182,9.416666667
"C11orf41",15.6,15.3125,12.54545455,13.22727273,12.91666667
"C11orf42",29.6,30.0625,28,27,23.33333333
"C11orf44",18.6,22.625,17.36363636,19.54545455,19
"C11orf45",19.2,23.8125,731.1818182,20.13636364,16.75
"C11orf46",58,218.8125,206.3636364,412,291
"C11orf48",396.6,495.125,547.8181818,524.6363636,550.1666667
"C11orf49",56.2,94.3125,186.1818182,132.8636364,77
"C11orf51",150.6,443.375,289.8181818,246,204.4166667
"C11orf52",30.8,28.6875,21.27272727,23.68181818,24.25
"C11orf53",80,114.125,75.90909091,100.5454545,79.41666667
"C11orf54",42.8,29.0625,25.63636364,29.59090909,17.25
"C11orf55",17.6,20.6875,14.72727273,19,30.08333333
"C11orf57",46.8,105.6875,131.4545455,144.2272727,58.25
"C11orf58",662.2,1573,1753,1840.545455,1285.75
"C11orf59",1782.6,3334.6875,2124.181818,1135.909091,1686.083333
"C11orf60",92.2,128.125,152.7272727,116.4545455,87.16666667
"C11orf61",17.4,53.125,106.0909091,214.6363636,105.5833333
"C11orf63",21,23.625,23.27272727,27.09090909,20.33333333
"C11orf64",7,7.0625,8,6.454545455,7.75
"C11orf65",8.6,8.5625,9.636363636,8.363636364,8.416666667
"C11orf66",62.8,54.5,53.54545455,43.59090909,37.41666667
"C11orf67",105.6,183.375,182.2727273,92.86363636,67.5
"C11orf68",413,304.4375,255.0909091,383.4545455,108.6666667
"C11orf70",17,16.125,12.09090909,13.63636364,14.16666667
"C11orf71",115,250.9375,172.1818182,133.3181818,103.0833333
"C11orf72",117.8,159.0625,95.18181818,130.1363636,125.6666667
"C11orf73",248.4,987.625,759.5454545,751.3181818,297.9166667
"C11orf74",43,159.9375,201.0909091,53.54545455,60.5
"C11orf75",249,1489.75,1511.272727,115.3181818,27.5
"C11orf76",55.8,51.8125,46.54545455,41.72727273,46.08333333
"C11orf80",23.8,11.1875,22.45454545,58,17.16666667
"C11orf82",80.2,147.9375,156.6363636,35.09090909,37.91666667
"C11orf83",49.8,122,87.72727273,95.09090909,157
"C11orf84",98.2,82.25,78,87.59090909,112.75
"C11orf85",47.4,48.5,40.45454545,43.22727273,38.25
"C11orf86",109.8,98.875,76,62.54545455,58.25
"C11orf87",10.4,8.1875,8.090909091,7.227272727,8.333333333
"C11orf88",17,20.25,16.63636364,16.54545455,17.16666667
"C11orf9",66.8,63.5625,76.18181818,57.27272727,90.41666667
"C11orf92",2551.6,2025.4375,1412.545455,1300.090909,1172.833333
"C11orf93",64.2,65.3125,50.54545455,50,43.91666667
"C11orf94",54.6,64.1875,55.54545455,55.36363636,40.33333333
"C11orf95",39.4,68.9375,44.63636364,76.18181818,119.8333333
"C12orf10",74.6,420,231.3636364,310.4545455,201.0833333
"C12orf11",39.6,185.6875,373.3636364,537,513.4166667
"C12orf12",39.2,33.5,29.72727273,28.86363636,26.41666667
"C12orf23",26.2,29.25,196.0909091,507.7727273,402
"C12orf24",35,78.5,66.27272727,112.0909091,51.33333333
"C12orf26",163.2,209.0625,204.5454545,205.4090909,153.8333333
"C12orf28",21,18.625,17.45454545,17.95454545,14.5
"C12orf29",22.4,35.3125,70.18181818,106.5909091,276.9166667
"C12orf32",62.2,230.6875,316.1818182,296.5909091,74.41666667
"C12orf33",14.8,14.875,11.36363636,12.77272727,9.25
"C12orf34",55.2,46.625,42,34.22727273,53.08333333
"C12orf35",5205.8,673.6875,561.0909091,2251.318182,511.25
"C12orf37",9,10.0625,8.363636364,8.363636364,7.666666667
"C12orf39",14.4,8.875,7.909090909,8.545454545,9.5
"C12orf4",49,129.5,445.4545455,113.8181818,51.83333333
"C12orf40",8,7.6875,7.454545455,7.636363636,8.5
"C12orf41",237.8,294.9375,291.3636364,416.0909091,1767.166667
"C12orf42",17.2,16,15.90909091,21.63636364,14.41666667
"C12orf43",29.8,90.75,119.7272727,150.2727273,151.5
"C12orf44",125.4,299.9375,288.2727273,218.2727273,229.3333333
"C12orf45",73.4,305.6875,308.2727273,211.9090909,210.1666667
"C12orf47",29.4,188.875,152.2727273,327.3636364,529.0833333
"C12orf48",11.4,14.25,25.36363636,12.04545455,17
"C12orf49",97.2,112.6875,292.1818182,101.6818182,476.75
"C12orf5",301.6,389.5625,1710.272727,93.18181818,805.5
"C12orf50",11,11.375,10.81818182,10.63636364,11.83333333
"C12orf51",144.4,130.6875,192.5454545,322.1818182,343.0833333
"C12orf52",107.8,202.25,191.5454545,163.1818182,115.6666667
"C12orf53",55.2,63.1875,53.54545455,44.95454545,35.41666667
"C12orf54",35.8,34.75,34.63636364,33.81818182,24.66666667
"C12orf55",10.8,8.25,7.636363636,8.181818182,8.583333333
"C12orf56",12.4,16.5,11.90909091,14.36363636,11.66666667
"C12orf57",122,244.25,280.1818182,3170.772727,1836.666667
"C12orf59",12.8,10.0625,65.18181818,8.909090909,11
"C12orf60",27,18.625,33.90909091,20.40909091,14.33333333
"C12orf61",11.6,13.875,12,10.63636364,12.91666667
"C12orf62",221,850.5,795.7272727,495.5454545,658.1666667
"C12orf64",13.8,11.75,10.63636364,11.22727273,13
"C12orf65",72.2,75.625,94.90909091,297.5909091,103.6666667
"C12orf66",10.2,31.9375,68.45454545,159.5454545,44.5
"C12orf67",13.4,12.0625,11.54545455,11,12.25
"C12orf68",31.8,36.625,29.72727273,30.63636364,24.08333333
"C12orf69",16.4,17.625,12.81818182,13.68181818,10.33333333
"C12orf72",23.6,22.1875,19.63636364,18.5,18.5
"C12orf73",26.4,109.6875,228,114.6363636,136.6666667
"C12orf74",10.8,11.25,9.636363636,10.13636364,9.083333333
"C12orf75",29.8,17.5,26.81818182,378.7727273,1868
"C12orf76",20.2,21,17.45454545,18.45454545,21.66666667
"C12orf77",11.2,11.125,8.727272727,9.454545455,12.16666667
"C13orf1",14.2,14.0625,19.18181818,14.81818182,12.16666667
"C13orf15",15.4,28.375,25.63636364,39.36363636,61.41666667
"C13orf16",28,24.6875,26,23.18181818,26
"C13orf18",2458.6,120.5,162.3636364,41.22727273,40.25
"C13orf23",33.8,146.875,197.6363636,297.2272727,485.5833333
"C13orf26",16.8,18,14.81818182,15.36363636,12.91666667
"C13orf27",170.2,84.0625,170.4545455,122.1818182,229.25
"C13orf28",20.8,19.9375,18,18.27272727,17.33333333
"C13orf30",13.4,13.6875,12,12.22727273,12.41666667
"C13orf31",9.4,13.5625,134.0909091,9.409090909,9.333333333
"C13orf33",40.8,36,35.27272727,29.04545455,24.75
"C13orf34",34,88.9375,126.2727273,105.1818182,108.25
"C13orf36",9.8,9.875,7.636363636,8.681818182,8.25
"C13orf37",9,22.375,19,12.77272727,31.41666667
"C13orf38",18.4,21.375,14.27272727,15.68181818,12.08333333
"C13orf39",9.8,9.875,8.454545455,9.227272727,8.833333333
"C14orf1",79.2,120.375,342.7272727,317.6363636,313.5833333
"C14orf101",196,137.75,160.0909091,212.8181818,139.3333333
"C14orf102",20.2,14.5,11.63636364,14.5,22.83333333
"C14orf104",61.4,87.75,82.36363636,150.9090909,85.83333333
"C14orf105",7.8,7.75,7.636363636,7.090909091,8.25
"C14orf106",129.8,210.5,87.36363636,43.18181818,536.5
"C14orf109",222,317.25,2311.909091,244.5454545,71.41666667
"C14orf115",129.6,82.5,89.45454545,68.86363636,63.5
"C14orf118",181,121.0625,216,109.3181818,609.5833333
"C14orf119",690.6,1357.125,1801.636364,884,126.9166667
"C14orf126",12.2,21.5,26.45454545,30.13636364,15.41666667
"C14orf128",43.2,50.5,68.45454545,51.95454545,46.91666667
"C14orf129",692.6,411,898.2727273,588.0454545,656.75
"C14orf132",37.4,39.5,30.81818182,125.2272727,26.58333333
"C14orf133",208,268.1875,320.4545455,192.8636364,87.66666667
"C14orf135",39.8,65.125,88.63636364,115,83.91666667
"C14orf138",817.8,187.375,147,308.7727273,1323.916667
"C14orf139",231.8,523.75,448.9090909,1393.181818,266.0833333
"C14orf142",64.2,142.875,755,148.9545455,51.16666667
"C14orf143",8.2,8.1875,7.363636364,7.590909091,7.333333333
"C14orf145",31.8,25.6875,27.81818182,31.31818182,27.08333333
"C14orf147",36.8,610.1875,516.9090909,75.36363636,176
"C14orf148",28.8,30.4375,24.18181818,31,39.5
"C14orf149",21.6,47.8125,57,49.09090909,37
"C14orf153",110.4,258.125,256.5454545,164.4090909,200.5
"C14orf156",318.8,1812.75,1440,647.5,864.5
"C14orf159",290.8,163.5,144.9090909,134.5,121.5833333
"C14orf162",26,34.75,22.18181818,27.22727273,22.91666667
"C14orf166",425.4,2705.625,1939.636364,2526.227273,3509.666667
"C14orf166B",12.6,10.6875,10.18181818,10.04545455,9
"C14orf167",31,25.6875,17.90909091,20.90909091,15.83333333
"C14orf169",101.8,177.4375,546.8181818,520.1818182,485.25
"C14orf174",20.6,19,18.09090909,16.86363636,15.41666667
"C14orf176",79.8,59.9375,46.63636364,48.95454545,33.5
"C14orf178",63.8,88.4375,75.27272727,70.27272727,73.41666667
"C14orf179",56,82,127.8181818,109.0909091,154.25
"C14orf180",64.8,57.375,54,56.13636364,45.08333333
"C14orf181",228.6,193.8125,64.90909091,184.5454545,248.9166667
"C14orf182",56.8,64.75,54.36363636,58.22727273,66.83333333
"C14orf183",51.4,48.375,35.27272727,51,39
"C14orf184",6.8,7.3125,7,7.5,8.583333333
"C14orf2",1968,5587.1875,4182.909091,2712.5,4035.166667
"C14orf21",55.8,75.5625,56.27272727,52.77272727,44.33333333
"C14orf23",36.4,41.5,34.63636364,27.72727273,38.16666667
"C14orf25",16.4,17.125,13.18181818,14.40909091,11.16666667
"C14orf28",65.8,53.5,60.09090909,137.2727273,124.3333333
"C14orf34",292,460.4375,1149.636364,444.8181818,75.08333333
"C14orf37",16,13.5625,13.27272727,12.5,15.58333333
"C14orf39",8.2,7.8125,7.363636364,7.454545455,8.5
"C14orf4",1728.8,695.375,2140,1303.681818,1956.833333
"C14orf43",393.6,299.1875,218.9090909,231.3181818,647.5
"C14orf45",28,32.125,36.27272727,73.90909091,56.58333333
"C14orf48",34.2,29.875,27.27272727,26.95454545,23.91666667
"C14orf49",35.8,45.4375,33,46.68181818,40.33333333
"C14orf50",41.2,47.3125,46.90909091,36.13636364,37.33333333
"C14orf53",8,7.375,8,7.272727273,8.5
"C14orf56",49.6,43.375,28.63636364,31.40909091,38.5
"C14orf64",38.2,35.0625,31.45454545,126,25.91666667
"C14orf68",70.2,52.125,40.45454545,39.13636364,41.5
"C14orf70",138.6,163.25,120.6363636,120.2272727,98
"C14orf73",64,53.0625,51.45454545,45.18181818,58.5
"C14orf79",163.4,136.8125,114.3636364,104.7272727,80.83333333
"C14orf80",88,96,84.36363636,87.77272727,105.5
"C14orf81",10.4,10.375,10.09090909,9.272727273,8.916666667
"C14orf82",39.4,36.125,31.81818182,39.36363636,42
"C14orf86",21.2,18.625,14.90909091,16.54545455,16.41666667
"C14orf91",9.4,8.3125,7.727272727,7.454545455,8.833333333
"C14orf93",58.8,49.625,34,58.90909091,41.75
"C15orf17",230.8,301.5,302.7272727,532.0454545,463.3333333
"C15orf2",34,39.3125,30.09090909,38.40909091,24.33333333
"C15orf21",10.2,10.125,27.81818182,9.181818182,9.75
"C15orf23",53.4,137.5625,212.0909091,59.5,34.33333333
"C15orf24",526.6,791.3125,1489.636364,459,1522.916667
"C15orf26",15.4,13,10.54545455,10.27272727,8.25
"C15orf27",27.6,28.125,45.63636364,25,19.58333333
"C15orf28",102.8,30.75,21,28.45454545,34.5
"C15orf29",1242,149.8125,181.2727273,187,168.1666667
"C15orf32",10.8,10.5625,9.636363636,9.954545455,10.66666667
"C15orf33",10.8,12.1875,11.45454545,14.36363636,10.58333333
"C15orf34",12.2,12.9375,13.45454545,11.81818182,11.5
"C15orf37",273.2,194.375,446,63,102.25
"C15orf38",97.6,122.6875,91.81818182,63.22727273,65.25
"C15orf39",401.4,358.0625,121.7272727,94.18181818,168.75
"C15orf40",50,125.4375,148.3636364,281.6363636,169.8333333
"C15orf41",19.8,19.625,19.54545455,21.81818182,18.91666667
"C15orf42",53.4,48.375,47.18181818,42.31818182,37.5
"C15orf43",7.4,7.625,7.272727273,7.409090909,8.083333333
"C15orf44",57.2,137.6875,255.6363636,209.3636364,173.25
"C15orf48",130.8,29,3641.363636,15.81818182,46.16666667
"C15orf5",22.2,25.75,32.90909091,18.22727273,49.75
"C15orf50",28.8,26.625,24.27272727,25.68181818,25.91666667
"C15orf51",19,17.25,16.72727273,18.13636364,17.75
"C15orf52",51.4,46.6875,116.3636364,39.86363636,53.41666667
"C15orf54",20,16.0625,11.72727273,14.95454545,12.33333333
"C15orf55",104,113.1875,94.63636364,84.72727273,60.5
"C15orf56",19,20.9375,22.36363636,20.13636364,19.91666667
"C15orf57",165.2,234.75,315.5454545,194.8636364,226.9166667
"C15orf59",54.4,57.0625,56.72727273,50.54545455,42.75
"C15orf60",48.4,57.3125,46,50.31818182,40.83333333
"C15orf61",49.6,375,317.6363636,545.5454545,1116.5
"C15orf62",65.2,58.375,53.18181818,60.45454545,55.41666667
"C15orf63",67,111.125,97.72727273,82.27272727,103.3333333
"C16orf11",124,118.3125,89,91.18181818,85.5
"C16orf13",120.4,222.875,154.8181818,207.7727273,202.4166667
"C16orf3",30.4,35.9375,23.72727273,22.45454545,17.83333333
"C16orf35",45,80.9375,100.5454545,89.18181818,221.1666667
"C16orf42",282.6,292.75,205.2727273,314.5909091,378.4166667
"C16orf45",137.2,138.1875,108,130.8181818,88.41666667
"C16orf46",39.4,50,40.36363636,43.54545455,48.08333333
"C16orf48",87,59.375,61.18181818,65.09090909,52.83333333
"C16orf5",86.6,81.6875,89.54545455,103.2272727,74.16666667
"C16orf52",91.6,137.1875,230.9090909,514.2272727,118.6666667
"C16orf53",76,71.625,101.3636364,126.2727273,75.91666667
"C16orf54",3075.8,1181.5,470.8181818,2088.818182,1773.25
"C16orf55",38.4,36.375,32.72727273,35.22727273,38.66666667
"C16orf57",834.6,242.5625,176.3636364,232.3181818,186.0833333
"C16orf58",60.4,124.375,131.1818182,198,69.66666667
"C16orf59",83,98.9375,93.18181818,70.81818182,71
"C16orf61",227.6,716.9375,1298.363636,663.6363636,1726.25
"C16orf62",12,11.375,8.909090909,11.27272727,8.75
"C16orf63",154.6,547.5625,600.1818182,623.5,454.3333333
"C16orf65",11.8,12.9375,10.90909091,11.59090909,11.33333333
"C16orf67",114.6,121.9375,91.27272727,529.4545455,336.5
"C16orf68",207.6,244.5,277.1818182,100.7272727,119
"C16orf7",281.2,145.8125,111.7272727,172.5,228.9166667
"C16orf70",46.8,45.5625,38.81818182,34.45454545,28.58333333
"C16orf71",62.6,56.375,50.18181818,43.81818182,59.83333333
"C16orf72",1884.2,586.4375,679.4545455,715,510.8333333
"C16orf73",16.4,12.75,11.63636364,11.68181818,10.5
"C16orf74",112.2,115.4375,85.54545455,97.31818182,86.66666667
"C16orf75",48.6,53.625,139.6363636,100.7727273,47.66666667
"C16orf78",24.2,27.9375,22.09090909,22.77272727,16.25
"C16orf79",62.2,64.5625,60.54545455,88.04545455,75
"C16orf80",364.4,503.5,725.7272727,664.2272727,1496.75
"C16orf81",33.8,48.4375,38.81818182,25.40909091,22.91666667
"C16orf82",55,50.9375,34.54545455,37.72727273,33.08333333
"C16orf86",134.4,135.75,115.5454545,111.9090909,90
"C16orf87",12.6,13.5625,17,16.27272727,27.16666667
"C16orf88",129.2,139.875,128.6363636,136.7727273,98.66666667
"C16orf89",50.4,48.125,48,38.45454545,38.25
"C16orf91",143,228.1875,206.9090909,179.7727273,331.0833333
"C16orf92",50.4,47.6875,42.18181818,40.31818182,42.58333333
"C16orf93",89.4,69.6875,60.45454545,39.63636364,39.75
"C17orf100",24.4,28.8125,29.72727273,36.90909091,19.58333333
"C17orf101",47.8,98.8125,126.1818182,53.77272727,141.9166667
"C17orf103",1146,216.8125,193.0909091,139.4545455,210.5
"C17orf104",16.6,15.125,16.45454545,14.68181818,18.83333333
"C17orf105",12,11.3125,10.36363636,11,9.166666667
"C17orf108",23.8,18.375,22.09090909,76.36363636,30.5
"C17orf28",90,79.4375,61.81818182,65.31818182,44.41666667
"C17orf37",639,723.5625,660.1818182,440.2272727,720.0833333
"C17orf39",120.2,134,125.8181818,168.6363636,69.83333333
"C17orf42",50.2,142.6875,336.3636364,143.0454545,71.66666667
"C17orf44",304.6,317.125,105.0909091,293,47.83333333
"C17orf46",35,36.0625,28.63636364,30.63636364,25.75
"C17orf47",26.4,34.25,24.54545455,29.40909091,19.66666667
"C17orf48",113.8,203.5625,123.9090909,465.5,220
"C17orf49",454.4,922.0625,507.9090909,746.5,1348.75
"C17orf50",48.8,45.8125,53.81818182,38.04545455,48.83333333
"C17orf51",238.4,120.625,124.8181818,112.9090909,131.6666667
"C17orf52",112.8,92.6875,80.09090909,87.77272727,74.75
"C17orf53",64.2,61.375,71.90909091,44.81818182,40.83333333
