"AABleh","cytotoxic.CD56.dim.NK.cell","memory.CD4.pos.AB.T.cell","memory.B.cell","CD14.pos.CD16.neg.classical.monocyte"
"PYGM",0.7355,0.9127142857,2.4105714286,0.9905714286
"NUBP2",29.4742857143,29.6598571429,24.5497142857,10.6135142857
"WRNIP1",13.3512857143,11.6720714286,11.3801428571,9.8264285714
"GAS8",0.5119285714,0.7235714286,0.4727142857,1.1374571429
"LINC00174",0.1988571429,0.1625714286,0.5827142857,0.2196571429
"LINC00176",0.4002142857,0.4251428571,0.6437142857,0.3224857143
"LINC00173",0,0.2862857143,1.0551428571,1.4881142857
"ZNF816",5.16,3.1558571429,3.4374285714,1.5621714286
"CRISP3",0,0,0,0.0061142857
"TMEM216",6.4244285714,3.0095714286,5.346,2.8540857143
"STAG3L5P",33.1102142857,20.3247857143,55.5548571429,11.6986571429
"FAM13A-AS1",2.9647142857,3.4086428572,7.2011428571,8.8512285714
"CDC25B",18.7577142857,30.05,12.3487142857,2.6906857143
"MREG",1.2344285714,2.0355,1.7834285714,0.239
"GAS1",0.9692857143,0.1072142857,0,0.0288
"KLF10",11.5632142857,5.1946428572,8.1037142857,110.902
"IL32",128.465428571,354.5332857145,0.1328571429,2.415
"IL33",0,0.0101428572,0,0
"TRIM3",3.9738571429,3.4042142857,1.9067142857,6.8321142857
"TDP1",14.5027857143,18.7966428571,18.2185714286,4.8933142857
"TRIM2",0.0095714286,3.6647142858,1.3762857143,0.6205142857
"LOC100506314",0.5017857143,1.2491428572,0.706,0.4846285714
"HMBOX1",11.2187142857,9.5675,20.5034285714,17.4953428571
"GAS5",85.2922142857,354.2382857145,303.944571429,88.4880571429
"SLX1A-SULT1A3",2.8215714286,3.2863571429,3.8354285714,3.8029428571
"TRIM4",9.6812857143,12.6531428571,12.5871428571,7.8288571429
"COX16",12.7597142857,13.5091428572,12.6935714286,10.4098285714
"GAS6",0.0095714286,0.3696428572,0.0917142857,1.6271714286
"TM6SF1",4.9382142857,0.0318571429,0.1328571429,12.7308
"MIR7846",64.0655714286,41.7207142857,23.7828571429,167.116628571
"MIR7847",224.527571429,150.811,214.116285714,264.411657143
"MIR7844",5.9844285715,0.3802857143,4.0045714286,5.1622285714
"ZNF391",0.0662857143,0.2187142857,0.749,0.0265142857
"GDF7",0.0107142857,0.1871428572,3.1522857143,0.002
"ZNF678",3.8344285714,3.4127857143,6.3017142857,1.7000285714
"PDGFRA",0,0,0,0.0273428571
"PTK2B",84.4942857142,41.141,95.0142857143,83.4456571429
"DAB2",10.3232142857,0.1511428572,0.105,1.9689142857
"DAB1",0.1005,1.7397142858,0,0.0006285714
"C1RL-AS1",2.9692857143,2.2684285714,2.9862857143,2.1525714286
"HYOU1",39.0949285714,29.8330714286,10.6342857143,12.2777142857
"KIAA1468",13.2289285715,16.0057142858,21.5,27.7934571428
"WDR91",3.5565714286,4.4820714286,6.4948571429,9.3951142857
"STK38L",4.8384285714,4.2960714286,4.1015714286,18.3842571429
"PRSS30P",50.7178571429,0.0640714286,0.0814285714,0.0730285714
"MKLN1",15.5184285714,15.9250714286,15.9594285714,20.6159714286
"EEFSEC",4.0017857143,3.7817142858,3.5131428571,3.6095428572
"UBE2V1",29.2679285714,21.808,24.4854285714,26.9255714286
"GBE1",5.478,4.1588571429,5.0205714286,9.7913142857
"TOR1AIP1",22.2112142857,19.6537857143,12.0712857143,25.8176857143
"RAB5A",26.8115714286,33.3215714286,21.1928571429,35.2432
"RAB5C",44.0585714286,29.6991428572,32.716,66.1272285714
"RAB5B",20.7166428571,13.6637142857,10.3871428571,17.0121714286
"AMACR",2.8737857143,1.183,1.0882857143,0.8679714286
"NPIPB8",0.1934285715,0.1354285715,0.2645714286,0.2063714286
"NHEJ1",5.9445714286,5.5356428572,6.3535714286,5.7346571429
"KPTN",0.8448571429,1.3855714286,0.9488571429,1.4859142857
"GNAI1",0.032,0.0937142857,0,0.3186571428
"SLC41A3",7.7851428571,13.5257142857,11.1891428571,5.0440285714
"SLC41A2",0.2293571429,1.1277142857,1.1622857143,0.7759714286
"SCARB2",4.0218571429,5.269,3.9658571429,25.3836571428
"SCARB1",0.1294285715,0.1098571429,1.5597142857,4.8859142857
"SNAP23",26.9730714285,19.8675714286,45.8368571429,64.4834285714
"MIR6791",36.4335714285,34.5731428572,29.3302857143,29.5448571429
"CSF1",0.038,1.6025,0.0568571429,0.1358857143
"AZU1",0.0373571429,0.0297142857,0.0568571429,0.8535142857
"TMSB10",1395.31385714,979.9124285715,559.651428571,2316.53634286
"SAYSD1",5.0170714286,6.0614285715,3.9328571429,3.6631428572
"WNT7A",0,3.7145714286,0,0.0074857143
"ERAP2",54.9721428572,11.2255,75.6598571429,14.9660857143
"ERAP1",34.7608571428,34.8762857143,11.0194285714,23.1509428572
"RRAD",0.1387857143,0.1379285714,0,0.5969142857
"NMRK2",0,0,0,0
"NMRK1",13.1388571429,33.5293571429,7.2808571429,4.7628571429
"UBASH3B",4.8723571429,5.9699285714,0.7292857143,4.8175714286
"RRAS",1.6356428572,2.6141428572,1.4997142857,6.8355428571
"CPT1B",3.3951428572,8.9057142857,8.8465714286,5.6704571429
"TPST2",66.0725714285,6.2639285714,2.695,11.0789428571
"PRR12",2.2605,2.8782142858,2.4282857143,1.9799714286
"DDX58",13.9720714286,10.0169285714,9.696,6.5582571428
"DDX59",15.4602857143,10.9455714286,11.6328571429,9.5472
"FAHD2CP",2.7622857143,3.2554285715,1.624,0.6556571429
"PRR13",86.2842857143,83.6514285714,88.8758571429,87.4223428571
"DDX52",5.8196428572,5.3457857143,5.237,7.9225428571
"DENR",16.4751428571,18.7181428572,15.2227142857,10.7860571429
"DDX50",24.0488571429,31.4290714286,25.672,10.8604571429
"DDX51",4.1992857143,4.6508571429,5.2271428571,2.8562857143
"DDX56",19.9715714286,30.9273571429,31.0974285714,15.9746
"CSRNP1",12.8988571428,43.6397142858,31.7482857143,82.6157142857
"DDX54",23.8422142857,23.7035714286,29.4477142857,14.1321142857
"DDX55",7.3359285715,7.177,8.4511428571,7.363
"GATM",0.5347857143,0.15,12.0008571429,0.8689714286
"CDC42BPG",0.8660714286,0.9578571429,1.1207142857,0.0737142857
"FAM129A",16.0732142857,28.7177142857,0.5275714286,16.5347142857
"CDC42BPA",0,0.1412857143,0.0294285714,0.6524
"FAM129C",0.2571428572,0.0724285714,199.463428571,0.3753428571
"FAM129B",0.625,6.7737857143,0.069,28.7722857143
"TXNRD2",4.5341428572,4.7165,5.4588571429,11.5849428571
"TXNRD3",0.7364285715,0.1950714286,0.2645714286,0.2524
"GATB",2.9879285714,3.4736428572,5.5855714286,3.5088857143
"GATC",6.7764285715,6.1114285715,6.2162857143,4.9899714286
"BUB1",0.6547142858,1.0174285714,0.4025714286,8.9437714286
"RNPS1",67.0674285714,61.0427857143,80.1277142857,41.1428857143
"BUB3",65.8835,71.5662857143,50.2538571429,20.2375428571
"NUPR1",0,0.0519285715,0,0.0118285714
"UBE2E1",25.5808571429,28.3192857143,30.7971428571,45.8354285714
"UBE2E3",16.5953571429,6.6005714286,9.462,12.7241714286
"UBE2E2",0.322,0.7072142857,7.7502857143,17.6983714286
"LAT",54.3433571428,93.364,0.5585714286,1.9289142857
"NCF1C",0.2292142858,0.4554285715,60.0657142857,44.0330285714
"NCF1B",0.2359285715,1.3882142857,44.0634285714,50.9838285714
"MIR1307",110.079428571,133.189714286,106.433714286,84.3348571428
"MIR1306",7.1335,6.9298571429,7.7368571429,6.6481142857
"ADSSL1",0.4725714286,0.6424285714,0.242,1.1961714286
"MIR1304",61.911,96.4944285717,132.471714286,56.8540571429
"EGLN3",0.2984285715,2.9791428572,2.5028571429,0.0792571429
"EGLN2",42.0408571429,49.8051428572,66.3097142857,31.6565714286
"EGLN1",11.7587142857,14.7257142857,10.0415714286,13.5384571428
"DNAH1",5.2976428572,5.8563571429,5.5485714286,5.7436571428
"DNAH6",0.061,0.2590714286,0.069,0.0076
"DNAH7",0.0171428572,0.0185714286,0.069,0.0157142857
"TP53BP2",9.5516428572,14.8289285715,11.158,37.4279428572
"PCNP",39.5648571429,65.9908571429,45.602,30.7918571429
"MCM4",5.6123571429,3.711,3.3928571429,1.6717714286
"MYBPC3",0,0,0.1328571429,0.7393142857
"RPL7L1",26.7081428572,27.4472857143,26.8085714286,15.0124285714
"MCM3",34.4141428571,19.7583571429,25.5577142857,4.5698857143
"MCM2",8.0221428572,2.9457857143,12.4168571429,0.6252
"TMEM133",0.7922142858,0,1.4782857143,0.0060857143
"TMEM131",8.0955,7.1564285714,25.6334285714,19.6194
"RASA4B",1.0597142858,3.5133571429,3.18,5.9756285714
"TMEM134",10.5698571429,9.0497142858,21.8285714286,4.7775714286
"ATP6V1D",31.5817142857,15.5915,13.7625714286,27.1301142857
"CCDC47",10.5126428571,8.8485714286,8.79,17.9299714285
"TPM3",230.214285714,191.527,190.018857143,237.847542857
"TMEM138",17.5860714285,14.2587142858,15.2794285714,24.9898
"POU5F2",1.6802857143,1.0695,2.6257142857,1.5486857143
"CCDC43",7.0461428572,5.888,4.2978571429,8.8916285714
"GPR15",1.0201428572,20.6190714286,0.3004285714,0.2597714286
"LAG3",0.7260714286,0.3036428572,0,0.0258
"SPRY3",0.2325714286,0.1651428572,0.1434285714,0.4177428571
"SPRY2",0.9235,0.0101428572,0.0568571429,0.1416571429
"SPRY1",0.563,1.2464285714,0.0814285714,0.2180857143
"ATP6V1F",41.3505714285,33.8234285715,42.3445714286,63.6609142857
"TRADD",11.0060714285,80.5784285715,17.4842857143,7.5757142857
"ZDHHC21",4.4375,2.719,19.1702857143,1.8548571429
"ALG1L9P",0.2117857143,0.2965,0.344,0.0089714286
"ENKUR",0.0384285715,0.1751428572,0.069,0.4240571428
"COASY",14.5709285715,11.8531428571,12.3487142857,13.5367428571
"ZDHHC23",0.5129285715,1.8945714286,6.9605714286,0.3440857143
"CDKL5",1.1458571429,1.1166428571,1.0785714286,1.8282571428
"CDKL4",0.1062142857,0.1762857143,0.2012857143,0.0365714286
"TRIM33",15.3802857143,11.7327857143,10.9011428571,16.2835142857
"CDKL1",3.2027142857,1.8201428572,4.1432857143,1.2502285714
"CDKL3",0.4223571429,0.2647142857,0.2834285714,0.0956
"USF2",56.1644285714,58.4628571429,71.7111428571,45.8643428571
"FBXO22",4.3562857143,3.1170714286,5.0917142857,4.4583142857
"FBXO21",8.9681428572,9.5108571429,16.9478571429,4.8852857143
"USF1",39.0155,38.4995714286,99.2228571429,78.9085142857
"SPDYE2",0.135,0.2071428572,0.1328571429,0.0972571429
"MCM9",7.5945714286,8.6657142857,9.6757142857,9.2043714286
"FBXO25",7.5593571429,8.1810714286,5.7251428571,4.8427428571
"TBX19",1.0124285714,0.6365,0.8767142857,0.6202857143
"ENGASE",7.6976428572,13.0690714286,12.7728571429,14.3240857143
"SLC35C2",13.9482857142,20.1244285715,15.9254285714,13.7337428571
"SLC35C1",2.3467142857,3.587,1.5088571429,3.1568285714
"GNRHR2",1.8279285715,1.2703571429,0.7384285714,0.2230857143
"GNB5",4.9571428571,15.6235,40.0642857143,2.1231714286
"GNB4",0.1942142857,0.1003571429,6.8748571429,24.4264285714
"AMBRA1",11.6674285714,16.5247857143,10.615,6.1221428572
"GNB1",36.2987857143,33.9249285715,30.494,41.3423714286
"GNB2",59.8469285715,46.0724285715,46.3014285714,73.1924857143
"RNASE2",0.0284285715,0,0,29.1434857143
"CHRNA10",0.2903571429,0.2658571429,0.4091428571,0.3734571429
"C11orf84",5.7152142858,2.7062142857,3.3802857143,1.3921714286
"SEPT2",80.174,63.9854285715,72.8708571429,109.886057143
"C11orf80",2.911,4.6550714286,21.9298571429,0.1857428571
"DICER1-AS1",1.2923571429,1.0013571429,1.4021428571,0.7353428571
"UTP18",18.3752857143,29.4648571429,29.0554285714,14.0890571429
"LOC101929134",14.0994285714,17.5742857143,22.0951428571,28.5358285715
"FAM107B",97.8282857143,138.0882857145,90.7042857143,43.4873714285
"MCMBP",18.8117857143,18.7499285715,11.3427142857,26.9508571429
"TPSAB1",0,0.0351428572,0,0.0109714286
"FBXW7",120.566857143,109.7488571427,74.0734285714,65.6238
"CKAP2L",0.4232142857,0.072,0.0294285714,0.2448285714
"KIAA1683",0.6059285714,0.9868571429,3.2062857143,1.5972285714
"EEF1G",487.737428571,798.2825714285,708.660285714,394.690457143
"TGFBR1",53.6818571428,11.2537857143,11.2154285714,16.3825428571
"WIPI1",16.9536428572,1.4385714286,0.97,15.2748
"TIGD2",3.0571428572,1.4155,1.4782857143,1.2173142857
"GTF2A1",9.3248571429,8.4178571429,5.2941428571,5.8633142857
"GTF2A2",18.2746428571,20.6406428572,20.8688571429,22.8634857143
"RBMX",84.1425714285,124.9637857145,128.538285714,67.9188571428
"RPA2",65.9355714286,42.4861428572,43.2591428571,10.7836571428
"IL18BP",2.8595,3.1047142857,4.4631428571,3.4852
"IQGAP1",239.446285714,118.070857143,114.936571429,186.766571429
"IQGAP2",95.8402142857,67.4994285715,7.6377142857,70.9758857143
"IQGAP3",0.0324285714,0,0,0.0434571428
"LOC105372240",9.4155714286,10.5261428572,18.394,16.2726
"SLIRP",28.1507142857,43.7733571429,35.971,37.4234285714
"NDUFS1",22.1729285715,19.8077857143,12.3977142857,20.1872
"SH3RF1",0.1827857143,0.0101428572,0.419,2.0103714286
"NDUFS2",41.8597142858,35.7682857143,27.494,36.7319428571
"THAP3",6.7585714286,7.1538571429,6.0092857143,3.5573428571
"CDYL",62.7384285715,6.8967142857,10.3411428571,14.3421428571
"NOD1",4.977,3.9874285715,8.5362857143,4.3075428571
"NOD2",0.3626428571,3.781,0.3331428571,31.5868857143
"HCLS1",163.131428571,158.343,156.469714286,178.993371429
"NDUFS4",19.4766428572,27.0518571429,23.0911428571,24.0982285714
"ZG16B",0.0394285715,0.1122142857,0,2.4413142857
"TET3",3.1754285714,1.8518571429,3.1968571429,18.0926285714
"PCMTD2",22.4628571429,34.4137857143,26.9014285714,18.8336
"PCMTD1",63.2106428571,71.9870714286,66.46,39.3218285714
"KRI1",14.9503571428,11.4152857143,18.292,6.8079714286
"RP9",4.6357857143,5.3847142858,11.3074285714,3.4005714285
"TECPR1",10.2279285715,21.6505714286,13.937,12.1572285714
"TECPR2",2.0907857143,1.2244285714,0.9587142857,3.8270857143
"NDUFS7",32.7657142858,33.824,41.7472857143,31.6666285714
"THAP4",15.3242857143,19.082,16.2017142857,8.7165142857
"COQ5",8.6505,8.2325,5.3702857143,6.1259142857
"YKT6",21.9837142857,18.3827142858,19.8611428571,16.7285714286
"DYNC1H1",107.791428571,107.5644285715,87.1682857143,59.4684571429
"TUBA4A",20.1808571429,47.5853571429,40.912,19.6098285714
"CALD1",0.0095714286,0.0705714286,0.1908571429,0.1896
"CCNB2",0.5813571429,0.2873571429,0.1791428571,0.1508857143
"CCNB1",1.8965714286,1.0587142857,1.3857142857,0.9922
"VPS18",9.8267142857,6.0648571429,8.8465714286,7.7706571428
"VPS16",38.9617142857,19.9214285714,13.6782857143,18.9176
"NUP62CL",0.1595,0.5706428571,0.5708571429,0.0499714286
"CSTF1",6.0891428572,6.9128571429,4.5421428571,3.1505142857
"FIBP",38.3292142857,22.9722142857,32.8931428571,21.4108571429
"CSTF3",6.0154285715,7.4287857143,8.2181428571,4.4207714286
"CSTF2",2.9435714286,2.0179285715,1.5465714286,2.4098
"COQ3",2.1099285714,1.7474285715,1.2827142857,0.5232571429
"COQ2",2.3525,2.35,2.4807142857,11.7129714286
"POU2F2",2.0201428572,3.5245714286,16.5171428571,19.0172857143
"TAS2R60",0.0212857143,0.3045,0,0.2399142857
"POU2F1",3.2911428572,3.2811428572,8.8625714286,7.1743714286
"BPTF",42.9219285714,34.236,38.7665714286,27.4104
"C1orf122",10.2516428571,9.5285,9.5502857143,7.5035714286
"C1orf123",25.6235714286,22.9532857143,20.8148571429,15.3002
"PCCB",11.8787142857,7.2022857143,7.0937142857,7.1733142857
"PCCA",12.2962142857,5.0995714286,5.764,6.7036285714
"FCHO2",4.3223571429,0.8778571429,1.3322857143,5.6789142857
"FCHO1",9.3350714286,9.8121428572,22.5042857143,13.7278285714
"MRFAP1L1",56.8647142857,58.8728571429,22.2428571429,7.2007428571
"LOC101927686",0,0,0.6668571429,1.5837714286
"LOC105371260",0.7017142857,0.3828571429,0.5708571429,0.5173428571
"TPD52",7.0821428572,8.5278571429,41.4877142857,0.2953428571
"CLN6",2.2058571429,1.6345714286,2.6365714286,5.6406571429
"CLN5",1.3211428572,6.4069285715,6.5588571429,5.3301142857
"QPCTL",1.6584285715,1.4377142857,3.1214285714,0.9681714286
"C15orf38-AP3S2",0.2244285714,0.1465714286,0,4.9508571428
"AUP1",64.0787142857,57.7472142857,74.4262857143,57.9865714286
"SNORA19",604.969428571,520.042142857,650.287428571,238.930742857
"SNORA18",4532.15557143,4474.71642857,5867.92657143,4982.528
"SNORA15",28.6287857143,65.3132142858,133.985428571,24.2401142857
"LOC101927420",0.5793571429,0.5854285714,0.4865714286,0.7799714286
"SNORA10",2628.21271429,2896.735428575,4281.55942857,1460.12611429
"SNORA13",714.394142857,548.992285714,776.426285714,905.497314286
"SNORA12",9016.04842857,5897.211,6327.00257143,7736.20794286
"TJP1",0,0,0,0.0052571428
"UBE2K",8.8861428572,12.0830714286,7.3425714286,11.2174857143
"TOR1AIP2",10.0085714286,10.644,7.2464285714,15.4673142857
"SFXN5",3.2711428572,1.5805,2.3771428571,11.5776571429
"RNF185",5.9816428572,5.6161428572,5.0714285714,6.365
"LIMA1",6.1628571429,5.3016428572,0.3211428571,0.6883428571
"RNF187",14.989,12.7462142857,11.4485714286,9.9799428571
"RNF181",60.6665714286,49.3554285714,54.292,58.4813428572
"TCF7L2",0.4906428571,0.313,0.105,4.5622
"ZNF131",21.0999285715,26.2083571429,18.6551428571,13.1900285714
"CHMP2A",44.2501428571,36.1275714286,30.2405714286,50.4757428571
"BMPR2",4.0709285715,2.303,4.206,4.3384857143
"PNPO",3.7325714286,3.7577142857,3.2912857143,6.0696857143
"SPESP1",0.0266428572,0.037,0.069,0.1656285714
"ZBTB22",10.0976428571,10.5445,13.7768571429,7.4676
"RBX1",20.8082142857,24.1555714286,21.9487142857,19.9001428571
"ZBTB20",8.336,13.5595714286,39.6124285714,7.6969714286
"ZBTB21",3.0192142857,7.416,6.4417142857,9.4588
"CLVS1",0.0095714286,0.0152857143,0.069,0
"ZBTB24",3.1483571429,6.4391428571,8.4448571429,2.9878
"TMEM150A",2.8821428571,2.8763571429,3.5548571429,4.9554857143
"APBB1IP",18.0952857143,15.3025714286,20.3682857143,21.0397714286
"HRAS",7.7315,10.4505,15.8037142857,4.9214857143
"ZNF132",0.6793571429,0.4937142857,0.7674285714,0.3227714286
"KLLN",0.2560714286,0.1039285715,0.2227142857,0.0932571429
"CDYL2",0.9612857143,7.7845,2.962,3.6556571429
"SKI",4.8867857143,11.2247857143,4.784,5.342
"TRAPPC6A",26.392,42.4225,35.4834285714,11.7087428571
"MFF",30.0386428571,26.0048571429,34.1818571429,23.3868285714
"ZNF133",2.799,2.7430714286,2.9237142857,1.4979428571
"CLDND1",63.5767142857,125.3614285715,34.9235714286,23.6849428572
"C16orf87",2.7345,4.9218571429,5.7251428571,5.9913142857
"CLDND2",6.3577857143,0.4207142857,0.1791428571,0.3977714286
"SYT11",19.7331428571,8.1682142858,0.7135714286,4.7604571428
"SYT17",0.0501428572,0,0.9077142857,0.5153428571
"JMJD1C",36.2711428571,76.3348571429,134.619142857,105.369485714
"IDH1-AS1",0.1207142857,0.0794285715,0,0.1144285714
"RINL",39.7862142857,20.9599285714,19.148,4.6832571429
"TRAPPC6B",9.3215714286,7.0297857143,4.81,5.7854285714
"GEM",0.0951428572,0.2581428572,0.4554285714,0.4552857143
"RIC8B",3.769,6.643,1.9975714286,1.8852
"BAHCC1",0.235,0,0,1.3593714285
"EHBP1",7.854,9.0649285715,8.2874285714,3.8601428571
"ZNF143",18.1724285714,19.6461428572,16.8772857143,21.5605428571
"DDT",28.3865714285,29.6244285714,61.422,26.6721142857
"ZNF142",8.3775714286,6.458,6.3677142857,5.1392857143
"DDO",0,0,0,0.8939428571
"DTNBP1",6.0321428572,4.1015,6.4124285714,3.6357142857
"LAMC3",0,0.0084285715,0.1557142857,0
"LAMC1",0.1174285714,0,12.2888571429,0.9655428571
"GPHN",1.0567142857,4.4125714286,4.0045714286,1.4076571429
"RWDD4",6.8158571429,3.9180714286,3.4707142857,5.0475428571
"CCDC102B",2.8370714286,1.6462857143,2.274,0.1936
"RWDD1",17.6806428571,22.6137142857,10.5577142857,12.7706571429
"CDC14B",0.6454285715,1.6632857143,1.9214285714,0.2223428571
"CDC14A",8.5704285714,59.4648571429,3.9887142857,7.5732
"ATP6V1G2",0.2042142857,0.2701428571,0.3725714286,0.0456285714
"ATP6V1G1",71.367,124.096714286,122.103428571,77.9304
"WWC2",1.0605714286,1.141,0.0568571429,3.1076285714
"GPR171",4.6487857143,39.6078571429,0.0814285714,0.1335428571
"LAMTOR5",45.4567857143,55.0484285715,113.280714286,49.1742285714
"SPATA6L",0.5841428572,0.4531428572,0.1908571429,0.0445428572
"PHF2",7.639,9.6488571429,5.4771428571,9.3656571429
"GPR174",15.0192857142,26.7240714286,8.5502857143,0.2986857143
"LAMTOR2",25.1032857143,20.9931428572,22.387,33.8136857143
"LAMTOR3",8.248,5.5249285715,2.695,15.4182285714
"VPS28",55.7723571429,60.7094285714,60.5,56.1794285714
"SH3YL1",11.2225714286,48.2145714286,15.0602857143,2.9087714286
"TMEM161B-AS1",11.2044285714,11.6693571429,14.8908571429,2.9870571429
"TCHP",11.2033571429,7.4400714286,5.6768571429,7.1424857143
"PDGFC",0.0212857143,0.0185714286,0,5.9630285714
"TDRD3",12.5368571429,12.0942857143,9.6162857143,8.0401428571
"WHSC1L1",17.498,45.4197142857,35.443,23.1556571429
"MIR922",8.2514285714,7.2861428572,30.7015714286,11.0420285714
"ZNF528-AS1",0.7525714286,0.5788571429,2.274,0.1833714286
"STRN4",11.9182857143,13.0424285715,15.1597142857,35.1997714286
"RNY3",0,0,0,0
"CEACAM21",14.3101428571,17.1827857143,5.0205714286,1.4092571429
"RNY1",0,53610.023143,65358.6662857,0
"RUSC1",3.6592142857,3.0355714286,1.9351428571,4.0500285714
"PYGB",16.7857142858,7.7995714286,6.858,12.5083714286
"SS18L1",1.6450714286,2.2676428572,1.8168571429,3.9552
"UBALD1",3.7210714286,2.1615,2.199,3.3176285714
"VARS2",6.6084285715,7.0319285715,9.0162857143,3.2476285714
"TNS2",0.3975,0.5212857143,0.6105714286,0.0986
"ND1",20.6142857143,32.9691428572,29.0045714286,80.246
"ND3",243.392428571,259.8831428575,317.993428571,373.530285714
"ND2",30.7822857143,48.676,34.6578571429,77.8182571429
"ND5",27.8972857143,24.4454285715,17.4345714286,51.0544285714
"ND4",65.9321428571,76.1488571429,69.906,121.600628571
"ERN1",20.1812857143,59.6016428572,1.6404285714,11.8811428572
"ND6",4.2218571429,6.8377142857,3.1088571429,1.9446
"RPS26",395.552428571,514.006142857,459.336,292.880857143
"RPS27",2965.40485714,4469.11442857,2965.40485714,3076.30165714
"RPS24",1249.90314286,930.043,832.114571429,2280.22057143
"PRDX4",9.4572857143,9.0053571429,10.5577142857,7.8360571429
"RPS23",862.857,1154.698714285,1318.97971429,964.059828571
"RPS20",798.282571429,1360.326714285,1254.20857143,740.5156
"NDN",0.0712142857,0.0318571429,0,0.4318285714
"SNORA36B",12.9046428571,34.8348571429,100.18,11.488
"POU5F1",0.0441428572,0.0467857143,0.1557142857,0.0149714286
"LEAP2",0.4857142857,0.5134285715,0.6105714286,0.3151428572
"ATRN",4.1662857143,2.8396428572,2.8101428571,8.0912571429
"CATIP-AS1",0.2908571429,0.0735,0.1791428571,3.2395714286
"MVB12B",0.6650714286,2.1812857143,0.4025714286,3.7043714286
"CHMP1B",36.2917142858,41.8218571429,38.4017142857,45.9799142857
"CHMP1A",30.1925714285,21.1182857143,21.2971428571,18.3144571429
"MVB12A",10.9955714286,9.2065714286,7.4074285714,11.8268
"UCHL1",0.0228571429,0,0,0
"UCHL3",9.8784285715,14.2534285714,9.4137142857,12.8137428571
"NFYC",12.3281428571,12.5615714286,23.2677142857,18.0527428571
"CHAF1A",4.0350714286,2.4807142858,3.4374285714,5.3234857143
"HSD11B1L",0.5635,0.9538571429,0.5585714286,0.7033714285
"NFYA",7.215,7.0347857143,5.2751428571,7.5788
"PREB",21.1814285714,13.4785,10.0802857143,11.0845714286
"COL13A1",2.1325714286,0,0,0.0057142857
"ZNF404",1.883,0.8444285714,2.0425714286,0.2823428571
"ZNF407",7.0875714286,7.9671428572,8.6817142857,9.7334285714
"ZNF408",4.4889285715,3.9169285714,5.2751428571,2.1905142857
"GPSM2",0.3658571429,0.43,0.2645714286,1.9826
"GPSM3",86.7457142857,120.0184285715,85.8968571429,78.7950857143
"GPSM1",0.3219285714,1.1095714286,0.1197142857,0.8402857143
"AIMP2",6.6975,4.1165714286,3.9071428571,7.6952857143
"AIMP1",9.7005714286,20.2461428572,14.0187142857,11.5274285714
"PRELID1",59.647,35.5911428572,37.2968571429,76.573
"MDH2",27.7645714285,31.1795714286,30.917,21.0846
"ADPGK",36.3641428571,38.9208571429,79.0071428571,85.1264
"PRELID2",0.6508571429,1.1115,1.6608571429,1.1677428571
"HSH2D",66.7844285714,6.6784285714,52.1804285714,18.7944571429
"LINC01572",0.2617142858,0.3291428572,2.6825714286,0.6645428571
"MIEN1",30.3397142857,13.4228571429,20.394,14.0568571429
"DDX3Y",28.4669285715,0,0.0294285714,76.4734571429
"PDE6B",8.1110714286,5.9202857143,7.5694285714,1.5573714286
"PRDM5",0.0284285715,0.0585,0,0.2290571429
"SMARCA4",27.2349285714,26.6265,19.1945714286,21.3194571428
"VWA9",10.9464285714,8.3228571429,10.9501428571,6.0832571428
"TERC",92.1938571428,95.127714286,206.834571429,21.4423428571
"ZBTB25",3.7129285715,11.834,4.8851428571,1.9668
"SMARCA5",29.6589285714,34.5598571429,34.7368571429,19.0680571429
"VPS33B",5.5016428572,8.7572857143,8.7625714286,6.2158571429
"VPS33A",9.1622142857,9.6295,8.9925714286,7.3524
"ULK1",2.4622142857,2.5542857143,3.18,10.2774285714
"CNTNAP3B",0,0,0,0.0069714286
"VWA7",0.1245,1.1435714286,0.602,0.0486285715
"NBAS",16.7451428572,25.0524285714,18.5364285714,12.6783142857
"EFCAB8",0.1629285714,0.1172857143,0.2527142857,0.0980857143
"PDE6D",12.6672857143,10.9798571429,13.5901428571,7.8518857143
"ZNF365",1.5419285715,3.5752857143,0.1328571429,0.0176
"FAM47E-STBD1",0.1216428572,0.0405714286,0,0.2168285714
"EFCAB5",0.1511428571,0.1574285715,0.2114285714,0.0804
"PPP6R2",22.1679285714,22.5717857143,22.526,14.7010857143
"NIF3L1",7.9609285714,7.5601428571,9.5782857143,5.0629714286
"PPP6R1",48.7647142857,34.3761428572,26.4352857143,23.6164857143
"TMBIM6",183.038142857,178.7447142855,144.599714286,183.938857143
"TMBIM4",46.3736428572,44.2882142858,45.7544285714,88.5994285714
"EFCAB7",2.3653571429,2.5501428572,2.4908571429,0.5878
"CASP6",1.7682142857,12.8122857143,1.4602857143,2.8777142857
"CASP7",6.9272857143,6.2827857143,6.6125714286,6.1399714286
"CASP4",120.008,88.9327142857,87.5548571429,113.242742857
"CASP5",0.0228571429,0.0861428571,0,1.7706857143
"CASP2",6.2902142857,7.0451428572,4.5537142857,6.5881142857
"CASP3",16.454,6.3990714286,2.9062857143,6.9014571429
"CASP1",45.4561428571,48.1462857143,34.2511428571,179.0092
"CASP8",78.8565714285,77.639,39.0097142857,48.6763428571
"CASP9",5.2605714286,1.8052142857,4.4508571429,5.5948857143
