Gene	HD30PBMC0	HD30PBMC1	HD30PBMC3	HD30PBMC7	HD31PBMC0	HD31PBMC1	HD31PBMC3	HD31PBMC7
ETNPPL	0	0	0	0	0	0	0	0
EVX1	0	0	0	0	0	0	0	0
EVX2	0	0	0	0	0	0	0	0
F13B	0	0	0	0	0	0	0	0
F9	0	0	0	0	0	0	0	0
FABP1	0	0	0	0	0	0	0	0
FABP12	0	0	0	0	0	0	0	0
FABP4	0	0	0	0	0	0	0	0
FABP9	0	0	0	0	0	0	0	0
FAM110D	0	0	0	0	0	0	0	0
FAM131C	0	0	0	0	0	0	0	0
FAM135B	0	0	0	0	0	0	0	0
FAM13C	0	0	0	0	0	0	0	0
FAM162B	0	0	0	0	0	0	0	0
FAM163B	0	0	0	0	0	0	0	0
FAM170B	0	0	0	0	0	0	0	0
FAM181A-AS1	0	0	0	0	0	0	0	0
FAM183A	0	0	0	0	0	0	0	0
FAM187B	0	0	0	0	0	0	0	0
FAM197Y5	0	0	0	0	0	0	0	0
FAM24A	0	0	0	0	0	0	0	0
FAM25A	0	0	0	0	0	0	0	0
FAM26D	0	0	0	0	0	0	0	0
FAM46D	0	0	0	0	0	0	0	0
FAM47A	0	0	0	0	0	0	0	0
FAM47B	0	0	0	0	0	0	0	0
FAM47C	0	0	0	0	0	0	0	0
FAM69C	0	0	0	0	0	0	0	0
FAM71A	0	0	0	0	0	0	0	0
FAM71B	0	0	0	0	0	0	0	0
FAM71C	0	0	0	0	0	0	0	0
FAM71E2	0	0	0	0	0	0	0	0
FAM83B	0	0	0	0	0	0	0	0
FAM84A	0	0	0	0	0	0	0	0
FAM99A	0	0	0	0	0	0	0	0
FAM99B	0	0	0	0	0	0	0	0
FATE1	0	0	0	0	0	0	0	0
FBP2	0	0	0	0	0	0	0	0
FBXL7	0	0	0	0	0	0	0	0
FBXW12	0	0	0	0	0	0	0	0
FDCSP	0	0	0	0	0	0	0	0
FERD3L	0	0	0	0	0	0	0	0
FETUB	0	0	0	0	0	0	0	0
FEV	0	0	0	0	0	0	0	0
FEZF1	0	0	0	0	0	0	0	0
FGA	0	0	0	0	0	0	0	0
FGB	0	0	0	0	0	0	0	0
FGF1	0	0	0	0	0	0	0	0
FGF10	0	0	0	0	0	0	0	0
FGF19	0	0	0	0	0	0	0	0
FGF21	0	0	0	0	0	0	0	0
FGF3	0	0	0	0	0	0	0	0
FGF4	0	0	0	0	0	0	0	0
FGF6	0	0	0	0	0	0	0	0
FGG	0	0	0	0	0	0	0	0
FHL5	0	0	0	0	0	0	0	0
FIBIN	0	0	0	0	0	0	0	0
FLRT2	0	0	0	0	0	0	0	0
FLRT3	0	0	0	0	0	0	0	0
FMO2	0	0	0	0	0	0	0	0
FNDC1	0	0	0	0	0	0	0	0
FNDC4	0	0	0	0	0	0	0	0
FOXA1	0	0	0	0	0	0	0	0
FOXA2	0	0	0	0	0	0	0	0
FOXB2	0	0	0	0	0	0	0	0
FOXC2	0	0	0	0	0	0	0	0
FOXD3	0	0	0	0	0	0	0	0
FOXI3	0	0	0	0	0	0	0	0
FOXL1	0	0	0	0	0	0	0	0
FOXL2	0	0	0	0	0	0	0	0
FOXN1	0	0	0	0	0	0	0	0
FOXN4	0	0	0	0	0	0	0	0
FOXQ1	0	0	0	0	0	0	0	0
FOXR2	0	0	0	0	0	0	0	0
FOXS1	0	0	0	0	0	0	0	0
FRG2B	0	0	0	0	0	0	0	0
FRMD1	0	0	0	0	0	0	0	0
FRMPD1	0	0	0	0	0	0	0	0
FRMPD2	0	0	0	0	0	0	0	0
FRMPD4	0	0	0	0	0	0	0	0
FRRS1L	0	0	0	0	0	0	0	0
FSCB	0	0	0	0	0	0	0	0
FSHB	0	0	0	0	0	0	0	0
FSHR	0	0	0	0	0	0	0	0
FSTL5	0	0	0	0	0	0	0	0
FTHL17	0	0	0	0	0	0	0	0
GABRA1	0	0	0	0	0	0	0	0
GABRA6	0	0	0	0	0	0	0	0
GABRB1	0	0	0	0	0	0	0	0
GABRG1	0	0	0	0	0	0	0	0
GABRG3	0	0	0	0	0	0	0	0
GABRP	0	0	0	0	0	0	0	0
GABRQ	0	0	0	0	0	0	0	0
GAD2	0	0	0	0	0	0	0	0
GAGE12F	0	0	0	0	0	0	0	0
GAGE12J	0	0	0	0	0	0	0	0
GAGE13	0	0	0	0	0	0	0	0
GAGE2A	0	0	0	0	0	0	0	0
GAL	0	0	0	0	0	0	0	0
GALNTL5	0	0	0	0	0	0	0	0
GALP	0	0	0	0	0	0	0	0
GALR1	0	0	0	0	0	0	0	0
GAST	0	0	0	0	0	0	0	0
GATA4	0	0	0	0	0	0	0	0
GATA5	0	0	0	0	0	0	0	0
GBX2	0	0	0	0	0	0	0	0
GC	0	0	0	0	0	0	0	0
GCG	0	0	0	0	0	0	0	0
GCKR	0	0	0	0	0	0	0	0
GCM2	0	0	0	0	0	0	0	0
GDF2	0	0	0	0	0	0	0	0
GDF3	0	0	0	0	0	0	0	0
GDNF	0	0	0	0	0	0	0	0
GFRA3	0	0	0	0	0	0	0	0
GFRA4	0	0	0	0	0	0	0	0
GH2	0	0	0	0	0	0	0	0
GHRH	0	0	0	0	0	0	0	0
GHRHR	0	0	0	0	0	0	0	0
GIP	0	0	0	0	0	0	0	0
GJA10	0	0	0	0	0	0	0	0
GJA5	0	0	0	0	0	0	0	0
GJA8	0	0	0	0	0	0	0	0
GJB2	0	0	0	0	0	0	0	0
GJD2	0	0	0	0	0	0	0	0
GK2	0	0	0	0	0	0	0	0
GKN1	0	0	0	0	0	0	0	0
GKN2	0	0	0	0	0	0	0	0
GLP2R	0	0	0	0	0	0	0	0
GLRB	0	0	0	0	0	0	0	0
GLT6D1	0	0	0	0	0	0	0	0
GLYATL3	0	0	0	0	0	0	0	0
GLYCAM1	0	0	0	0	0	0	0	0
GMNC	0	0	0	0	0	0	0	0
GOT1L1	0	0	0	0	0	0	0	0
GPHB5	0	0	0	0	0	0	0	0
GPIHBP1	0	0	0	0	0	0	0	0
GPR101	0	0	0	0	0	0	0	0
GPR119	0	0	0	0	0	0	0	0
GPR139	0	0	0	0	0	0	0	0
GPR148	0	0	0	0	0	0	0	0
GPR149	0	0	0	0	0	0	0	0
GPR158	0	0	0	0	0	0	0	0
GPR32	0	0	0	0	0	0	0	0
GPR50	0	0	0	0	0	0	0	0
GPR6	0	0	0	0	0	0	0	0
GPRC6A	0	0	0	0	0	0	0	0
GPX5	0	0	0	0	0	0	0	0
GREM1	0	0	0	0	0	0	0	0
GRIN2B	0	0	0	0	0	0	0	0
GRM8	0	0	0	0	0	0	0	0
GRP	0	0	0	0	0	0	0	0
GRXCR1	0	0	0	0	0	0	0	0
GRXCR2	0	0	0	0	0	0	0	0
GSC2	0	0	0	0	0	0	0	0
GSTA2	0	0	0	0	0	0	0	0
GSTA3	0	0	0	0	0	0	0	0
GSTA5	0	0	0	0	0	0	0	0
GSX1	0	0	0	0	0	0	0	0
GUCA1C	0	0	0	0	0	0	0	0
GUCA2B	0	0	0	0	0	0	0	0
GXYLT2	0	0	0	0	0	0	0	0
H1FOO	0	0	0	0	0	0	0	0
H2BFWT	0	0	0	0	0	0	0	0
HAND2	0	0	0	0	0	0	0	0
HAO2	0	0	0	0	0	0	0	0
HCN4	0	0	0	0	0	0	0	0
HCRTR2	0	0	0	0	0	0	0	0
HDGFL1	0	0	0	0	0	0	0	0
HELT	0	0	0	0	0	0	0	0
HEPN1	0	0	0	0	0	0	0	0
HES3	0	0	0	0	0	0	0	0
HIST1H1A	0	0	0	0	0	0	0	0
HIST1H1T	0	0	0	0	0	0	0	0
HIST1H2AA	0	0	0	0	0	0	0	0
HIST1H2BA	0	0	0	0	0	0	0	0
HIST1H2BM	0	0	0	0	0	0	0	0
HIST1H4F	0	0	0	0	0	0	0	0
HIST1H4G	0	0	0	0	0	0	0	0
HMGB4	0	0	0	0	0	0	0	0
HMGCLL1	0	0	0	0	0	0	0	0
HMGCS2	0	0	0	0	0	0	0	0
HMHB1	0	0	0	0	0	0	0	0
HMX1	0	0	0	0	0	0	0	0
HMX3	0	0	0	0	0	0	0	0
HNF4A	0	0	0	0	0	0	0	0
HNRNPCL1	0	0	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0	0	0
HOTAIR	0	0	0	0	0	0	0	0
HOXA13	0	0	0	0	0	0	0	0
HOXB1	0	0	0	0	0	0	0	0
HOXB13	0	0	0	0	0	0	0	0
HOXC10	0	0	0	0	0	0	0	0
HOXC11	0	0	0	0	0	0	0	0
HOXC13	0	0	0	0	0	0	0	0
HOXC5	0	0	0	0	0	0	0	0
HOXC6	0	0	0	0	0	0	0	0
HOXC9	0	0	0	0	0	0	0	0
HOXD11	0	0	0	0	0	0	0	0
HOXD12	0	0	0	0	0	0	0	0
HOXD13	0	0	0	0	0	0	0	0
HOXD8	0	0	0	0	0	0	0	0
HOXD9	0	0	0	0	0	0	0	0
HPVC1	0	0	0	0	0	0	0	0
HRCT1	0	0	0	0	0	0	0	0
HRG	0	0	0	0	0	0	0	0
HS3ST6	0	0	0	0	0	0	0	0
HSFY1P1	0	0	0	0	0	0	0	0
HTN1	0	0	0	0	0	0	0	0
HTN3	0	0	0	0	0	0	0	0
HTR1A	0	0	0	0	0	0	0	0
HTR1E	0	0	0	0	0	0	0	0
HTR3E	0	0	0	0	0	0	0	0
HTR5A	0	0	0	0	0	0	0	0
HYPM	0	0	0	0	0	0	0	0
IBSP	0	0	0	0	0	0	0	0
IFNA1	0	0	0	0	0	0	0	0
IFNA10	0	0	0	0	0	0	0	0
IFNA13	0	0	0	0	0	0	0	0
IFNA14	0	0	0	0	0	0	0	0
IFNA16	0	0	0	0	0	0	0	0
IFNA17	0	0	0	0	0	0	0	0
IFNA2	0	0	0	0	0	0	0	0
IFNA4	0	0	0	0	0	0	0	0
IFNA6	0	0	0	0	0	0	0	0
IFNA7	0	0	0	0	0	0	0	0
IFNA8	0	0	0	0	0	0	0	0
IFNL2	0	0	0	0	0	0	0	0
IGF2-AS	0	0	0	0	0	0	0	0
IGF2BP1	0	0	0	0	0	0	0	0
IGFBP1	0	0	0	0	0	0	0	0
IGFL1	0	0	0	0	0	0	0	0
IGFN1	0	0	0	0	0	0	0	0
IL13RA2	0	0	0	0	0	0	0	0
IL17A	0	0	0	0	0	0	0	0
IL1F10	0	0	0	0	0	0	0	0
IL1RAPL1	0	0	0	0	0	0	0	0
IL1RAPL2	0	0	0	0	0	0	0	0
IL22RA2	0	0	0	0	0	0	0	0
IL25	0	0	0	0	0	0	0	0
IL33	0	0	0	0	0	0	0	0
IL36B	0	0	0	0	0	0	0	0
IL36G	0	0	0	0	0	0	0	0
IL36RN	0	0	0	0	0	0	0	0
IL9	0	0	0	0	0	0	0	0
INE2	0	0	0	0	0	0	0	0
INS	0	0	0	0	0	0	0	0
INS-IGF2	0	0	0	0	0	0	0	0
INSL5	0	0	0	0	0	0	0	0
IP6K3	0	0	0	0	0	0	0	0
IQCF1	0	0	0	0	0	0	0	0
IQCF5	0	0	0	0	0	0	0	0
IQCF6	0	0	0	0	0	0	0	0
IQCJ	0	0	0	0	0	0	0	0
IRS4	0	0	0	0	0	0	0	0
IRX1	0	0	0	0	0	0	0	0
ISL1	0	0	0	0	0	0	0	0
ISLR	0	0	0	0	0	0	0	0
ISX	0	0	0	0	0	0	0	0
ITLN2	0	0	0	0	0	0	0	0
IZUMO1R	0	0	0	0	0	0	0	0
IZUMO2	0	0	0	0	0	0	0	0
KBTBD13	0	0	0	0	0	0	0	0
KCNA10	0	0	0	0	0	0	0	0
KCNB2	0	0	0	0	0	0	0	0
KCND2	0	0	0	0	0	0	0	0
KCNF1	0	0	0	0	0	0	0	0
KCNG4	0	0	0	0	0	0	0	0
KCNJ16	0	0	0	0	0	0	0	0
KCNJ6	0	0	0	0	0	0	0	0
KCNK16	0	0	0	0	0	0	0	0
KCNK18	0	0	0	0	0	0	0	0
KCNQ1DN	0	0	0	0	0	0	0	0
KCNU1	0	0	0	0	0	0	0	0
KCNV1	0	0	0	0	0	0	0	0
KCTD4	0	0	0	0	0	0	0	0
KCTD8	0	0	0	0	0	0	0	0
KERA	0	0	0	0	0	0	0	0
KIF12	0	0	0	0	0	0	0	0
KIF2B	0	0	0	0	0	0	0	0
KISS1	0	0	0	0	0	0	0	0
KLHL1	0	0	0	0	0	0	0	0
KLHL38	0	0	0	0	0	0	0	0
KLHL40	0	0	0	0	0	0	0	0
KLK12	0	0	0	0	0	0	0	0
KLK15	0	0	0	0	0	0	0	0
KLK5	0	0	0	0	0	0	0	0
KLK6	0	0	0	0	0	0	0	0
KLK8	0	0	0	0	0	0	0	0
KLK9	0	0	0	0	0	0	0	0
KNCN	0	0	0	0	0	0	0	0
KPRP	0	0	0	0	0	0	0	0
KRT13	0	0	0	0	0	0	0	0
KRT19	0	0	0	0	0	0	0	0
KRT20	0	0	0	0	0	0	0	0
KRT24	0	0	0	0	0	0	0	0
KRT25	0	0	0	0	0	0	0	0
KRT28	0	0	0	0	0	0	0	0
KRT3	0	0	0	0	0	0	0	0
KRT31	0	0	0	0	0	0	0	0
KRT32	0	0	0	0	0	0	0	0
KRT33A	0	0	0	0	0	0	0	0
KRT33B	0	0	0	0	0	0	0	0
KRT34	0	0	0	0	0	0	0	0
KRT35	0	0	0	0	0	0	0	0
KRT37	0	0	0	0	0	0	0	0
KRT38	0	0	0	0	0	0	0	0
KRT39	0	0	0	0	0	0	0	0
KRT40	0	0	0	0	0	0	0	0
KRT6B	0	0	0	0	0	0	0	0
KRT6C	0	0	0	0	0	0	0	0
KRT75	0	0	0	0	0	0	0	0
KRT76	0	0	0	0	0	0	0	0
KRT79	0	0	0	0	0	0	0	0
KRT82	0	0	0	0	0	0	0	0
KRT83	0	0	0	0	0	0	0	0
KRT84	0	0	0	0	0	0	0	0
KRT9	0	0	0	0	0	0	0	0
KRTAP1-1	0	0	0	0	0	0	0	0
KRTAP1-3	0	0	0	0	0	0	0	0
KRTAP1-5	0	0	0	0	0	0	0	0
KRTAP10-1	0	0	0	0	0	0	0	0
KRTAP10-10	0	0	0	0	0	0	0	0
KRTAP10-11	0	0	0	0	0	0	0	0
KRTAP10-12	0	0	0	0	0	0	0	0
KRTAP10-4	0	0	0	0	0	0	0	0
KRTAP10-5	0	0	0	0	0	0	0	0
KRTAP10-6	0	0	0	0	0	0	0	0
KRTAP10-7	0	0	0	0	0	0	0	0
KRTAP10-8	0	0	0	0	0	0	0	0
KRTAP10-9	0	0	0	0	0	0	0	0
KRTAP12-1	0	0	0	0	0	0	0	0
KRTAP12-2	0	0	0	0	0	0	0	0
KRTAP12-3	0	0	0	0	0	0	0	0
KRTAP12-4	0	0	0	0	0	0	0	0
KRTAP13-1	0	0	0	0	0	0	0	0
KRTAP13-2	0	0	0	0	0	0	0	0
KRTAP13-3	0	0	0	0	0	0	0	0
KRTAP13-4	0	0	0	0	0	0	0	0
KRTAP15-1	0	0	0	0	0	0	0	0
KRTAP17-1	0	0	0	0	0	0	0	0
KRTAP19-1	0	0	0	0	0	0	0	0
KRTAP19-2	0	0	0	0	0	0	0	0
KRTAP19-3	0	0	0	0	0	0	0	0
KRTAP19-4	0	0	0	0	0	0	0	0
KRTAP19-5	0	0	0	0	0	0	0	0
KRTAP19-6	0	0	0	0	0	0	0	0
KRTAP19-7	0	0	0	0	0	0	0	0
KRTAP2-1	0	0	0	0	0	0	0	0
KRTAP2-2	0	0	0	0	0	0	0	0
KRTAP2-4	0	0	0	0	0	0	0	0
KRTAP20-1	0	0	0	0	0	0	0	0
KRTAP20-2	0	0	0	0	0	0	0	0
KRTAP20-3	0	0	0	0	0	0	0	0
KRTAP21-1	0	0	0	0	0	0	0	0
KRTAP21-2	0	0	0	0	0	0	0	0
KRTAP22-1	0	0	0	0	0	0	0	0
KRTAP23-1	0	0	0	0	0	0	0	0
KRTAP24-1	0	0	0	0	0	0	0	0
KRTAP25-1	0	0	0	0	0	0	0	0
KRTAP26-1	0	0	0	0	0	0	0	0
KRTAP27-1	0	0	0	0	0	0	0	0
KRTAP3-1	0	0	0	0	0	0	0	0
KRTAP3-2	0	0	0	0	0	0	0	0
KRTAP3-3	0	0	0	0	0	0	0	0
KRTAP4-11	0	0	0	0	0	0	0	0
KRTAP4-2	0	0	0	0	0	0	0	0
KRTAP4-4	0	0	0	0	0	0	0	0
KRTAP4-7	0	0	0	0	0	0	0	0
KRTAP4-8	0	0	0	0	0	0	0	0
KRTAP4-9	0	0	0	0	0	0	0	0
KRTAP5-11	0	0	0	0	0	0	0	0
KRTAP5-5	0	0	0	0	0	0	0	0
KRTAP5-6	0	0	0	0	0	0	0	0
KRTAP6-1	0	0	0	0	0	0	0	0
KRTAP6-2	0	0	0	0	0	0	0	0
KRTAP6-3	0	0	0	0	0	0	0	0
KRTAP7-1	0	0	0	0	0	0	0	0
KRTAP8-1	0	0	0	0	0	0	0	0
KRTAP9-2	0	0	0	0	0	0	0	0
KRTAP9-4	0	0	0	0	0	0	0	0
KRTAP9-8	0	0	0	0	0	0	0	0
KRTAP9-9	0	0	0	0	0	0	0	0
LACRT	0	0	0	0	0	0	0	0
LALBA	0	0	0	0	0	0	0	0
LBX1	0	0	0	0	0	0	0	0
LCE1A	0	0	0	0	0	0	0	0
LCE1B	0	0	0	0	0	0	0	0
LCE1C	0	0	0	0	0	0	0	0
LCE1D	0	0	0	0	0	0	0	0
LCE1E	0	0	0	0	0	0	0	0
LCE1F	0	0	0	0	0	0	0	0
LCE2A	0	0	0	0	0	0	0	0
LCE2B	0	0	0	0	0	0	0	0
LCE2C	0	0	0	0	0	0	0	0
LCE2D	0	0	0	0	0	0	0	0
LCE3A	0	0	0	0	0	0	0	0
LCE3B	0	0	0	0	0	0	0	0
LCE3C	0	0	0	0	0	0	0	0
LCE3D	0	0	0	0	0	0	0	0
LCE3E	0	0	0	0	0	0	0	0
LCE4A	0	0	0	0	0	0	0	0
LCE6A	0	0	0	0	0	0	0	0
LCN1	0	0	0	0	0	0	0	0
LCN15	0	0	0	0	0	0	0	0
LCN9	0	0	0	0	0	0	0	0
LDLRAD1	0	0	0	0	0	0	0	0
LELP1	0	0	0	0	0	0	0	0
LEUTX	0	0	0	0	0	0	0	0
LGALS7	0	0	0	0	0	0	0	0
LGI1	0	0	0	0	0	0	0	0
LGI3	0	0	0	0	0	0	0	0
LHX1	0	0	0	0	0	0	0	0
LHX8	0	0	0	0	0	0	0	0
LIN28B	0	0	0	0	0	0	0	0
LINC00052	0	0	0	0	0	0	0	0
LINC00112	0	0	0	0	0	0	0	0
LINC00160	0	0	0	0	0	0	0	0
LINC00200	0	0	0	0	0	0	0	0
LINC00293	0	0	0	0	0	0	0	0
LINC00301	0	0	0	0	0	0	0	0
LINC00305	0	0	0	0	0	0	0	0
LINC00442	0	0	0	0	0	0	0	0
LINC00479	0	0	0	0	0	0	0	0
LINC00523	0	0	0	0	0	0	0	0
LINC00588	0	0	0	0	0	0	0	0
LINC00589	0	0	0	0	0	0	0	0
LINC00602	0	0	0	0	0	0	0	0
LINC00606	0	0	0	0	0	0	0	0
LINC00626	0	0	0	0	0	0	0	0
LINC00634	0	0	0	0	0	0	0	0
LINC00635	0	0	0	0	0	0	0	0
LINC00636	0	0	0	0	0	0	0	0
LINC00879	0	0	0	0	0	0	0	0
LINC00905	0	0	0	0	0	0	0	0
LINC00917	0	0	0	0	0	0	0	0
LINC00922	0	0	0	0	0	0	0	0
LINC01101	0	0	0	0	0	0	0	0
LINC01124	0	0	0	0	0	0	0	0
LINC01548	0	0	0	0	0	0	0	0
LINC01553	0	0	0	0	0	0	0	0
LINC01591	0	0	0	0	0	0	0	0
LINC01600	0	0	0	0	0	0	0	0
LINGO1	0	0	0	0	0	0	0	0
LMX1A	0	0	0	0	0	0	0	0
LRIT1	0	0	0	0	0	0	0	0
LRRC10B	0	0	0	0	0	0	0	0
LRRC15	0	0	0	0	0	0	0	0
LRRC30	0	0	0	0	0	0	0	0
LRRC3B	0	0	0	0	0	0	0	0
LRRC52	0	0	0	0	0	0	0	0
LRRTM3	0	0	0	0	0	0	0	0
LRTM1	0	0	0	0	0	0	0	0
LUZP4	0	0	0	0	0	0	0	0
LY6D	0	0	0	0	0	0	0	0
LYZL1	0	0	0	0	0	0	0	0
LYZL2	0	0	0	0	0	0	0	0
LYZL4	0	0	0	0	0	0	0	0
MAGEA1	0	0	0	0	0	0	0	0
MAGEA10	0	0	0	0	0	0	0	0
MAGEA11	0	0	0	0	0	0	0	0
MAGEA12	0	0	0	0	0	0	0	0
MAGEA2	0	0	0	0	0	0	0	0
MAGEA3	0	0	0	0	0	0	0	0
MAGEA4	0	0	0	0	0	0	0	0
MAGEA6	0	0	0	0	0	0	0	0
MAGEB1	0	0	0	0	0	0	0	0
MAGEB16	0	0	0	0	0	0	0	0
MAGEB18	0	0	0	0	0	0	0	0
MAGEB4	0	0	0	0	0	0	0	0
MAGEB6	0	0	0	0	0	0	0	0
MAGEC1	0	0	0	0	0	0	0	0
MAGEC2	0	0	0	0	0	0	0	0
MAGEL2	0	0	0	0	0	0	0	0
MAPK4	0	0	0	0	0	0	0	0
MAPT-AS1	0	0	0	0	0	0	0	0
11-Mar	0	0	0	0	0	0	0	0
MAS1	0	0	0	0	0	0	0	0
MAS1L	0	0	0	0	0	0	0	0
MAT1A	0	0	0	0	0	0	0	0
MATN4	0	0	0	0	0	0	0	0
MB	0	0	0	0	0	0	0	0
MBD3L1	0	0	0	0	0	0	0	0
MBD3L2	0	0	0	0	0	0	0	0
MBL2	0	0	0	0	0	0	0	0
MC3R	0	0	0	0	0	0	0	0
MC4R	0	0	0	0	0	0	0	0
MDFI	0	0	0	0	0	0	0	0
METTL11B	0	0	0	0	0	0	0	0
MIMT1	0	0	0	0	0	0	0	0
MISP	0	0	0	0	0	0	0	0
MMP10	0	0	0	0	0	0	0	0
MMP12	0	0	0	0	0	0	0	0
MMP13	0	0	0	0	0	0	0	0
MMP20	0	0	0	0	0	0	0	0
MMP26	0	0	0	0	0	0	0	0
MMP3	0	0	0	0	0	0	0	0
MORN5	0	0	0	0	0	0	0	0
MOS	0	0	0	0	0	0	0	0
MRAP	0	0	0	0	0	0	0	0
MRGPRG	0	0	0	0	0	0	0	0
MRGPRG-AS1	0	0	0	0	0	0	0	0
MRGPRX1	0	0	0	0	0	0	0	0
MRGPRX4	0	0	0	0	0	0	0	0
MROH2B	0	0	0	0	0	0	0	0
MS4A12	0	0	0	0	0	0	0	0
MS4A13	0	0	0	0	0	0	0	0
MS4A5	0	0	0	0	0	0	0	0
MSGN1	0	0	0	0	0	0	0	0
MSX2	0	0	0	0	0	0	0	0
MT1A	0	0	0	0	0	0	0	0
MT1B	0	0	0	0	0	0	0	0
MT1G	0	0	0	0	0	0	0	0
MT1H	0	0	0	0	0	0	0	0
MT1M	0	0	0	0	0	0	0	0
MT4	0	0	0	0	0	0	0	0
MTNR1A	0	0	0	0	0	0	0	0
MTNR1B	0	0	0	0	0	0	0	0
MUC17	0	0	0	0	0	0	0	0
MUC7	0	0	0	0	0	0	0	0
MUM1L1	0	0	0	0	0	0	0	0
MXRA5	0	0	0	0	0	0	0	0
MYADML	0	0	0	0	0	0	0	0
MYF5	0	0	0	0	0	0	0	0
MYH1	0	0	0	0	0	0	0	0
MYH13	0	0	0	0	0	0	0	0
MYH2	0	0	0	0	0	0	0	0
MYH4	0	0	0	0	0	0	0	0
MYH7	0	0	0	0	0	0	0	0
MYL3	0	0	0	0	0	0	0	0
MYL7	0	0	0	0	0	0	0	0
MYOC	0	0	0	0	0	0	0	0
MYOCD	0	0	0	0	0	0	0	0
MYOD1	0	0	0	0	0	0	0	0
MYOZ1	0	0	0	0	0	0	0	0
MYT1L-AS1	0	0	0	0	0	0	0	0
NAA11	0	0	0	0	0	0	0	0
NANOS2	0	0	0	0	0	0	0	0
NELL1	0	0	0	0	0	0	0	0
NEU2	0	0	0	0	0	0	0	0
NEUROD6	0	0	0	0	0	0	0	0
NEUROG1	0	0	0	0	0	0	0	0
NEUROG2	0	0	0	0	0	0	0	0
NF1P9	0	0	0	0	0	0	0	0
NGB	0	0	0	0	0	0	0	0
NGF	0	0	0	0	0	0	0	0
NKAIN1	0	0	0	0	0	0	0	0
NKX1-2	0	0	0	0	0	0	0	0
NKX2-1	0	0	0	0	0	0	0	0
NKX2-2	0	0	0	0	0	0	0	0
NKX2-3	0	0	0	0	0	0	0	0
NKX2-4	0	0	0	0	0	0	0	0
NKX2-6	0	0	0	0	0	0	0	0
NKX2-8	0	0	0	0	0	0	0	0
NKX6-1	0	0	0	0	0	0	0	0
NKX6-2	0	0	0	0	0	0	0	0
NLRP10	0	0	0	0	0	0	0	0
NLRP13	0	0	0	0	0	0	0	0
NLRP5	0	0	0	0	0	0	0	0
NMBR	0	0	0	0	0	0	0	0
NME5	0	0	0	0	0	0	0	0
NMRK2	0	0	0	0	0	0	0	0
NMS	0	0	0	0	0	0	0	0
NMUR2	0	0	0	0	0	0	0	0
NOBOX	0	0	0	0	0	0	0	0
NOL4	0	0	0	0	0	0	0	0
NOTO	0	0	0	0	0	0	0	0
NOVA2	0	0	0	0	0	0	0	0
NOX3	0	0	0	0	0	0	0	0
NPBWR2	0	0	0	0	0	0	0	0
NPHS2	0	0	0	0	0	0	0	0
NPPC	0	0	0	0	0	0	0	0
NPS	0	0	0	0	0	0	0	0
NPSR1	0	0	0	0	0	0	0	0
NPVF	0	0	0	0	0	0	0	0
NPY1R	0	0	0	0	0	0	0	0
NPY2R	0	0	0	0	0	0	0	0
NPY4R	0	0	0	0	0	0	0	0
NPY5R	0	0	0	0	0	0	0	0
NR0B1	0	0	0	0	0	0	0	0
NTF3	0	0	0	0	0	0	0	0
NTF4	0	0	0	0	0	0	0	0
NTS	0	0	0	0	0	0	0	0
NTSR2	0	0	0	0	0	0	0	0
NWD2	0	0	0	0	0	0	0	0
NXPH1	0	0	0	0	0	0	0	0
NXPH2	0	0	0	0	0	0	0	0
NYX	0	0	0	0	0	0	0	0
OBP2A	0	0	0	0	0	0	0	0
OBP2B	0	0	0	0	0	0	0	0
OC90	0	0	0	0	0	0	0	0
OCM2	0	0	0	0	0	0	0	0
ODAM	0	0	0	0	0	0	0	0
ODF1	0	0	0	0	0	0	0	0
ODF3L2	0	0	0	0	0	0	0	0
OLFM3	0	0	0	0	0	0	0	0
OLIG3	0	0	0	0	0	0	0	0
ONECUT3	0	0	0	0	0	0	0	0
OOSP2	0	0	0	0	0	0	0	0
OPALIN	0	0	0	0	0	0	0	0
OPN1LW	0	0	0	0	0	0	0	0
OPN1MW	0	0	0	0	0	0	0	0
OPN4	0	0	0	0	0	0	0	0
OPN5	0	0	0	0	0	0	0	0
OPRD1	0	0	0	0	0	0	0	0
OPRPN	0	0	0	0	0	0	0	0
OPTC	0	0	0	0	0	0	0	0
OR10A2	0	0	0	0	0	0	0	0
OR10A3	0	0	0	0	0	0	0	0
OR10A4	0	0	0	0	0	0	0	0
OR10A6	0	0	0	0	0	0	0	0
OR10A7	0	0	0	0	0	0	0	0
OR10AG1	0	0	0	0	0	0	0	0
OR10C1	0	0	0	0	0	0	0	0
OR10G3	0	0	0	0	0	0	0	0
OR10G4	0	0	0	0	0	0	0	0
OR10G7	0	0	0	0	0	0	0	0
OR10G8	0	0	0	0	0	0	0	0
OR10G9	0	0	0	0	0	0	0	0
OR10H2	0	0	0	0	0	0	0	0
OR10H3	0	0	0	0	0	0	0	0
OR10H4	0	0	0	0	0	0	0	0
OR10J1	0	0	0	0	0	0	0	0
OR10J5	0	0	0	0	0	0	0	0
OR10K1	0	0	0	0	0	0	0	0
OR10K2	0	0	0	0	0	0	0	0
OR10Q1	0	0	0	0	0	0	0	0
OR10R2	0	0	0	0	0	0	0	0
OR10S1	0	0	0	0	0	0	0	0
