mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V448	0.09822	0.17451	0.00775	0.2396	0.47992
V449	0	0.21186	0.77842	0.00973	0
V450	0.13153	0.20813	0.22823	0.23996	0.19216
V451	0.19337	0.22974	0.09215	0.39705	0.08768
V452	0	0.1155	0.14896	0.69013	0.04541
V453	0	0.13547	0	0.55648	0.30805
V454	0	0.1982	0.54468	0.10394	0.15318
V455	0.0143	0.29923	0.26678	0.18175	0.23794
V456	0.8187	0.10142	0	0.04866	0.03122
V457	0.55608	0.22472	0.06212	0.11677	0.04032
V458	0	0.36224	0.47326	0.12568	0.03883
V459	0.0829	0.16243	0.06485	0.5318	0.15802
V460	0.55034	0.14349	0.18381	0.09698	0.02538
V461	0.12201	0.32443	0.25273	0.13897	0.16185
V462	0.01074	0.17331	0.02428	0.57574	0.21593
V463	0.14558	0.13706	0.03416	0.65297	0.03024
V464	0.10502	0.27588	0.5537	0.05294	0.01246
V465	0	0.23032	0.01072	0.25491	0.50405
V466	0	0.15756	0	0.31518	0.52726
V467	0.01989	0.25694	0.06054	0.5842	0.07843
V468	0.46731	0.28964	0.14104	0.06526	0.03674
V469	0	0.31919	0.09358	0.38387	0.20335
V470	0.70789	0.12957	0.03542	0.11013	0.01699
V471	0.29521	0.28486	0.06802	0.24321	0.1087
V472	0	0.18774	0.02345	0.24493	0.54387
V473	0	0.26319	0.23853	0.37954	0.11874
V474	0.20694	0.18812	0.08729	0.46805	0.04959
V475	0.0971	0.19989	0.48662	0.10283	0.11356
V476	0.09875	0.13706	0.10598	0.59962	0.05858
V477	0.01577	0.69259	0.13379	0.13082	0.02703
V478	0.10665	0.17131	0	0.22832	0.49372
V479	0.70844	0.13049	0.04215	0.10222	0.0167
V480	0.09272	0.49742	0.13984	0.22464	0.04538
V481	0.17159	0.33206	0.11111	0.28127	0.10398
