CD19B	CD56NK	CD4MemoryT	CD14
V562	0.59668	0.044	0.17181	0.1875
V563	0.21741	0.06666	0.60625	0.10968
V564	0.08823	0.13004	0.6658	0.11593
V565	0.12916	0.2758	0.32655	0.26849
V566	0.52457	0.1367	0.06791	0.27082
V567	0.18491	0.40872	0.08332	0.32305
V568	0.21971	0.07862	0.11607	0.5856
V569	0.5189	0.07332	0.06545	0.34233
V570	0.06003	0.29294	0.4917	0.15532
V571	0.62697	0.1534	0.06224	0.1574
V572	0.34755	0.06294	0.40144	0.18807
V573	0.10149	0.21122	0.07599	0.61129
V574	0.05466	0.64958	0.18734	0.10843
V575	0.0756	0.14885	0.1626	0.61295
V576	0.13673	0.66807	0.08907	0.10614
V577	0.08827	0.11883	0.22226	0.57065
V578	0.08932	0.12975	0.53874	0.24219
V579	0.03251	0.7196	0.13317	0.11472
V580	0.16276	0.08196	0.158	0.59728
V581	0.10841	0.13733	0.07613	0.67813
V582	0.43186	0.18268	0.09398	0.29148
V583	0.05642	0.11897	0.47752	0.34708
V584	0.38957	0.18581	0.28913	0.13549
V585	0.06294	0.08797	0.3841	0.465
V586	0.20976	0.07248	0.53669	0.18107
V587	0.23296	0.07243	0.56412	0.13049
V588	0.47383	0.09155	0.09187	0.34274
V589	0.06731	0.66855	0.11337	0.15077
V590	0.06254	0.63421	0.20122	0.10203
V591	0.06446	0.11322	0.21528	0.60704
V592	0.15698	0.09242	0.64833	0.10227
V593	0.44734	0.04892	0.21642	0.28732
V594	0.26239	0.28955	0.30715	0.14091
V595	0.08676	0.10018	0.09058	0.72249
V596	0.07352	0.29365	0.22479	0.40804
V597	0.02989	0.50109	0.30246	0.16656
V598	0.05785	0.16282	0.66249	0.11684
V599	0.47072	0.31261	0.09112	0.12554
V600	0.27374	0.42845	0.10412	0.19369
V601	0.15597	0.2863	0.12879	0.42893
V602	0.0872	0.09971	0.0857	0.72739
V603	0.05684	0.35609	0.07614	0.51093
V604	0.39039	0.15593	0.32399	0.12969
