cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V484	0.07279	0.21275	0.23095	0.48351
V485	0.05998	0.89917	0.03703	0.00382
V486	0.21344	0.45729	0.21471	0.11457
V487	0.10185	0.18631	0.30068	0.41117
V488	0	0.04285	0.95715	0
V489	0.05714	0.22827	0.7146	0
V490	0.27683	0.51056	0.12514	0.08747
V491	0.31962	0.65014	0.03024	0
V492	0	0.87137	0.12863	0
V493	0.08499	0.10755	0.22832	0.57914
V494	0.07203	0.30449	0.60763	0.01586
V495	0.11784	0.74576	0.1364	0
V496	0.17592	0.82408	0	0
V497	0	0.02908	0.97092	0
V498	0.31169	0.28978	0.16934	0.22919
V499	0.44632	0.44688	0.1068	0
V500	0	0.21841	0.78159	0
V501	0.06197	0.10031	0.27746	0.56025
V502	0.39026	0.45805	0.15169	0
V503	0.16765	0.26712	0.35717	0.20806
V504	0.14264	0.8537	0.00366	0
V505	0.13374	0.39342	0.36302	0.10982
V506	0	0.39415	0.55974	0.04611
V507	0.49972	0.29899	0.1577	0.04359
V508	0.5947	0.37805	0.02725	0
V509	0.12568	0.20656	0.6143	0.05346
V510	0.09621	0.64252	0.26126	0
V511	0.02014	0.63395	0.15431	0.1916
V512	0.25903	0.20405	0.24046	0.29646
V513	0	0.75926	0.24074	0
V514	0.07192	0.19603	0.20746	0.52459
V515	0.64113	0.2868	0.05537	0.0167
V516	0.71839	0.28161	0	0
V517	0.02294	0.14359	0.50526	0.32821
V518	0.76571	0.23429	0	0
V519	0	0.97696	0.02304	0
V520	0	0.06585	0.81426	0.11989
V521	0.39382	0.22542	0.38076	0
V522	0	0.19577	0.7214	0.08283
V523	0.26728	0.30009	0.35025	0.08237
V524	0	0.80052	0.19948	0
V525	0.2544	0.40585	0.12468	0.21507
V526	0.54472	0.28746	0.10854	0.05928
V527	0.13821	0.16578	0.55625	0.13977
V528	0.02224	0.97776	0	0
V529	0.04293	0.20366	0.45101	0.3024
V530	0	0.25629	0.74371	0
V531	0	0.89	0.11	0
V532	0.15706	0.53498	0.11799	0.18997
V533	0.20528	0.52851	0.20162	0.06459
