CD19B	CD56NK	CD4MemoryT	CD14
V461	0.08618	0.14964	0.09573	0.66846
V462	0.25141	0.28427	0.07673	0.38759
V463	0.20355	0.43353	0.16846	0.19445
V464	0.35221	0.18854	0.08314	0.37611
V465	0.28881	0.40329	0.09005	0.21785
V466	0.40212	0.24732	0.07846	0.27211
V467	0.2419	0.49637	0.12134	0.14039
V468	0.35488	0.38585	0.10819	0.15109
V469	0.06712	0.24809	0.24466	0.44014
V470	0.383	0.20619	0.19526	0.21556
V471	0.20817	0.19636	0.10618	0.48928
V472	0.23779	0.33842	0.07438	0.34942
V473	0.11963	0.47837	0.27168	0.13032
V474	0.12527	0.12679	0.15122	0.59672
V475	0.15888	0.38082	0.12628	0.33402
V476	0.1485	0.13637	0.12537	0.58977
V477	0.4218	0.14304	0.21416	0.221
V478	0.12793	0.50419	0.06707	0.30081
V479	0.08083	0.18668	0.55482	0.17767
V480	0.09859	0.3261	0.10627	0.46904
V481	0.16298	0.13766	0.57731	0.12204
V482	0.48396	0.22774	0.1531	0.13519
V483	0.12939	0.20064	0.12949	0.54048
V484	0.06841	0.17324	0.10529	0.65306
V485	0.12115	0.60001	0.06948	0.20936
V486	0.21249	0.29807	0.15545	0.33399
V487	0.09973	0.15884	0.13902	0.60242
V488	0.07092	0.13346	0.60524	0.19038
V489	0.19835	0.19496	0.48607	0.12062
V490	0.24961	0.33116	0.11948	0.29975
V491	0.31727	0.43089	0.09359	0.15825
V492	0.064	0.66975	0.14726	0.11899
V493	0.06521	0.13422	0.09636	0.7042
V494	0.18022	0.23485	0.3847	0.20023
V495	0.18625	0.53	0.15506	0.1287
V496	0.21752	0.57217	0.06318	0.14713
V497	0.08042	0.13887	0.66319	0.11752
V498	0.23522	0.1956	0.11577	0.45341
V499	0.43701	0.29708	0.15812	0.10779
V500	0.13124	0.21093	0.51414	0.1437
V501	0.05944	0.13517	0.11379	0.6916
V502	0.38737	0.30756	0.17439	0.13068
V503	0.17103	0.19522	0.202	0.43175
V504	0.18896	0.57607	0.0734	0.16156
V505	0.17325	0.27026	0.22709	0.3294
V506	0.11704	0.29742	0.33709	0.24845
V507	0.42581	0.19061	0.15586	0.22772
V508	0.52033	0.23066	0.10808	0.14093
V509	0.20017	0.17268	0.38119	0.24596
V510	0.19151	0.46639	0.22769	0.11442
V511	0.07562	0.39242	0.10543	0.42652
V512	0.19582	0.1592	0.1362	0.50878
V513	0.10072	0.5424	0.19239	0.16449
V514	0.06403	0.16794	0.0915	0.67653
V515	0.52826	0.15801	0.11651	0.19723
V516	0.64408	0.16709	0.08379	0.10504
V517	0.08211	0.14611	0.23272	0.53906
V518	0.67966	0.1259	0.08833	0.10611
V519	0.06081	0.68197	0.06592	0.1913
V520	0.0831	0.12583	0.44998	0.34109
V521	0.40992	0.14844	0.31019	0.13146
V522	0.06619	0.2187	0.4135	0.30161
V523	0.26503	0.21364	0.23597	0.28537
V524	0.05287	0.6288	0.17923	0.1391
V525	0.20049	0.26171	0.09561	0.4422
V526	0.44375	0.17488	0.12906	0.25231
V527	0.186	0.14181	0.31722	0.35497
V528	0.10589	0.68125	0.06248	0.15038
V529	0.09475	0.17317	0.21385	0.51823
V530	0.06798	0.26645	0.47535	0.19022
V531	0.05906	0.69521	0.13369	0.11204
V532	0.15168	0.33861	0.09118	0.41854
V533	0.21908	0.35472	0.1595	0.2667
V534	0.07266	0.13766	0.50166	0.28802
V535	0.38771	0.10692	0.09212	0.41325
V536	0.1786	0.12241	0.30486	0.39412
V537	0.41762	0.29247	0.17669	0.11322
V538	0.32291	0.15913	0.13836	0.3796
V539	0.21174	0.40363	0.17018	0.21446
V540	0.17046	0.57212	0.11498	0.14245
V541	0.05739	0.44942	0.11301	0.38017
V542	0.17325	0.21601	0.22896	0.38178
V543	0.61614	0.10637	0.09356	0.18394
V544	0.11923	0.1895	0.18552	0.50576
V545	0.26403	0.22254	0.1236	0.38983
V546	0.07463	0.70002	0.10683	0.11852
V547	0.07683	0.54045	0.25969	0.12303
V548	0.14598	0.61957	0.11931	0.11514
V549	0.26794	0.14503	0.46779	0.11924
V550	0.40645	0.13214	0.08269	0.37872
V551	0.15774	0.59952	0.08739	0.15535
V552	0.04484	0.46572	0.07379	0.41565
V553	0.20146	0.22765	0.44252	0.12837
V554	0.08553	0.18459	0.10287	0.627
V555	0.11307	0.28062	0.26977	0.33655
V556	0.07322	0.14989	0.63787	0.13902
V557	0.56522	0.12701	0.09085	0.21691
V558	0.08712	0.62827	0.08092	0.20369
V559	0.05417	0.65407	0.17951	0.11225
V560	0.48804	0.32729	0.07809	0.10658
V561	0.07549	0.14559	0.66149	0.11744
V562	0.54578	0.11105	0.16303	0.18013
V563	0.22116	0.12757	0.53649	0.11478
V564	0.10892	0.18165	0.58634	0.12309
V565	0.13511	0.30079	0.29493	0.26917
V566	0.47789	0.18347	0.0816	0.25704
V567	0.17766	0.4138	0.08625	0.32229
V568	0.19636	0.1285	0.12142	0.55372
V569	0.47094	0.1281	0.07951	0.32145
V570	0.08037	0.31834	0.43784	0.16346
V571	0.5667	0.20117	0.08003	0.1521
V572	0.33252	0.1251	0.35611	0.18628
V573	0.08852	0.23937	0.0878	0.58431
