Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V260	0	0.17435	0	0	0.01548	0.03474	0.13821	0.54964	0.08758	0
V261	0.16255	0	0.05322	0.03666	0.05504	0.21875	0.39962	0.02029	0.05388	0
V262	0	0.42079	0.07546	0.03718	0.01261	0.30143	0.0754	0.00724	0.0641	0.00578
V263	0.39499	0.39794	0.05832	0.0058	0.00939	0	0.07697	0	0.04366	0.01293
V264	0.01129	0.03219	0.11173	0.47546	0.19413	0	0.0863	0	0.0803	0.00861
V265	0.01022	0.26126	0.07338	0.27061	0.00293	0.00724	0.21244	0	0.05017	0.11175
V266	0	0.70466	0.09069	0.00966	0.00495	0	0.03634	0.00775	0.14594	0
V267	0.00805	0.17134	0	0.03842	0	0	0.0548	0.00012	0	0.72727
V268	0	0.32483	0.01144	0.11879	0.31754	0	0.05502	0.00333	0.15602	0.01303
V269	0.05047	0	0.31028	0.53432	0	0	0.05469	0	0.0492	0.00104
V270	0	0.11858	0	0	0.68098	0	0.02322	0	0.16677	0.01045
V271	0.01085	0.02244	0.18298	0.02613	0.1027	0.00759	0.10137	0.01563	0.51631	0.01401
V272	0	0.15259	0.06667	0.02573	0.03882	0.14511	0.12167	0.1547	0.22876	0.06595
V273	0	0	0.06218	0.20106	0.0731	0.52741	0.11129	0	0.02495	0
V274	0.07182	0	0.0751	0.05149	0	0.1415	0.08607	0.05149	0.01424	0.50829
V275	0	0.16957	0	0	0.41268	0.03826	0.05213	0.0051	0.12306	0.19919
V276	0.00472	0.08837	0.09601	0.34329	0.05019	0	0.20226	0.01034	0.12474	0.08008
V277	0.03391	0.19349	0.39231	0.27812	0	0	0.0366	0	0.06556	0
V278	0.14417	0	0.02292	0.02579	0	0	0.04405	0	0	0.76306
V279	0	0.14349	0.05818	0.253	0.18248	0	0.28956	0	0.07329	0
V280	0.0609	0.00422	0.04693	0.08491	0.13861	0.18652	0.34929	0.07641	0.05221	0
V281	0	0.01746	0.03408	0.04294	0.04439	0.61195	0.13703	0.01593	0.01858	0.07763
V282	0.02178	0.00517	0.17337	0.66749	0	0	0.07262	0	0.05534	0.00422
V283	0.03684	0.06468	0.04246	0.06613	0.37761	0.0316	0.06032	0.02414	0.29443	0.0018
V284	0.032	0	0.15305	0.04638	0	0	0.04605	0	0	0.72252
V285	0	0.11205	0.01719	0.00875	0	0.01092	0.16762	0.2501	0.05315	0.38022
V286	0.01256	0	0.07413	0.07635	0.0015	0.37445	0.10761	0.01033	0	0.34306
V287	0.00711	0	0.02125	0.03065	0.01781	0	0.50639	0.02499	0	0.3918
V288	0	0.00898	0.03347	0.00263	0.02746	0.25158	0.15816	0.45664	0.06109	0
V289	0.0345	0.16143	0.5349	0.08904	0.03141	0	0.02874	0	0.0739	0.04608
V290	0	0	0.14076	0.06015	0.05234	0.15988	0.56191	0.02146	0.00284	0.00067
V291	0.69734	2e-05	0.14387	0.08158	0	0.03967	0.03753	0	0	0
V292	0.03193	0	0.44104	0.08665	0.00622	0.32052	0.07347	0	0.04017	0
V293	0.06879	0	0.68123	0.11061	0	0.00088	0.03662	0.00681	0.05502	0.04004
V294	0.01949	0.21378	0.16267	0.04927	0.05651	0	0.12793	0.01394	0.35445	0.00197
V295	0.04761	0.03911	0.5567	0.10257	0	0.02501	0.05548	0.03414	0.05811	0.08127
V296	0	0.05061	0.0892	0.13725	0.22142	0.00746	0.09959	0.08604	0.30806	0.00037
