Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V369	0.16789	0	0.24519	0	0.58692	0
V370	0.22848	0	0.77152	0	0	0
V371	0.29863	0.29907	0.06903	0.25271	0.05787	0.02268
V372	0.06276	0.84595	0.08136	0	0.00993	0
V373	1	0	0	0	0	0
V374	0.36519	0	0.38921	0.12146	0.12414	0
V375	0.5247	0	0.39558	0	0.07972	0
V376	0.24209	0	0.05325	0	0.05653	0.64813
V377	0.14183	0	0.59133	0	0.26684	0
V378	0.30176	0	0.15278	0	0	0.54545
V379	0.6113	0	0.08459	0	0	0.30411
V380	0.05728	0	0.30512	0	0.6376	0
V381	0.51082	0	0.47297	0	0.01621	0
V382	0.10676	0	0.2563	0	0.63693	0
V383	0.38949	0	0.54814	0	0.06237	0
V384	0.09522	0	0.90478	0	0	0
V385	0.14786	0	0	0	0	0.85214
V386	0.68828	0	0.31172	0	0	0
V387	0.42015	0	0.1949	0.31187	0.07308	0
V388	0.82799	0	0.17201	0	0	0
V389	0.40508	0	0	0	0	0.59492
V390	0.3412	0	0.10991	0.44488	0.10401	0
V391	0.23151	0	0.16681	0.27409	0.32759	0
V392	0.32312	0	0.50241	0	0	0.17447
V393	0.42402	0.00716	0.51137	0	0.05725	0.00021
V394	0.15959	0	0.15145	0.53833	0.15064	0
V395	0.04228	0	0.95772	0	0	0
V396	0.74137	0	0.18862	0.02079	0.04923	0
V397	0.23001	0.07346	0	0	0	0.69653
V398	0.02459	0.81835	0.11532	0	0.04174	0
V399	0.08446	0	0.91554	0	0	0
V400	0.27397	0	0.02168	0.10994	0.10663	0.48778
V401	0.26597	0	0.73403	0	0	0
V402	0.25018	0	0.11325	0.55299	0.08357	0
V403	0.25317	0	0.10339	0	0.24705	0.39638
V404	0.02236	0	0.97764	0	0	0
V405	0.47888	0.31102	0.2101	0	0	0
V406	0.40403	0	0.27125	0	0.10692	0.2178
V407	0.27154	0	0.72846	0	0	0
V408	0.30223	0.07447	0.11768	0.43265	0.07296	0
V409	0.98384	0	0.01616	0	0	0
V410	0.9657	0	0.0343	0	0	0
V411	0.24012	0	0.02724	0	0.0802	0.65244
V412	0.7388	0.07132	0.18988	0	0	0
V413	0.17755	0.07427	0.1358	0.50252	0.10985	0
V414	0.31152	0	0.15334	0.30077	0.23438	0
V415	0.28443	0	0.47327	0.04097	0.20133	0
V416	0.31111	0.05597	0.1743	0.00326	0.45536	0
V417	0.29701	0	0.09084	0	0	0.61215
V418	0.18656	0	0.58954	0	0.2239	0
V419	0.08202	0	0	0	0	0.91798
V420	0.10821	0	0	0	0	0.89179
V421	0.15188	0	0.30451	0	0.54361	0
V422	0.34579	0.19602	0.17612	0	0.28208	0
V423	0.19051	0.1632	0.08387	0.46937	0.09306	0
V424	0.9521	0	0.0479	0	0	0
V425	0.09579	0	0.28418	0	0.62002	0
V426	0.21065	0	0.12231	0	0	0.66704
V427	0.74793	0.01365	0.23843	0	0	0
V428	0.47256	0	0.13606	0.33395	0.05744	0
V429	0.18223	0	0.25423	0.2727	0.29084	0
V430	0.25641	0	0.71016	0	0.03342	0
V431	0.02632	0	0.97368	0	0	0
V432	0.03828	0.57104	0.07822	0.22395	0.08851	0
V433	0.15265	0	0.15262	0.589	0.10573	0
V434	0.12059	0.30827	0.26796	0.20646	0.09671	0
V435	0.25334	0	0.23116	0	0.51549	0
V436	0.98337	0	0.01663	0	0	0
V437	0.4247	0.16964	0.40566	0	0	0
V438	0.11346	0.36346	0.15627	0	0.36681	0
V439	0.0448	0	0.36543	0	0.58977	0
V440	0.35106	0	0.56404	0	0.0849	0
V441	0.37024	0	0.5637	0	0.01373	0.05233
