CD19B	CD56NK	CD4MemoryT	CD14
V409	0.0279	0.12212	0.093	0.75697
V410	0.06836	0.77731	0.04937	0.10496
V411	0.32624	0.09037	0.07815	0.50525
V412	0.14483	0.1513	0.42363	0.28024
V413	0.05137	0.4783	0.17767	0.29266
V414	0.03878	0.49421	0.28086	0.18615
V415	0.33438	0.10716	0.25024	0.30823
V416	0.04092	0.13421	0.75218	0.07269
V417	0.28623	0.58869	0.04274	0.08235
V418	0.07334	0.18834	0.17219	0.56613
V419	0.03414	0.11389	0.10133	0.75063
V420	0	0.79758	0.03492	0.1675
V421	0.15165	0.11083	0.56389	0.17363
V422	0.05182	0.15466	0.08424	0.70928
V423	0.09831	0.08724	0.71774	0.09671
V424	0.02454	0.13156	0.51383	0.33006
V425	0.06645	0.2819	0.48224	0.16941
V426	0.1037	0.11186	0.64781	0.13663
V427	0.06158	0.41247	0.18841	0.33755
V428	0.06744	0.69854	0.07611	0.15791
V429	0.03422	0.11402	0.10589	0.74587
V430	0.56545	0.21545	0.08211	0.13699
V431	0.16151	0.10671	0.39667	0.33511
V432	0.09553	0.18068	0.10807	0.61572
V433	0.04209	0.67305	0.03122	0.25364
V434	0.2496	0.16013	0.11308	0.4772
V435	0.37871	0.09128	0.17255	0.35746
V436	0.28611	0.09966	0.16539	0.44884
V437	0.17414	0.28442	0.06532	0.47611
V438	0.44844	0.21791	0.09309	0.24057
V439	0.04326	0.18455	0.08096	0.69123
V440	0.35488	0.11846	0.10415	0.42251
V441	0.07733	0.19796	0.48821	0.23651
V442	0.23492	0.36819	0.15669	0.2402
V443	0.56619	0.06874	0.15495	0.21012
V444	0.04296	0.08914	0.79511	0.07279
V445	0.48567	0.07707	0.33879	0.09846
V446	0.02719	0.74629	0.07392	0.1526
V447	0.47464	0.15768	0.20685	0.16083
V448	0.03615	0.16018	0.20713	0.59654
V449	0.43234	0.10461	0.30133	0.16172
V450	0.10917	0.77229	0.03737	0.08117
V451	0.73635	0.09978	0.07473	0.08913
V452	0.04588	0.11916	0.12688	0.70807
V453	0.61963	0.13176	0.12896	0.11965
V454	0	0.83707	0.06277	0.10015
V455	0.46681	0.09482	0.30835	0.13002
V456	0.25596	0.18806	0.34633	0.20966
V457	0.02779	0.1281	0.08804	0.75606
V458	0.19665	0.28341	0.06503	0.45491
V459	0.01333	0.71752	0.10244	0.16672
V460	0.75659	0.0579	0.10576	0.07976
V461	0.06001	0.13275	0.08638	0.72086
V462	0.25066	0.296	0.05899	0.39435
V463	0.19161	0.46829	0.16488	0.17522
V464	0.36934	0.17461	0.07211	0.38394
V465	0.29118	0.43547	0.0712	0.20215
V466	0.42714	0.24331	0.06596	0.26359
V467	0.23587	0.54513	0.10538	0.11361
V468	0.36798	0.41285	0.09386	0.12531
V469	0.03052	0.24729	0.26403	0.45816
V470	0.40706	0.1874	0.20667	0.19887
V471	0.2013	0.18808	0.0988	0.51182
V472	0.23393	0.36194	0.05323	0.35089
V473	0.08868	0.52325	0.28729	0.10079
V474	0.10655	0.10233	0.15354	0.63759
V475	0.14162	0.41219	0.11304	0.33315
V476	0.13514	0.11588	0.1206	0.62837
V477	0.45418	0.10593	0.23496	0.20493
V478	0.10178	0.55796	0.0435	0.29675
V479	0.04433	0.15238	0.64942	0.15386
V480	0.07071	0.34931	0.09128	0.4887
V481	0.14908	0.08345	0.68068	0.08679
V482	0.52592	0.21117	0.15572	0.10719
V483	0.11013	0.19432	0.12437	0.57118
V484	0.03755	0.16357	0.09457	0.70431
V485	0.09315	0.67216	0.04084	0.19386
V486	0.20293	0.31045	0.15273	0.33389
V487	0.07573	0.14237	0.13694	0.64496
V488	0.03116	0.08319	0.71662	0.16903
V489	0.19254	0.15946	0.56157	0.08642
V490	0.24672	0.34853	0.11059	0.29416
V491	0.32516	0.46501	0.07454	0.13529
V492	0.02242	0.758	0.12914	0.09044
V493	0.03486	0.11493	0.08466	0.76555
V494	0.16764	0.21669	0.43487	0.18079
V495	0.17157	0.58284	0.14542	0.10016
V496	0.2055	0.63985	0.03195	0.1227
V497	0.04301	0.081	0.79511	0.08088
V498	0.23308	0.18517	0.11109	0.47065
V499	0.46821	0.29911	0.15677	0.07591
V500	0.10726	0.18434	0.59522	0.11318
V501	0.02778	0.11432	0.10611	0.75179
V502	0.4107	0.31123	0.1771	0.10097
V503	0.15941	0.18101	0.21289	0.44669
V504	0.17304	0.64181	0.04517	0.13998
V505	0.15879	0.27236	0.24071	0.32814
V506	0.089	0.29986	0.37498	0.23617
V507	0.45489	0.16812	0.16539	0.21161
V508	0.56895	0.21595	0.1014	0.1137
V509	0.19493	0.1389	0.43286	0.23331
V510	0.17827	0.50393	0.23573	0.08207
V511	0.04258	0.43355	0.08512	0.43875
V512	0.18824	0.14135	0.13479	0.53562
V513	0.06631	0.59933	0.19194	0.14242
V514	0.03237	0.15662	0.0798	0.73121
V515	0.57817	0.12578	0.11642	0.17963
V516	0.72259	0.13387	0.07185	0.07169
V517	0.05209	0.12308	0.25302	0.57181
V518	0.76765	0.08192	0.07872	0.07171
V519	0.01908	0.77598	0.02945	0.17549
V520	0.04949	0.08748	0.51757	0.34546
V521	0.44367	0.10206	0.35389	0.10038
V522	0.02717	0.20254	0.47047	0.29982
V523	0.26785	0.19847	0.25564	0.27804
V524	0.00821	0.70635	0.17262	0.11282
V525	0.19085	0.26916	0.08296	0.45703
V526	0.47609	0.15075	0.13279	0.24037
V527	0.17664	0.10751	0.35702	0.35882
V528	0.07456	0.77381	0.02367	0.12796
V529	0.06746	0.15652	0.2275	0.54852
V530	0.02776	0.25716	0.54499	0.17009
V531	0.01539	0.78937	0.11231	0.08293
V532	0.13384	0.36205	0.07577	0.42834
V533	0.21048	0.37773	0.15566	0.25612
V534	0.03462	0.09396	0.58699	0.28443
V535	0.41049	0.07597	0.08726	0.42628
V536	0.16813	0.08696	0.34107	0.40385
V537	0.44611	0.29208	0.17995	0.08186
V538	0.33519	0.13691	0.1403	0.38759
V539	0.20004	0.43479	0.16773	0.19743
V540	0.15223	0.63803	0.09351	0.11623
V541	0.019	0.49942	0.09461	0.38696
V542	0.16037	0.20527	0.24625	0.38811
V543	0.68417	0.06324	0.08868	0.16391
V544	0.09788	0.17832	0.19162	0.53218
V545	0.26651	0.21505	0.12116	0.39728
V546	0.0356	0.79569	0.07856	0.09014
V547	0.03763	0.59961	0.26877	0.09399
V548	0.12074	0.69562	0.0971	0.08654
V549	0.27636	0.09431	0.54469	0.08464
V550	0.43294	0.10516	0.07401	0.3879
V551	0.13581	0.67108	0.06019	0.13292
V552	0.00407	0.51933	0.04863	0.42797
V553	0.1966	0.20378	0.50459	0.09502
V554	0.05799	0.17637	0.09283	0.67281
V555	0.0854	0.28444	0.29229	0.33786
V556	0.03371	0.09817	0.76112	0.107
V557	0.62241	0.09161	0.08543	0.20055
V558	0.05139	0.70775	0.05248	0.18839
V559	0.00925	0.73714	0.17095	0.08266
V560	0.52894	0.33967	0.05622	0.07517
V561	0.03588	0.08938	0.79373	0.08101
V562	0.59993	0.06513	0.17684	0.15809
V563	0.22279	0.07222	0.62844	0.07655
V564	0.0795	0.14153	0.68943	0.08954
V565	0.11208	0.307	0.32171	0.25921
V566	0.51671	0.16403	0.07266	0.2466
V567	0.16261	0.45076	0.06888	0.31775
V568	0.18914	0.10361	0.11964	0.58761
V569	0.50736	0.09827	0.07385	0.32053
V570	0.04258	0.32364	0.49375	0.14002
V571	0.6255	0.17983	0.06678	0.1279
V572	0.35201	0.07615	0.40917	0.16267
V573	0.06116	0.2448	0.07219	0.62185
V574	0.03212	0.71261	0.15816	0.09711
V575	0.03443	0.17723	0.16036	0.62797
V576	0.11997	0.728	0.05775	0.09427
V577	0.05013	0.14282	0.22274	0.58431
V578	0.07222	0.1439	0.55396	0.22992
V579	0.0055	0.78833	0.09927	0.1069
V580	0.12924	0.10672	0.16013	0.60391
V581	0.06455	0.16836	0.07689	0.6902
V582	0.42353	0.21112	0.09388	0.27147
V583	0.03115	0.13278	0.48991	0.34616
V584	0.39412	0.20991	0.28708	0.10888
V585	0.03144	0.10317	0.39192	0.47347
V586	0.20933	0.08178	0.55137	0.15752
V587	0.23689	0.08001	0.58033	0.10277
V588	0.46302	0.11713	0.09732	0.32253
V589	0.04268	0.73109	0.08156	0.14467
V590	0.04112	0.69724	0.17343	0.08822
V591	0.02386	0.13736	0.21535	0.62343
V592	0.15853	0.09936	0.67302	0.06909
V593	0.44453	0.06917	0.22132	0.26497
V594	0.25846	0.32231	0.29947	0.11976
V595	0.03993	0.12746	0.09255	0.74006
V596	0.04065	0.32923	0.217	0.41313
V597	0.0069	0.55224	0.28366	0.1572
V598	0.04461	0.17814	0.68666	0.09058
V599	0.46969	0.34726	0.08269	0.10036
V600	0.25981	0.47089	0.08867	0.18064
V601	0.12845	0.32173	0.12058	0.42923
V602	0.04009	0.12701	0.08819	0.74471
V603	0.01654	0.39842	0.06379	0.52125
V604	0.39712	0.17728	0.3241	0.1015
V605	0.06873	0.36135	0.33314	0.23678
