Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V244	0.04336	0.0016	0.35237	0.04896	0.05946	0	0.42603	0.02602	0.02424	0.01798
V245	0.17204	0.13738	0.17216	0.02412	0.02959	0.40344	0.03854	0.01494	0.00494	0.00285
V246	0	0.21737	0.0377	0.01728	0.07431	0	0.59519	0	0.03975	0.01841
V247	0.04153	0.03249	0.74097	0.07859	0.03443	0	0.01772	0	0.02282	0.03145
V248	0.51961	0.0588	0.06777	0.00751	0.04415	0.01574	0.15407	0.1202	0.01189	0.00026
V249	0.04245	0.02286	0.59542	0.06124	0.07756	0	0.01843	0	0.02491	0.15714
V250	0.0192	0.05246	0.08864	0.28172	0.04619	0.25429	0.05005	0.17445	0.01003	0.02297
V251	0.57365	0.15982	0.05729	0.0272	0.07024	0.0025	0.02065	0.03944	0.03775	0.01147
V252	0.06359	0.52738	0.02393	0.05055	0.01886	0.21664	0.03105	0.0391	0.01048	0.01841
V253	0.02254	0.00755	0.3468	0.04671	0.0537	0.07751	0.03065	0	0.39862	0.01591
V254	0	0.1602	0.04237	0.05303	0.59097	0.00909	0.02229	0	0.00789	0.11416
V255	0	0.18454	0.02704	0.01057	0.71161	0.00255	0.03157	0	0.01096	0.02116
V256	0.0137	0.02423	0.19559	0.64673	0.03991	0.03757	0.01779	0.00407	0.00911	0.01129
V257	0.39385	0.00525	0.35834	0.05924	0.02831	0.1098	0.03265	0	0.00647	0.00608
V258	0	0.14223	0.02336	0.01442	0.56521	0.00113	0.03705	0	0.00839	0.20821
V259	0.08688	0.02858	0.04503	0.10815	0.15134	0.01658	0.07513	0.4568	0.02065	0.01086
V260	0.01124	0.2324	0.01923	0.01393	0.02602	0.0252	0.05654	0.57604	0.03941	0
V261	0.22626	0.01437	0.04285	0.01147	0.05693	0.24068	0.3273	0	0.04909	0.03105
V262	0	0.45316	0.09194	0.02612	0.02629	0.30136	0.02721	0.00737	0.00968	0.05687
V263	0.42498	0.37896	0.03638	0.00659	0.02831	0.00766	0.053	0	0.00765	0.05647
V264	0.01956	0.05733	0.14908	0.47971	0.21568	0.01545	0.03705	0	0.00766	0.01848
V265	0.02345	0.28165	0.08465	0.24761	0.02457	0.02105	0.13986	0	0.01501	0.16216
V266	0.01221	0.70408	0.11048	0.02165	0.02199	0.00618	0.02276	0.01156	0.07362	0.01547
