Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V260	0	0.05879	0	0	0.2161	0	0.31803	0.39084	0.01623	0
V261	0	0	0.15227	0	0.15296	0.26911	0.42566	0	0	0
V262	0	0.38879	0.04415	0	0.12171	0.21165	0.23369	0	0	0
V263	0.18814	0.49353	0.15912	0	0.10442	0.01063	0.04416	0	0	0
V264	0	0.01075	0.26939	0.24569	0.22219	0.03451	0.15787	0	0.0596	0
V265	0	0.2679	0.22832	0.06914	0.06669	0.01047	0.35748	0	0	0
V266	0	0.6715	0.02072	0	0.13735	0	0.13627	0	0.03416	0
V267	0	0.22036	0.07808	0	0	0	0.15529	0	0	0.54628
V268	0	0.29942	0.03347	0	0.39945	0	0.1458	0	0.12186	0
V269	0	0	0.48877	0.35505	0	0.05944	0.0903	0	0.00645	0
V270	0	0.01014	0	0	0.74979	0	0.03645	0	0.20363	0
V271	0	0	0.10735	0	0.24195	0	0.2117	0	0.439	0
V272	0	0.10481	0.04234	0	0.21464	0.08366	0.36002	0.0051	0.18944	0
V273	0	0	0.1591	0	0.12055	0.51135	0.209	0	0	0
V274	0	0.00407	0.18231	0	0.08398	0.19061	0.15866	0	0	0.38036
V275	0	0.08446	0	0	0.59464	0.02449	0.11854	0	0.17629	0.00157
V276	0	0.05661	0.24832	0.13255	0.12184	0.00081	0.34469	0	0.09517	0
V277	0	0.24127	0.53084	0.07798	4e-05	0.05244	0.07759	0	0.01983	0
V278	0	0	0.2129	0	0	0.02227	0.05877	0	0	0.70605
V279	0	0.12703	0.20994	0.01239	0.22608	0	0.41634	0	0.00822	0
V280	0	0	0.12086	0	0.23711	0.20263	0.4394	0	0	0
V281	0	0	0.01917	0	0.16912	0.59174	0.21997	0	0	0
V282	0	0	0.34478	0.46909	0	0.03543	0.1507	0	0	0
