Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V500	0.1114	0.48152	0.10132	0.20807	0.09769
V501	0.08079	0.31656	0.00801	0.03351	0.56113
V502	0.11629	0.79291	0.037	0.00822	0.04558
V503	0.47448	0	0.19406	0.1349	0.19656
V504	0.49609	0.18599	0	0.00244	0.31549
V505	0.64327	0	0.01359	0.0782	0.26494
V506	0.02667	0.52933	0.06029	0.01467	0.36904
V507	0.84275	0	0.02284	0.0688	0.0656
V508	0.02217	0.64405	0.19734	0.02325	0.11319
V509	0.05656	0.45425	0.13038	0.19108	0.16773
V510	0.39993	0.49273	0.04018	0.0185	0.04866
V511	0.06629	0.30908	0.4916	0.02098	0.11205
V512	0.15366	0.45665	0.16495	0.03644	0.18831
V513	0.15849	0.68015	0.06635	0.02464	0.07037
V514	0.02356	0	0.21119	0.07306	0.69219
V515	0.0966	0.10068	0	0.73866	0.06406
V516	0.16857	0.34408	0.09968	0.32705	0.06061
V517	0.04485	0.00046	0.04163	0.83584	0.07722
V518	0.44332	0	0.30396	0.18091	0.07181
V519	0.78997	0.04626	0.00083	0.11262	0.05031
V520	0.05908	0.84215	0.0162	0.03494	0.04764
V521	0.22609	0	0.11326	0.60443	0.05622
V522	0.0547	0.18581	0.54304	0.12569	0.09077
V523	0.163	0.04617	0.70839	0.02186	0.06059
V524	0.35825	0.01013	0.5295	0	0.10211
V525	0.0284	0.18808	0.02479	0.051	0.70773
V526	0.04679	0.03785	0.82072	0.002	0.09263
V527	0.07752	0.48432	0.37075	0	0.06741
V528	0.17082	0	0.00747	0.76263	0.05908
V529	0.22539	0.02276	0.68816	0	0.06369
