CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V377	0.09397	0.00898	0.34038	0.05083	0.43941	0.06644
V378	0.23421	0.0387	0.21171	0.0484	0.10577	0.36122
V379	0.39052	0.00772	0.17383	0.05137	0.0685	0.30806
V380	0.06786	0.02726	0.06938	0.06724	0.7189	0.04936
V381	0.27681	0.04035	0.27008	0.23845	0.09725	0.07706
V382	0.07188	0.02369	0.04438	0.19153	0.62155	0.04697
V383	0.18919	0.04331	0.32961	0.25187	0.11122	0.07479
V384	0.07764	0.02361	0.64705	0.0619	0.12173	0.06806
V385	0.2789	0	0.10424	0.05024	0.07644	0.49019
V386	0.42399	0.04465	0.25112	0.05986	0.10998	0.11041
V387	0.21795	0.02668	0.07073	0.49593	0.12174	0.06698
V388	0.52166	0.05998	0.18148	0.05598	0.06951	0.11138
V389	0.34954	0.0522	0.08746	0.05258	0.08073	0.3775
V390	0.11249	0.03896	0.03228	0.54091	0.16298	0.11238
V391	0.09475	0.01522	0.04051	0.4432	0.32764	0.07868
V392	0.13487	0.02307	0.39436	0.12769	0.08697	0.23304
V393	0.12513	0.11248	0.32253	0.09397	0.19164	0.15425
V394	0.07136	0.01584	0.04567	0.62052	0.19144	0.05517
V395	0.04853	0.05483	0.69544	0.05445	0.08576	0.06099
V396	0.3722	0.06841	0.0579	0.28624	0.12994	0.08531
V397	0.23666	0.11958	0.1006	0.05729	0.11621	0.36966
V398	0.13925	0.44645	0.07063	0.07263	0.22129	0.04976
V399	0.05636	0.00755	0.67123	0.08198	0.10158	0.0813
V400	0.18799	0.01269	0.04911	0.32963	0.11398	0.3066
V401	0.15021	0.02033	0.51386	0.055	0.16281	0.09778
V402	0.1123	0.02411	0.02702	0.62504	0.14404	0.0675
V403	0.17446	0	0.06943	0.07495	0.36511	0.31604
V404	0.04846	0.01754	0.73457	0.04886	0.08511	0.06547
V405	0.28822	0.26303	0.12284	0.0899	0.16575	0.07027
V406	0.19543	0.03775	0.18903	0.11607	0.22374	0.23797
V407	0.11136	0.01357	0.58167	0.04542	0.087	0.16099
V408	0.10683	0.09251	0.0519	0.51677	0.13171	0.10028
V409	0.59994	0.05591	0.0846	0.05988	0.06066	0.13901
V410	0.61102	0.04259	0.08421	0.05977	0.07403	0.12838
