cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V440	0.59273	0.10242	0.07154	0.23331
V441	0.04777	0.11263	0.71703	0.12256
V442	0.36414	0.36987	0.15023	0.11576
V443	0.77815	0.05535	0.07894	0.08757
V444	0	0	0.98271	0.01729
V445	0.59695	0.03472	0.33045	0.03787
V446	0.06092	0.87297	0.02477	0.04134
V447	0.64206	0.12659	0.16294	0.06842
V448	0.09796	0.08984	0.41652	0.39569
V449	0.55645	0.06244	0.30721	0.0739
V450	0.15538	0.84462	0	0
V451	0.90924	0.09076	0	0
V452	0.17764	0.03125	0.27742	0.51369
V453	0.81379	0.13473	0.01955	0.03193
V454	0.00533	0.9862	0.00103	0.00744
V455	0.58919	0.05287	0.30052	0.05743
V456	0.33653	0.13018	0.43158	0.1017
V457	0.15949	0.04962	0.20191	0.58898
V458	0.38898	0.30885	0.04169	0.26048
V459	0.03604	0.83398	0.07151	0.05846
V460	0.92723	0.07277	0	0
V461	0.22272	0.0633	0.17749	0.5365
V462	0.45438	0.32989	0.00562	0.21011
V463	0.28552	0.49628	0.14326	0.07494
V464	0.60453	0.18218	0.01484	0.19845
V465	0.45158	0.46328	0	0.08513
V466	0.63633	0.24802	0	0.11565
V467	0.3506	0.59276	0.02451	0.03214
V468	0.53085	0.4335	0	0.03565
V469	0.05394	0.20362	0.47037	0.27208
V470	0.56267	0.16017	0.18355	0.0936
V471	0.40281	0.16476	0.1222	0.31023
V472	0.42277	0.39872	0	0.17851
V473	0.09914	0.52266	0.34599	0.03222
V474	0.26044	0.01461	0.29063	0.43432
V475	0.25537	0.46211	0.11455	0.16797
V476	0.31438	0.04139	0.21639	0.42784
V477	0.61106	0.07056	0.22297	0.09541
V478	0.19984	0.66106	0	0.13909
V479	0	0.03451	0.89348	0.07201
V480	0.18031	0.38799	0.13985	0.29185
V481	0.06507	0	0.89524	0.03969
V482	0.71226	0.19826	0.05828	0.0312
V483	0.25175	0.15731	0.22036	0.37058
V484	0.1706	0.1186	0.20004	0.51075
V485	0.169	0.7616	0	0.0694
V486	0.33619	0.31591	0.17472	0.17317
V487	0.20264	0.07789	0.27185	0.44762
V488	0	0	0.92898	0.07102
V489	0.16365	0.07495	0.72459	0.03681
V490	0.409	0.36705	0.07997	0.14398
V491	0.46983	0.49242	0	0.03775
V492	0.02907	0.86742	0.09534	0.00818
V493	0.17829	0.02724	0.19635	0.59811
V494	0.17483	0.14857	0.59028	0.08632
V495	0.24733	0.63426	0.09345	0.02495
V496	0.3037	0.67574	0	0.02056
V497	0	0	0.97736	0.02264
V498	0.43646	0.15983	0.12845	0.27526
V499	0.62475	0.29471	0.06933	0.01121
