mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V354	0.52009	0.16885	0.28332	0.01618	0.01156
V355	0.07742	0.12843	0.24201	0.54178	0.01036
V356	0.09214	0.24904	0.57149	0.05003	0.03729
V357	0.04516	0.17978	0.37895	0.08721	0.3089
V358	0.02049	0.06223	0.03189	0.87427	0.01111
V359	0.04766	0.10535	0.01445	0.83095	0.00159
V360	0.63477	0.11185	0.0691	0.17395	0.01034
V361	0.37059	0.41108	0.092	0.03633	0.09
V362	0.72607	0.09238	0.07311	0.02661	0.08182
V363	0.03661	0.04517	0.01475	0.25903	0.64444
V364	0.04626	0.22833	0.03179	0.53009	0.16353
V365	0	0.03696	0.01293	0.92204	0.02807
V366	0.20122	0.21153	0.41159	0.09612	0.07954
V367	0.22844	0.23682	0.16858	0.2199	0.14626
V368	0.68417	0.14439	0.0934	0.03587	0.04218
V369	0.07221	0.56344	0.23123	0.13312	0
V370	0.02397	0.16269	0.10458	0.43927	0.26948
V371	0.11725	0.77395	0.07876	0.03004	0
V372	0.58813	0.1364	0.10754	0.13981	0.02813
V373	0.16002	0.54551	0.13927	0.1552	0
V374	0.09203	0.16029	0.27237	0.47181	0.0035
V375	0.27622	0.20244	0.41171	0.10053	0.00911
V376	0.01581	0.12679	0.30481	0.09501	0.45758
V377	0.11282	0.43992	0.19166	0.25532	0.00027
V378	0.17139	0.47451	0.17046	0.0447	0.13893
V379	0.03213	0.05537	0.09326	0.18223	0.637
V380	0.01374	0.10685	0.13462	0.55773	0.18706
V381	0.15366	0.06206	0.01393	0.1164	0.65395
V382	0.37868	0.04625	0.00893	0.34702	0.21912
V383	0.02477	0.10545	0.19785	0.66887	0.00304
V384	0.26408	0.11588	0.12535	0.44789	0.0468
V385	0.09763	0.09148	0.01604	0.1233	0.67155
V386	0.58862	0.06571	0.008	0.32714	0.01053
V387	0.24186	0.06051	0.01032	0.66167	0.02564
V388	0.10574	0.70352	0.06588	0.12486	0
V389	0.18511	0.63815	0.04527	0.08379	0.04768
V390	0.16155	0.0431	0.0104	0.69939	0.08556
V391	0.67605	0.15288	0.00571	0.10501	0.06034
V392	0.84193	0.09931	0.00961	0.03221	0.01694
V393	0.09192	0.08774	0.11594	0.57044	0.13396
V394	0.63713	0.07222	0.02347	0.18543	0.08175
V395	0	0.12557	0.26897	0.59504	0.01042
V396	0.50317	0.17589	0.28657	0.01719	0.01718
V397	0.62721	0.15404	0.03308	0.1451	0.04057
V398	0.05594	0.07452	0.12824	0.67167	0.06963
V399	0.04316	0.04466	0.00801	0.37111	0.53307
V400	0.19663	0.44755	0.15063	0.20518	0
V401	0.29426	0.20162	0.43686	0.05745	0.00981
V402	0.34168	0.17919	0.30878	0.09985	0.0705
V403	0.15419	0.08069	0.00812	0.23148	0.52552
V404	1e-04	0.17968	0.35249	0.42768	0.04005
V405	0.34119	0.23447	0.06733	0.27244	0.08458
V406	0.02225	0.27458	0.6538	0.02454	0.02484
V407	0.78121	0.1073	0.03026	0.06665	0.01459
V408	0.04718	0.29136	0.02245	0.35206	0.28695
V409	0.09969	0.05618	0.05454	0.70336	0.08622
V410	0.13205	0.20455	0.24875	0.10475	0.30989
V411	0.01921	0.02357	0.00958	0.16225	0.78539
V412	0.03245	0.15425	0.11376	0.1249	0.57465
V413	0.03059	0.23911	0.13191	0.44224	0.15614
V414	0.04104	0.08327	0.00831	0.54718	0.32019
V415	0.16669	0.02814	0.01261	0.12057	0.67199
V416	0.11244	0.09256	0.02668	0.24445	0.52388
V417	0.00976	0.21994	0.54047	0.16939	0.06043
V418	0.57707	0.31843	0.03095	0.04309	0.03046
V419	0.23934	0.05573	0.02294	0.20476	0.47723
V420	0.2248	0.06143	0.08557	0.13061	0.4976
V421	0.01313	0.05962	0.10805	0.15867	0.66052
V422	0.01044	0.05169	0.04372	0.7606	0.13355
V423	0.27922	0.24378	0.21976	0.23386	0.02339
V424	0.00548	0.15424	0.36919	0.07709	0.394
V425	0.36987	0.29802	0.01382	0.0681	0.25018
V426	0.23159	0.16405	0.02642	0.50961	0.06834
V427	0.26711	0.54903	0.15645	0.02741	0
V428	0.13781	0.53491	0.09296	0.15832	0.076
V429	0.1867	0.64777	0.03064	0.12441	0.01047
V430	0.03114	0.14079	0.29923	0.24922	0.27961
V431	0.13129	0.3355	0.1739	0.31692	0.04239
V432	0.28091	0.11868	0.10042	0.38317	0.11681
V433	0.18465	0.17395	0.35974	0.25483	0.02683
V434	0.25256	0.32891	0.29394	0.04776	0.07682
V435	0.50102	0.17518	0.25112	0.05618	0.0165
V436	0.09451	0.49509	0.11455	0.11569	0.18016
V437	0.18786	0.05552	0.02956	0.25644	0.47062
V438	0.14536	0.29111	0.16871	0.34362	0.05119
V439	0.54507	0.0658	0.04051	0.32591	0.02271
V440	0.03976	0.41527	0.44797	0.04962	0.04739
