Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V224	0.03459	0.01553	0.58206	0.10349	0.05367	0.00935	0.02323	0.054	0.11595	0.00813
V225	0.02109	0.00262	0.34781	0.3243	0.047	0.02355	0.02914	0.182	0.01009	0.01241
V226	0.01086	0.74719	0.01563	0.01628	0.04112	0.00427	0.02138	0.12036	0.01347	0.00943
V227	0.03608	0.04029	0.61191	0.0658	0.19857	0	0.02508	0	0.01332	0.00895
V228	0.026	0.61492	0.07298	0.02513	0.03799	0.00358	0.02231	0.11811	0.05736	0.02162
V229	0.66509	0	0.04355	0.00658	0.02378	0.20958	0.03966	0.01131	0.00044	0
V230	0.00139	0	0.07728	0.27941	0.01072	0.00809	0.1177	0.00017	0.0218	0.48344
V231	0.0296	0.25129	0.05296	0.02854	0.06259	0.09857	0.01929	0.00262	0.43278	0.02176
V232	0.03272	0.37777	0.39363	0.04219	0.04137	0.00801	0.01692	0.05653	0.0078	0.02306
V233	0.00245	0.0969	0.05187	0.04422	0.52417	0.00815	0.03324	0	0.2233	0.0157
V234	0.01756	0.03353	0.03219	0.00646	0.22594	0.00785	0.2746	0.36673	0.02401	0.01113
V235	0.03866	0.01648	0.39537	0.03498	0.04025	0.01224	0.04631	0.36589	0.01866	0.03115
V236	0.01061	0.00986	0.25369	0.25828	0.05917	0.359	0.0284	0	0.02098	0
V237	0.04591	0.05266	0.39685	0.17161	0.24211	0.03165	0.02668	0.01915	0.01115	0.00222
V238	0.02287	0.04866	0.32979	0.03028	0.05823	0.01402	0.04138	0.41794	0.02061	0.01621
V239	0.02509	0.13937	0.11203	0.43131	0.05762	0.0237	0.05336	0	0.01096	0.14656
V240	0.07565	0	0.0432	0.01215	0.07769	0.23778	0.49221	0	0.02091	0.04041
V241	0.1999	0.00543	0.1458	0.51016	0.05496	0.03273	0.02669	0.01753	0.00235	0.00444
V242	0.02303	0.00344	0.0961	0.05588	0.08394	0.01342	0.02541	0	0.69305	0.00573
V243	0.018	0	0.07752	0.12711	0.06024	0.07002	0.06836	0	0.43236	0.14639
V244	0.04592	0	0.35009	0.04265	0.07253	0	0.43374	0.02582	0.02692	0.00233
V245	0.17712	0.13393	0.16753	0.02267	0.0401	0.4155	0.02468	0.0142	0.00313	0.00113
V246	0.00205	0.21349	0.03656	0.01409	0.08682	0	0.59884	0	0.04672	0.00142
V247	0.04501	0.02866	0.74548	0.07129	0.04913	0	0.02232	0	0.01274	0.02537
V248	0.53148	0.05207	0.05771	0.00688	0.04772	0.01421	0.15361	0.1237	0.01263	0
V249	0.04477	0.01558	0.58987	0.05526	0.08697	0	0.0242	0	0.01956	0.16379
V250	0.01461	0.04476	0.07688	0.28348	0.05795	0.26408	0.04119	0.18507	0.009	0.02297
V251	0.58804	0.1517	0.04878	0.02892	0.07233	0.00159	0.02494	0.03843	0.03749	0.00779
V252	0.06635	0.52392	0.02259	0.05335	0.03177	0.21847	0.01983	0.04005	0.00566	0.018
V253	0.02122	0.00318	0.33737	0.04235	0.07	0.07872	0.02954	0	0.41006	0.00756
V254	0.00023	0.12658	0.04626	0.05672	0.6096	0.00622	0.0359	0	0.01022	0.10827
V255	0.00059	0.14781	0.03615	0.01191	0.74379	0	0.04707	0	0.01268	0
V256	0.00865	0.01602	0.17594	0.66457	0.05487	0.04384	0.02633	0.0014	0.00273	0.00566
V257	0.40632	0.00077	0.34991	0.05659	0.03605	0.11362	0.03394	0	0.0021	7e-04
V258	0	0.10733	0.02692	0.01614	0.57165	0	0.05041	0	0.01234	0.21521
V259	0.08429	0.01569	0.04377	0.10283	0.15657	0.01622	0.06966	0.48049	0.02218	0.0083
V260	0.00763	0.22306	0.02817	0.00717	0.03675	0.02266	0.04118	0.59501	0.03836	0
V261	0.23383	0.00943	0.03618	0.01019	0.0658	0.24353	0.31948	0	0.05726	0.0243
V262	0.00065	0.44926	0.09152	0.02719	0.03924	0.30604	0.01369	0.00693	0.00551	0.05997
V263	0.43592	0.37	0.03013	0.00984	0.03319	0.00474	0.05418	0	0.00455	0.05745
V264	0.01749	0.04002	0.1349	0.49991	0.22935	0.01857	0.04875	0	0.00392	0.00709
V265	0.02268	0.27479	0.06994	0.25124	0.03494	0.02048	0.14201	0	0.01402	0.1699
V266	0.01613	0.69953	0.11426	0.02504	0.03677	0.00046	0.01814	0.01078	0.0674	0.01149
V267	0	0.14029	0.01637	0.02057	0	0.01144	0.02582	0	0.01499	0.77052
V268	0.00092	0.35972	0.05901	0.13476	0.33189	0	0.03861	0.0047	0.03954	0.03087
V269	0.04084	0.00959	0.32097	0.51749	0.05925	0.00472	0.02603	0.00529	0.01583	0
V270	0.02809	0.14173	0.03534	0.01114	0.72023	0	0.03856	0	0.0118	0.01311
V271	0.04218	0.01856	0.21219	0.02419	0.10226	0.01019	0.05449	0	0.52913	0.00681
V272	0.01655	0.17277	0.07717	0.02029	0.04881	0.15358	0.04468	0.14825	0.18877	0.12913
V273	0	0.00498	0.07297	0.20298	0.1018	0.5912	0.0228	0	0.00328	0
