Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V476	0.15774	0.02761	0.10676	0.59065	0.11723
V477	0.06777	0.89749	0.02684	0.00649	0.00141
V478	0.15671	0	0	0.07341	0.76988
V479	0.83321	0.05839	0.03969	0.05302	0.01568
V480	0.14521	0.64914	0.06668	0.10125	0.03771
V481	0.24238	0.37011	0.06988	0.1708	0.14682
V482	0.12221	0.66988	0.19561	0	0.0123
V483	0.31111	0.53279	0.00791	0.09246	0.05572
V484	0.22224	0.51564	0.12684	0.11296	0.02232
V485	0.65814	0.08073	0.12644	0.10235	0.03233
V486	0.06226	0.06364	0.2922	0.04532	0.53657
V487	0.1355	0.13096	0.43192	0.27368	0.02794
V488	0.40867	0.06843	0	0.32481	0.19809
V489	0.00963	0.23372	0.67606	0.06063	0.01995
V490	0.00487	0.02118	0.76845	0.18226	0.02324
V491	0.04594	0.44929	0.05389	0.11405	0.33682
V492	0.03446	0.14681	0.03479	0.69058	0.09336
V493	0.01473	0	0.00638	0.87576	0.10313
V494	0.32518	0	0.01697	0.52607	0.13177
V495	0.33065	0.22133	0.22543	0.15242	0.07017
V496	0.12328	0.011	0.04895	0.07088	0.74589
V497	0.09286	0.01666	0.14314	0.14113	0.60621
V498	0.08976	0.83525	0.03911	0.01254	0.02333
V499	0.04361	0.21456	0.25989	0.08637	0.39556
V500	0.11713	0.49193	0.11957	0.19795	0.07343
V501	0.07376	0.301	0.01495	0.0614	0.54888
V502	0.14057	0.77697	0.05368	0.02779	0.00099
V503	0.44175	0.01311	0.21892	0.13703	0.18919
V504	0.46099	0.19876	0.00596	0.02585	0.30844
V505	0.61181	0	0.02434	0.09122	0.27263
V506	0.04046	0.50115	0.07126	0.0408	0.34632
V507	0.8451	0	0.0357	0.07714	0.04206
V508	0.04322	0.62332	0.21881	0.04039	0.07427
V509	0.06387	0.45764	0.14759	0.18305	0.14785
V510	0.40107	0.50071	0.05492	0.03379	0.00951
