Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V404	0	0.04442	0.5094	0.35731	0.08887
V405	0.35206	0.24848	0.07928	0.19557	0.12462
V406	0.01495	0.03751	0.92225	0	0.02529
V407	0.89872	0.02257	0.04263	0.02378	0.01231
V408	0.04025	0.36592	0.01034	0.23458	0.34892
V409	0.10809	0	0.06537	0.64572	0.18082
V410	0.12106	0.11063	0.32135	0.05498	0.39199
V411	0.00427	0	0	0.08481	0.91092
V412	0.02074	0.11825	0.121	0.06402	0.67599
V413	0.02808	0.24894	0.15806	0.33564	0.22929
V414	0.04096	0.07581	0	0.43305	0.45019
V415	0.14046	0	0	0.05907	0.80047
V416	0.0987	0.06498	0.01656	0.16234	0.65742
V417	0.00353	0.01085	0.7877	0.11212	0.0858
V418	0.54033	0.38721	0.0307	0.0043	0.03746
V419	0.23052	0	0.01409	0.13753	0.61786
V420	0.20665	0	0.0918	0.07283	0.62871
V421	0	0	0.11585	0.09079	0.79336
V422	0.01442	0.00065	0.05129	0.67781	0.25583
V423	0.3018	0.17426	0.30728	0.17269	0.04397
V424	0	0	0.47543	0.02928	0.49528
V425	0.32608	0.35877	0.00445	0.02062	0.29008
V426	0.24287	0.17456	0.02453	0.4263	0.13174
V427	0.21243	0.62	0.15946	0	0.0081
V428	0.10667	0.63461	0.08447	0.07927	0.09498
V429	0.13291	0.76501	0.01543	0.05445	0.0322
V430	0.02777	0.00086	0.41555	0.18187	0.37396
V431	0.12163	0.36609	0.21165	0.22319	0.07745
V432	0.31085	0.04253	0.13554	0.32379	0.18728
V433	0.19946	0	0.54948	0.20228	0.04877
V434	0.2457	0.26988	0.38576	0.00596	0.0927
V435	0.56618	0.02619	0.37971	0.01397	0.01396
V436	0.07208	0.57138	0.10792	0.05152	0.1971
V437	0.17851	0	0.02256	0.17948	0.61945
V438	0.14155	0.30026	0.21218	0.25464	0.09138
V439	0.62409	0	0.04927	0.27899	0.04765
V440	0.02966	0.34667	0.55853	0.00736	0.05778
V441	0.04554	0.53319	0.38817	0.02069	0.01241
V442	0.07787	0.88809	0.02633	0.00257	0.00513
V443	0.94868	0	0.0091	0.02616	0.01606
V444	0.16158	0.43775	0.04021	0.29507	0.0654
V445	0.07456	0.4217	0.04901	0.39646	0.05827
V446	0.11259	0.01563	0.10699	0.53985	0.22495
V447	0.06142	0	0.00661	0.42746	0.50452
V448	0.14503	0	0.00994	0.0705	0.77453
V449	0	0.03444	0.95593	0	0.00963
V450	0.20484	0.06544	0.25404	0.13135	0.34433
V451	0.28028	0.18471	0.06948	0.31517	0.15036
V452	0.00996	0	0.17282	0.69192	0.1253
V453	0.0154	0	0	0.43533	0.54927
V454	0.00459	0.00437	0.68803	0.02954	0.27346
V455	0.0633	0.20633	0.27729	0.0576	0.39547
V456	0.94033	0	0.00268	0.00853	0.04846
V457	0.66734	0.19622	0.04276	0.04299	0.05069
V458	0.03078	0.35823	0.51565	0.04383	0.05151
V459	0.13693	0.04369	0.05629	0.46011	0.30298
V460	0.69252	0.0176	0.21212	0.0442	0.03356
V461	0.1896	0.28225	0.2491	0.02165	0.25739
V462	0.05015	0.06646	0.01191	0.47413	0.39735
V463	0.22486	0.04879	0.01472	0.63585	0.07579
V464	0.16646	0.17454	0.64732	0	0.01167
