mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V397	0.5543	0.15836	0.05798	0.17483	0.05453
V398	0.02276	0.10732	0.15913	0.62685	0.08394
V399	0	0.17292	0	0.42161	0.40547
V400	0.12628	0.38314	0.21399	0.23614	0.04044
V401	0.24341	0.14005	0.55373	0.04964	0.01317
V402	0.27627	0.14531	0.39636	0.11698	0.06508
V403	0.08026	0.20742	0	0.31848	0.39384
V404	0	0.15116	0.41295	0.38704	0.04885
V405	0.25798	0.24137	0.1066	0.29927	0.09479
V406	0	0.18892	0.7881	0.00683	0.01615
V407	0.76057	0.09931	0.04495	0.07263	0.02253
V408	2e-05	0.33673	0.04727	0.38552	0.23046
V409	0.06028	0.10503	0.06925	0.66714	0.0983
V410	0.0659	0.23456	0.29727	0.173	0.22928
V411	0	0.17757	0	0.26046	0.56197
V412	0	0.24926	0.12527	0.21966	0.40581
V413	0	0.2558	0.17093	0.43284	0.14043
V414	0	0.17683	0.00526	0.55643	0.26149
V415	0.08326	0.18197	0	0.23516	0.49961
V416	0.04374	0.21638	0.02354	0.32619	0.39015
V417	0	0.1625	0.63849	0.15096	0.04805
V418	0.47294	0.30188	0.07298	0.0976	0.05461
V419	0.15924	0.17182	0.01849	0.29143	0.35902
V420	0.14513	0.16946	0.0936	0.22477	0.36704
V421	0	0.18001	0.10261	0.24813	0.46925
V422	0	0.10585	0.04987	0.712	0.13229
V423	0.21104	0.21202	0.28176	0.2482	0.04699
V424	0	0.17659	0.41436	0.13114	0.2779
V425	0.26571	0.327	0.04367	0.1611	0.20251
V426	0.16565	0.19428	0.05196	0.49957	0.08854
V427	0.17016	0.45676	0.22868	0.10025	0.04415
V428	0.06726	0.46632	0.15396	0.21607	0.09639
V429	0.10113	0.54209	0.09949	0.1936	0.06369
V430	0	0.16931	0.34918	0.27392	0.20759
V431	0.07469	0.30676	0.23024	0.32075	0.06756
V432	0.21315	0.14852	0.13317	0.39193	0.11322
V433	0.13033	0.14002	0.44811	0.24378	0.03776
V434	0.1787	0.27807	0.37566	0.09171	0.07586
V435	0.44086	0.13684	0.33641	0.06133	0.02456
V436	0.03261	0.45164	0.16822	0.19127	0.15626
V437	0.1138	0.17156	0.02614	0.33249	0.356
V438	0.08874	0.27324	0.22276	0.34275	0.07251
V439	0.48944	0.07726	0.05764	0.33236	0.0433
V440	0	0.33375	0.53345	0.07957	0.05323
V441	0.01036	0.41976	0.42656	0.10918	0.03414
V442	0.04734	0.64247	0.12816	0.13293	0.04909
V443	0.82463	0.07344	0.00974	0.06965	0.02255
V444	0.11279	0.32677	0.08945	0.40606	0.06492
V445	0.03719	0.31498	0.09432	0.49929	0.05422
V446	0.06186	0.12982	0.10376	0.5808	0.12377
V447	0.01724	0.13847	0.01027	0.54679	0.28723
V448	0.08678	0.18631	0.00903	0.24293	0.47495
V449	0	0.18028	0.81644	0.00029	0.00299
V450	0.13286	0.19474	0.23458	0.24148	0.19635
V451	0.1958	0.2089	0.09216	0.40069	0.10245
V452	0	0.09973	0.15108	0.68672	0.06247
V453	0	0.13381	0	0.55579	0.3104
V454	0	0.17709	0.5727	0.09793	0.15229
V455	0.01658	0.28415	0.27432	0.18306	0.24189
V456	0.81759	0.08192	0.00209	0.05564	0.04276
V457	0.55858	0.19689	0.06625	0.12429	0.05399
V458	0	0.33266	0.49485	0.12273	0.04976
V459	0.08179	0.15123	0.06393	0.53334	0.1697
V460	0.55033	0.11774	0.19318	0.10201	0.03674
V461	0.12905	0.30247	0.25911	0.14014	0.16923
V462	0.00884	0.16636	0.0222	0.57711	0.22549
V463	0.14699	0.11896	0.03265	0.65235	0.04904
V464	0.11595	0.24223	0.57335	0.04776	0.02071
V465	0	0.23706	0.01056	0.25641	0.49597
V466	0	0.16893	0	0.31516	0.51592
V467	0.02499	0.23533	0.05715	0.5857	0.09683
V468	0.47522	0.25774	0.14723	0.06952	0.05029
V469	0	0.30439	0.09116	0.38866	0.21578
V470	0.7082	0.10509	0.04021	0.11738	0.02913
V471	0.30106	0.26223	0.06825	0.24738	0.12107
V472	0	0.19761	0.02466	0.24523	0.53251
V473	0	0.24428	0.2437	0.38106	0.13095
V474	0.20983	0.16611	0.0872	0.47054	0.06633
V475	0.10137	0.17748	0.50643	0.09834	0.11638
V476	0.09977	0.12001	0.10682	0.59887	0.07452
V477	0.03895	0.64852	0.12916	0.13423	0.04914
V478	0.09473	0.18496	0	0.2317	0.48861
V479	0.70868	0.10605	0.04738	0.10928	0.02862
V480	0.10855	0.45964	0.13834	0.22862	0.06486
V481	0.17762	0.30695	0.11101	0.2856	0.11883
V482	0.08792	0.49019	0.27041	0.10316	0.04832
V483	0.26051	0.3839	0.06626	0.21513	0.07419
V484	0.17222	0.37385	0.17909	0.22453	0.05031
V485	0.53439	0.13042	0.1257	0.16755	0.04194
V486	0.00889	0.22699	0.26676	0.16824	0.32912
V487	0.08508	0.189	0.37332	0.32008	0.03251
V488	0.3053	0.14045	0.01429	0.40732	0.13264
V489	0	0.26366	0.59551	0.11376	0.02706
V490	0	0.15454	0.61944	0.20685	0.01917
V491	0.00252	0.39425	0.09878	0.25835	0.24611
V492	0	0.166	0.05341	0.71983	0.06076
V493	0	0.07315	0.0144	0.86028	0.05218
V494	0.23119	0.0928	0.031	0.5578	0.08722
V495	0.24265	0.22544	0.22533	0.23827	0.0683
V496	0.06054	0.20616	0.04438	0.22406	0.46486
V497	0.03719	0.19446	0.13311	0.27208	0.36316
V498	0.06027	0.60254	0.13362	0.13968	0.0639
V499	0	0.28427	0.25589	0.20545	0.25439
V500	0.07557	0.36637	0.16801	0.31273	0.07732
V501	0.02312	0.34284	0.04289	0.21813	0.37302
V502	0.11227	0.55106	0.14134	0.14949	0.04584
V503	0.32914	0.13066	0.1947	0.21984	0.12566
