CD19B	CD56NK	CD4MemoryT	CD14
V412	0.17091	0.15895	0.38928	0.28086
V413	0.09454	0.45251	0.17183	0.28112
V414	0.0781	0.46519	0.27038	0.18633
V415	0.35058	0.10916	0.2247	0.31557
V416	0.06467	0.15586	0.67982	0.09965
V417	0.3044	0.5453	0.04996	0.10034
V418	0.12596	0.17957	0.15727	0.5372
V419	0.10039	0.10261	0.08556	0.71145
V420	0.04685	0.73592	0.05502	0.16221
V421	0.16811	0.12903	0.51562	0.18725
V422	0.116	0.14127	0.07005	0.67268
V423	0.11429	0.11435	0.64976	0.1216
V424	0.06356	0.14591	0.47127	0.31926
V425	0.09465	0.2793	0.44845	0.17761
V426	0.12164	0.13405	0.58941	0.15489
V427	0.10541	0.39243	0.17835	0.3238
V428	0.10794	0.64533	0.08859	0.15814
V429	0.0999	0.10349	0.09027	0.70635
V430	0.56669	0.20069	0.06793	0.16468
V431	0.18812	0.11745	0.36343	0.331
V432	0.1507	0.16821	0.09467	0.58642
V433	0.09114	0.62368	0.04366	0.24151
V434	0.28688	0.15001	0.09673	0.46638
V435	0.39931	0.08785	0.15055	0.36229
V436	0.31816	0.09505	0.14493	0.44186
V437	0.21903	0.26593	0.05623	0.45881
V438	0.46168	0.20461	0.07838	0.25532
V439	0.10687	0.16986	0.0694	0.65387
V440	0.38403	0.11027	0.08469	0.42101
V441	0.10671	0.20435	0.44994	0.23899
V442	0.25933	0.3483	0.14788	0.24449
V443	0.56884	0.06377	0.13238	0.23501
V444	0.06491	0.11896	0.71566	0.10047
V445	0.47497	0.08448	0.30877	0.13178
V446	0.07192	0.68905	0.08824	0.15078
V447	0.47541	0.15284	0.18686	0.18489
V448	0.09241	0.15596	0.18808	0.56356
V449	0.431	0.10907	0.27454	0.18539
V450	0.14311	0.71017	0.05583	0.09089
V451	0.73095	0.08749	0.05247	0.1291
V452	0.10838	0.11086	0.11041	0.67035
V453	0.61488	0.12308	0.10951	0.15253
V454	0.04426	0.76808	0.08422	0.10343
V455	0.46093	0.10005	0.28063	0.15839
V456	0.27021	0.1884	0.31921	0.22217
V457	0.09481	0.11676	0.07275	0.71569
V458	0.23896	0.26546	0.05561	0.43997
V459	0.05965	0.66222	0.11409	0.16403
V460	0.74819	0.04707	0.08147	0.12326
V461	0.12343	0.1203	0.07138	0.6849
V462	0.28563	0.27666	0.04915	0.38855
V463	0.2172	0.44063	0.16029	0.18188
V464	0.39651	0.16196	0.05641	0.38511
V465	0.3132	0.40879	0.06738	0.21063
V466	0.44408	0.22676	0.05406	0.2751
V467	0.25714	0.50805	0.10833	0.12648
V468	0.37955	0.38653	0.08976	0.14415
V469	0.08171	0.2416	0.24493	0.43175
V470	0.41421	0.18132	0.1879	0.21657
V471	0.2436	0.17627	0.08346	0.49667
V472	0.26849	0.33886	0.04642	0.34624
V473	0.11899	0.49057	0.27774	0.1127
V474	0.15945	0.0977	0.13417	0.60868
V475	0.18052	0.38885	0.10735	0.32328
V476	0.187	0.1085	0.10228	0.60223
V477	0.45723	0.10596	0.21147	0.22534
V478	0.14479	0.52127	0.04902	0.28492
V479	0.06963	0.16951	0.59403	0.16683
V480	0.12335	0.32961	0.08404	0.463
V481	0.15822	0.10918	0.61846	0.11414
V482	0.52377	0.20062	0.13949	0.13613
V483	0.16167	0.18347	0.11068	0.54417
V484	0.10161	0.15059	0.08201	0.66578
V485	0.13323	0.62333	0.0531	0.19035
V486	0.23533	0.29525	0.14184	0.32758
V487	0.13242	0.13402	0.12089	0.61266
V488	0.05696	0.11187	0.65057	0.1806
V489	0.20006	0.17156	0.51578	0.1126
V490	0.27527	0.32822	0.10301	0.2935
V491	0.34166	0.43533	0.07346	0.14955
V492	0.06517	0.69794	0.13966	0.09723
V493	0.10178	0.10286	0.06878	0.72658
V494	0.1877	0.21862	0.40189	0.19179
V495	0.19861	0.54249	0.14675	0.11216
V496	0.23313	0.59189	0.04362	0.13135
V497	0.06487	0.11215	0.71568	0.10731
V498	0.27141	0.17465	0.09606	0.45788
V499	0.46637	0.28289	0.14512	0.10562
V500	0.12596	0.19552	0.54568	0.13284
V501	0.09432	0.10373	0.09043	0.71152
V502	0.413	0.29521	0.16531	0.12648
V503	0.19889	0.17707	0.19304	0.431
V504	0.2042	0.59535	0.05477	0.14568
V505	0.19232	0.26441	0.22286	0.32042
V506	0.12034	0.29364	0.3491	0.23693
V507	0.46259	0.16054	0.14646	0.23041
V508	0.56793	0.20211	0.08612	0.14384
V509	0.21285	0.14725	0.39803	0.24186
V510	0.20034	0.47217	0.22778	0.09971
V511	0.09684	0.40731	0.08233	0.41352
V512	0.23124	0.13338	0.11689	0.51848
V513	0.10226	0.55859	0.19194	0.14721
V514	0.0986	0.14152	0.06697	0.69291
V515	0.58057	0.11622	0.0966	0.2066
V516	0.7151	0.12042	0.05131	0.11318
V517	0.10455	0.12512	0.23014	0.5402
V518	0.76147	0.06755	0.0558	0.11518
V519	0.067	0.71484	0.04895	0.16921
V520	0.08624	0.10572	0.47306	0.33498
V521	0.43542	0.10881	0.32365	0.13211
V522	0.06593	0.20811	0.43374	0.29222
V523	0.28781	0.19479	0.23411	0.28328
V524	0.05064	0.65306	0.17804	0.11826
V525	0.2323	0.25327	0.07271	0.44172
V526	0.48543	0.14216	0.11418	0.25824
V527	0.20409	0.11746	0.3262	0.35225
V528	0.11397	0.7124	0.04319	0.13044
V529	0.11812	0.15443	0.20763	0.51982
V530	0.05907	0.25941	0.50369	0.17783
V531	0.05832	0.72664	0.12558	0.08946
V532	0.17937	0.34014	0.07089	0.40959
V533	0.23858	0.35668	0.14764	0.25711
V534	0.06856	0.11651	0.53488	0.28005
V535	0.43826	0.06926	0.06517	0.42731
V536	0.19931	0.09608	0.31137	0.39325
V537	0.4454	0.27729	0.16662	0.11069
V538	0.36135	0.12983	0.12143	0.3874
V539	0.22569	0.41047	0.16085	0.20298
V540	0.18331	0.59108	0.10116	0.12445
V541	0.0717	0.46854	0.09455	0.36522
V542	0.19602	0.20146	0.2254	0.37712
V543	0.68487	0.0535	0.06486	0.19677
V544	0.14605	0.17248	0.17382	0.50765
V545	0.29739	0.20335	0.10666	0.3926
V546	0.07852	0.72922	0.09555	0.09671
V547	0.07437	0.55763	0.26348	0.10452
V548	0.15212	0.64204	0.109	0.09684
V549	0.27529	0.11116	0.49868	0.11487
V550	0.45858	0.09512	0.05308	0.39322
V551	0.16976	0.62123	0.07054	0.13847
V552	0.06099	0.48535	0.05311	0.40055
V553	0.20594	0.20884	0.46637	0.11886
V554	0.11916	0.16256	0.08058	0.6377
V555	0.12416	0.27692	0.27277	0.32615
V556	0.05791	0.12599	0.68741	0.1287
V557	0.62719	0.08191	0.06268	0.22822
V558	0.09519	0.65598	0.06494	0.1839
V559	0.05045	0.68053	0.17801	0.09101
V560	0.52882	0.31557	0.04915	0.10646
V561	0.05936	0.12	0.71346	0.10718
V562	0.59681	0.06079	0.1535	0.1889
V563	0.22445	0.09494	0.57292	0.10769
V564	0.09825	0.16018	0.62808	0.11349
V565	0.14395	0.29808	0.30044	0.25754
V566	0.52846	0.15	0.05618	0.26536
V567	0.20111	0.42292	0.06741	0.30857
V568	0.23481	0.09757	0.10026	0.56737
V569	0.52425	0.08867	0.05275	0.33432
V570	0.07369	0.31664	0.45956	0.1501
V571	0.62598	0.16436	0.04972	0.15994
V572	0.35279	0.08752	0.37394	0.18575
V573	0.11998	0.22797	0.06281	0.58923
V574	0.07334	0.65837	0.16441	0.10388
V575	0.09362	0.1684	0.14527	0.5927
V576	0.15333	0.67284	0.07189	0.10194
V577	0.10503	0.13999	0.20238	0.5526
V578	0.10096	0.15792	0.5078	0.23332
V579	0.05227	0.72339	0.1143	0.11004
V580	0.1795	0.10179	0.14086	0.57785
V581	0.1268	0.15377	0.06415	0.65527
V582	0.43907	0.19774	0.07923	0.28396
V583	0.0704	0.14563	0.45033	0.33364
V584	0.39375	0.20561	0.26502	0.13562
V585	0.07771	0.11406	0.35971	0.44853
V586	0.21785	0.10108	0.50418	0.1769
V587	0.23991	0.10069	0.5303	0.1291
V588	0.481	0.10772	0.07695	0.33434
V589	0.08518	0.6742	0.09535	0.14527
V590	0.08007	0.64437	0.17787	0.09769
V591	0.08171	0.13471	0.19573	0.58785
V592	0.16596	0.12278	0.6118	0.09947
V593	0.4532	0.07084	0.19506	0.28089
V594	0.26989	0.31034	0.2803	0.13947
V595	0.10534	0.11626	0.07783	0.70057
V596	0.09057	0.31578	0.20219	0.39147
V597	0.04584	0.51802	0.27646	0.15968
V598	0.07009	0.19227	0.62494	0.1127
V599	0.47245	0.32574	0.07585	0.12596
V600	0.28361	0.44064	0.0876	0.18815
V601	0.17262	0.30438	0.11134	0.41166
V602	0.1058	0.11544	0.07293	0.70582
V603	0.07637	0.37287	0.06156	0.4892
