Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V472	0.02881	0	0.03695	0.04407	0.89017
V473	0.04845	0.19778	0.23077	0.31094	0.21206
V474	0.31996	0.09664	0.05176	0.43754	0.0941
V475	0.18404	0.00944	0.57592	0.01276	0.21784
V476	0.18542	0	0.08573	0.61163	0.11723
V477	0.03793	0.90251	0.00953	0	0.05003
V478	0.20207	0	0	0.02495	0.77298
V479	0.84548	0.03333	0.02599	0.04135	0.05386
V480	0.13443	0.65181	0.04895	0.08998	0.07483
V481	0.25829	0.35341	0.05499	0.16715	0.16617
V482	0.10374	0.67179	0.16636	0	0.05811
V483	0.31192	0.52092	0	0.07916	0.088
V484	0.2218	0.50646	0.10526	0.10513	0.06134
V485	0.68334	0.04823	0.10604	0.09547	0.06692
V486	0.08698	0.04795	0.29768	0.00721	0.56018
V487	0.15587	0.10074	0.38882	0.28697	0.0676
V488	0.44453	0.02784	0	0.33179	0.19585
V489	0.01124	0.23411	0.62018	0.05432	0.08015
V490	0.01985	0.00842	0.69936	0.19204	0.08034
V491	0.04261	0.47024	0.04257	0.09555	0.34903
V492	0.05811	0.10905	0.02234	0.71504	0.09546
V493	0.04151	0	0	0.86458	0.09391
V494	0.3447	0	0.00093	0.53058	0.12379
V495	0.35391	0.19128	0.20137	0.15083	0.1026
V496	0.16439	0	0.04672	0.02494	0.76395
V497	0.12624	0	0.14209	0.11946	0.61221
V498	0.06325	0.84837	0.02139	0	0.06699
V499	0.05548	0.21363	0.25361	0.06306	0.41422
V500	0.11608	0.48206	0.09977	0.19962	0.10248
V501	0.08548	0.3207	0.00831	0.02242	0.56308
V502	0.12098	0.78869	0.03505	0.00703	0.04824
V503	0.47886	0	0.19443	0.12563	0.20109
V504	0.50358	0.18162	0	0	0.31479
V505	0.65359	0	0.01014	0.06898	0.2673
V506	0.0315	0.535	0.0605	0.00729	0.36572
V507	0.84937	0	0.01847	0.06272	0.06944
V508	0.02776	0.64316	0.1939	0.0204	0.11478
V509	0.06125	0.45604	0.1296	0.18248	0.17064
V510	0.40177	0.49189	0.03806	0.01571	0.05258
V511	0.06871	0.31135	0.48457	0.01825	0.11712
V512	0.15782	0.45763	0.16424	0.031	0.18931
V513	0.16262	0.67817	0.06429	0.02188	0.07304
V514	0.02258	0	0.21778	0.05894	0.7007
V515	0.10043	0.09519	0	0.7299	0.07448
V516	0.17298	0.34304	0.09832	0.31708	0.06858
V517	0.04656	0	0.03915	0.8261	0.08819
V518	0.44406	0	0.30379	0.17236	0.07978
V519	0.79718	0.03971	0	0.10754	0.05557
V520	0.06522	0.83704	0.01473	0.03302	0.04999
V521	0.22832	0	0.11143	0.59355	0.06671
V522	0.05654	0.1882	0.53664	0.11972	0.0989
V523	0.16168	0.05127	0.69669	0.02009	0.07027
V524	0.35621	0.01069	0.52512	0	0.10798
V525	0.03114	0.18938	0.02636	0.03762	0.7155
V526	0.04736	0.04747	0.80251	0.00145	0.10121
V527	0.08072	0.48338	0.36339	0	0.07251
V528	0.17271	0	0.00373	0.75433	0.06924
V529	0.22272	0.02725	0.67784	0	0.07219
V530	0.02585	0.03856	0.80933	0.03012	0.09615
V531	0.18053	0.52112	0.08224	0	0.21611
