Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V422	0.0147	0.00679	0.05533	0.68085	0.24233
V423	0.30616	0.20406	0.3076	0.15535	0.02683
V424	0.00054	0	0.47924	0.01864	0.50158
V425	0.31632	0.3841	0	0.00868	0.2909
V426	0.25394	0.21946	0.01074	0.40559	0.11027
V427	0.20672	0.65074	0.13971	0	0.00284
V428	0.0993	0.67113	0.06485	0.07125	0.09347
V429	0.12518	0.79928	0	0.04825	0.02729
V430	0.03242	0	0.42668	0.16491	0.37599
V431	0.12333	0.40181	0.20758	0.20435	0.06292
V432	0.32156	0.07285	0.1352	0.29833	0.17207
V433	0.20735	0	0.57632	0.18763	0.02871
V434	0.24672	0.27987	0.38505	0.00249	0.08586
V435	0.57059	0.02845	0.39294	0.00802	0
V436	0.06673	0.59978	0.09085	0.04226	0.20038
V437	0.1814	0.01455	0.01968	0.15285	0.63152
V438	0.14478	0.33496	0.21082	0.23411	0.07533
V439	0.66829	0.00268	0.04524	0.2619	0.02189
V440	0.03403	0.34478	0.5615	0.00746	0.05222
V441	0.04449	0.54449	0.38428	0.01968	0.00706
V442	0.06733	0.93092	0	2e-04	0.00155
V443	0.98078	0.00291	0	0.01631	0
V444	0.16282	0.4904	0.02064	0.27803	0.0481
V445	0.07377	0.47605	0.03297	0.38218	0.03502
V446	0.12031	0.02956	0.11431	0.52436	0.21146
V447	0.06655	0	0.0065	0.40864	0.51831
V448	0.14869	0	0.00959	0.04966	0.79206
V449	0	0	1	0	0
V450	0.20913	0.08155	0.25605	0.11144	0.34184
V451	0.2881	0.23327	0.0559	0.28936	0.13338
V452	0.01078	0	0.19596	0.70047	0.0928
V453	0.01662	0.00256	0	0.41717	0.56366
V454	0.00842	0	0.69446	0.02423	0.27289
V455	0.06486	0.21865	0.27419	0.04388	0.39841
V456	0.96035	0.00974	0	0	0.02991
V457	0.68007	0.22465	0.02408	0.03303	0.03816
V458	0.0347	0.36153	0.51841	0.04088	0.04448
V459	0.14349	0.06439	0.05483	0.4386	0.2987
V460	0.70461	0.03017	0.21321	0.0343	0.01771
V461	0.18801	0.30571	0.239	0.01201	0.25527
V462	0.05201	0.08514	0.00711	0.45537	0.40037
V463	0.24411	0.07267	0.0077	0.63754	0.03798
V464	0.17345	0.16444	0.66027	0	0.00184
V465	0.04063	0.08832	0.00407	0.05884	0.80814
V466	0.02035	0	0	0.12244	0.85721
V467	0.06306	0.29737	0.016	0.49104	0.13253
V468	0.55981	0.31878	0.1001	0	0.02131
V469	0.02339	0.35015	0.04951	0.23428	0.34267
V470	0.86731	0.06197	0.01826	0.04941	0.00305
V471	0.38695	0.32641	0.01583	0.11166	0.15916
V472	0.00935	0.01954	0.03195	0.05516	0.884
V473	0.03515	0.22257	0.26368	0.26973	0.20888
V474	0.31783	0.16453	0.06045	0.39409	0.0631
V475	0.16708	0	0.62119	0.02078	0.19095
V476	0.17429	0.03198	0.11685	0.57519	0.10168
V477	0.05867	0.93894	0	0.00057	0.00182
V478	0.15654	0	0	0.03716	0.80631
V479	0.8672	0.06117	0.0269	0.04223	0.00251
V480	0.14254	0.68945	0.04351	0.08748	0.03702
V481	0.24684	0.40171	0.05387	0.14561	0.15197
V482	0.11796	0.69246	0.17687	0	0.01271
V483	0.31003	0.55975	0	0.07684	0.05338
V484	0.22553	0.54567	0.11208	0.09872	0.018
V485	0.68794	0.08435	0.12039	0.08587	0.02145
V486	0.06564	0.05724	0.28869	0.01902	0.56941
V487	0.14857	0.12372	0.4586	0.25529	0.01381
V488	0.42341	0.0869	0	0.2911	0.19859
V489	0.01538	0.20997	0.70171	0.05559	0.01736
V490	0.00797	0	0.8063	0.17272	0.013
V491	0.04191	0.47155	0.03679	0.08788	0.36188
V492	0.03439	0.17249	0.03177	0.69199	0.06937
V493	0.01105	0	0.00381	0.91666	0.06847
V494	0.35793	0	0.01345	0.50858	0.12003
V495	0.34053	0.23646	0.22456	0.13252	0.06593
V496	0.12329	0.02018	0.0445	0.03541	0.77662
V497	0.09548	0.01929	0.14276	0.10296	0.63951
V498	0.0824	0.87435	0.01053	0.00602	0.0267
V499	0.04482	0.21405	0.25726	0.06105	0.42281
V500	0.11722	0.528	0.10666	0.17652	0.07161
V501	0.07077	0.31578	0.00093	0.03195	0.58057
V502	0.13664	0.8163	0.0261	0.02078	0.00018
V503	0.4529	0.01641	0.2215	0.11308	0.19611
V504	0.45869	0.21	0	0.00577	0.32554
V505	0.62783	0.00647	0.01402	0.06658	0.2851
V506	0.03562	0.51807	0.0531	0.02144	0.37177
V507	0.88022	0	0.02509	0.06416	0.03053
V508	0.03892	0.64087	0.20762	0.03097	0.08163
V509	0.06171	0.48649	0.13788	0.15896	0.15496
V510	0.40995	0.52743	0.03219	0.02511	0.00531
V511	0.07297	0.3067	0.52206	0.02642	0.07185
V512	0.15205	0.4698	0.16925	0.03671	0.17218
V513	0.17131	0.70177	0.06085	0.03243	0.03364
V514	0.00763	0	0.2115	0.06174	0.71913
V515	0.08317	0.15837	0	0.72131	0.03714
V516	0.17149	0.41058	0.11101	0.28024	0.02668
V517	0.01563	0.03559	0.06043	0.83119	0.05716
V518	0.43646	0.01221	0.3639	0.15253	0.0349
V519	0.83101	0.06384	0	0.09896	0.0062
V520	0.08197	0.87003	0.00229	0.04328	0.00242
V521	0.23302	0	0.16036	0.57625	0.03037
V522	0.05427	0.18653	0.60087	0.10969	0.04865
V523	0.15881	0.02485	0.78659	0.02652	0.00324
V524	0.34268	0.00726	0.59209	0	0.05798
V525	0.01762	0.18775	0.02018	0.04687	0.72758
V526	0.0466	0.00436	0.90053	0.01265	0.03585
V527	0.09167	0.48198	0.39824	0.00541	0.0227
V528	0.17294	0	0.01973	0.76982	0.03752
