CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V399	0.09412	0.0306	0.61211	0.0658	0.14671	0.05066
V400	0.19392	0.06107	0.04342	0.31724	0.14275	0.2416
V401	0.17169	0.04901	0.4764	0.03794	0.19545	0.06951
V402	0.14632	0.04013	0.03321	0.601	0.12902	0.05032
V403	0.18825	0.04446	0.06218	0.07039	0.37084	0.26387
V404	0.08928	0.03613	0.66657	0.03383	0.13776	0.03643
V405	0.30524	0.24596	0.11599	0.07652	0.19444	0.06185
V406	0.20402	0.08183	0.17368	0.10497	0.24311	0.19239
V407	0.13441	0.04677	0.52966	0.03058	0.14069	0.11787
V408	0.14023	0.10076	0.05207	0.50012	0.1275	0.07931
V409	0.56507	0.07691	0.0745	0.04604	0.13038	0.10711
