CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V315	0.18778	0.43398	0.0453	0.02732	0.21236	0.09325
V316	0.25375	0.05923	0.04757	0.09186	0.19424	0.35335
V317	0.12888	0.03373	0.0118	0.45547	0.23686	0.13326
V318	0.09127	0.03479	0.0239	0.56185	0.21995	0.06823
V319	0.26472	0.15179	0.18573	0.11478	0.18654	0.09644
V320	0.21244	0.15465	0.23508	0.09512	0.18582	0.1169
V321	0.12619	0.4154	0.02432	0.18182	0.1897	0.06256
V322	0.10323	0.03491	0.08179	0.04251	0.61506	0.12251
V323	0.10989	0.21711	0.01374	0.25323	0.34586	0.06016
V324	0.13493	0.06157	0.04611	0.16354	0.44222	0.15164
V325	0.16585	0.49065	0.05792	0.02879	0.17853	0.07826
V326	0.19507	0.45153	0.05196	0.02884	0.19223	0.08036
V327	0.12374	0.01596	0.57338	0.02261	0.19028	0.07403
V328	0.17602	0.15956	0.14259	0.1122	0.33652	0.07311
V329	0.08061	0.01966	0.38389	0.02441	0.41778	0.07366
V330	0.08348	0.01306	0.59533	0.02861	0.20526	0.07427
V331	0.40948	0.09708	0.07571	0.09008	0.18445	0.14318
V332	0.13788	0.08133	0.12254	0.03652	0.42093	0.2008
V333	0.08725	0.03098	0.31169	0.23804	0.25457	0.07748
V334	0.10312	0.28506	0.27899	0.08902	0.18009	0.06372
V335	0.14573	0.03219	0.49254	0.02898	0.18578	0.11478
V336	0.26117	0.3774	0.05956	0.03017	0.18167	0.09003
V337	0.11823	0.1516	0.06379	0.0305	0.57507	0.06081
V338	0.42813	0.05517	0.07122	0.04503	0.28007	0.12038
V339	0.13951	0.08302	0.26929	0.18419	0.20783	0.11616
V340	0.3773	0.20906	0.04328	0.06312	0.19384	0.1134
V341	0.21648	0.06164	0.03957	0.37579	0.2304	0.07613
V342	0.1273	0.03969	0.01765	0.4333	0.24126	0.14079
V343	0.20939	0.14584	0.11038	0.05392	0.18773	0.29274
V344	0.1345	0.40601	0.03095	0.03839	0.27717	0.11298
V345	0.078	0.03574	0.03199	0.03955	0.75341	0.06131
V346	0.16035	0.04142	0.02447	0.29086	0.40126	0.08163
V347	0.31624	0.12804	0.04934	0.08361	0.33074	0.09203
V348	0.14167	0.10293	0.42974	0.03122	0.22004	0.0744
V349	0.43119	0.09722	0.06954	0.09475	0.2044	0.1029
V350	0.29836	0.06823	0.11155	0.17922	0.18488	0.15776
V351	0.25056	0.09652	0.06478	0.06001	0.19106	0.33707
V352	0.14338	0.24826	0.0341	0.02799	0.35804	0.18824
V353	0.09025	0.12752	0.51352	0.01797	0.18456	0.06617
V354	0.16766	0.06736	0.1771	0.03018	0.37541	0.18229
V355	0.08189	0.03111	0.59974	0.0275	0.19288	0.06688
V356	0.33717	0.12229	0.05214	0.17494	0.20109	0.11237
V357	0.23089	0.03831	0.28427	0.03887	0.31996	0.08769
V358	0.21499	0.05172	0.07937	0.06878	0.18794	0.3972
V359	0.16278	0.08898	0.01402	0.40589	0.25147	0.07686
V360	0.32408	0.04752	0.03462	0.16025	0.32673	0.1068
V361	0.14027	0.51695	0.04327	0.03764	0.18569	0.07618
