gene_symbol,ACD,ACN,ALO,ATD,BCC,BU,CHA,DLE,ENL,ICD,LL,MEL,MF,NS,PS,RR,SAR,SCC,SJS,WA,WPO
PLXNA2,80.496,97.746,56.047,86.015,64.869,93.126,44.011,56.871,43.183,106.842,43.248,72.438,58.611,110.749,76.156,49.348,49.442,98.203,39.307,66.861,82.373
PLXNA3,31.996,31.818,52.627,48.518,39.673,36.493,41.228,44.052,22.400,55.627,38.460,40.005,35.859,39.202,30.522,42.981,24.824,35.910,43.227,29.728,27.191
PLXNA4,35.775,57.369,41.360,26.680,20.555,30.708,40.513,39.243,48.633,31.473,30.486,25.705,28.305,30.956,27.438,26.096,44.292,21.860,26.205,52.058,40.277
PLXNB1,100.644,87.262,96.780,178.936,161.770,142.422,52.292,77.829,49.242,138.027,46.479,75.057,58.498,124.000,114.280,55.514,61.817,132.155,60.140,87.075,72.732
PLXNB2,361.494,302.511,104.750,705.893,635.597,502.733,263.092,85.707,152.117,533.964,252.621,354.050,255.195,410.225,368.974,332.314,162.080,474.935,474.030,334.267,367.009
PLXNB3,36.567,29.758,31.860,32.973,25.047,35.367,29.817,31.971,24.933,55.064,24.014,36.936,32.927,32.457,35.122,21.857,23.220,30.090,37.040,22.900,21.318
PLXNC1,80.958,145.298,51.410,74.316,87.912,196.372,107.500,77.664,247.650,122.773,324.580,304.529,167.058,84.591,103.821,205.414,256.400,74.032,187.895,62.142,201.000
PLXND1,238.541,248.322,168.540,245.318,101.487,312.070,179.472,201.733,230.706,102.539,238.398,203.302,298.652,181.252,168.307,262.110,366.609,94.417,397.253,289.317,325.930
PM20D1,281.267,1419.787,1850.520,188.036,55.313,35.311,93.117,509.614,33.450,274.627,56.400,406.093,26.377,689.968,68.031,351.314,53.013,207.030,17.920,850.533,174.573
PM20D2,120.378,128.720,136.413,203.138,213.382,130.478,150.328,65.667,81.156,226.015,83.386,78.319,188.595,187.468,146.097,87.176,129.771,140.390,83.400,193.656,157.312
PMAIP1,153.150,173.132,332.440,115.439,358.617,193.056,302.583,74.936,169.033,57.773,247.014,127.421,338.911,283.655,218.215,124.964,216.197,252.255,298.010,88.492,199.814
PMCH,21.878,19.293,21.300,24.645,20.933,15.156,14.517,24.014,19.150,17.855,34.943,24.514,34.477,17.764,18.642,18.114,57.493,20.120,99.940,16.750,18.636
PMCHL1,17.158,14.671,13.085,15.569,17.098,15.750,15.167,13.200,16.325,16.664,16.093,18.923,17.981,15.992,16.836,16.650,12.112,17.165,18.515,15.279,14.841
PMCHL2,13.911,12.324,10.910,12.011,12.820,12.250,12.175,11.136,12.875,12.027,12.775,13.850,13.980,12.518,13.142,13.007,9.890,13.320,13.980,12.492,12.414
PMEPA1,196.130,372.101,285.167,235.209,405.824,335.022,310.144,169.924,379.506,103.324,231.919,264.514,129.250,244.190,189.017,189.914,371.196,278.440,64.053,522.606,508.006
PMF1,300.367,273.459,220.660,276.732,264.300,304.700,241.833,234.029,167.233,321.636,170.857,306.979,489.268,261.050,315.869,210.843,325.987,298.200,379.980,163.050,164.364
PMFBP1,45.111,65.983,34.980,46.614,57.480,45.156,28.917,29.043,81.333,57.127,94.021,56.643,59.186,48.639,42.993,57.557,48.407,60.390,51.300,38.733,56.609
PML,68.154,60.160,63.337,66.692,43.485,67.140,172.321,95.590,73.133,46.073,45.468,43.679,56.465,43.236,63.087,50.567,67.811,65.293,95.280,44.486,65.764
PMM1,149.378,241.139,217.640,205.700,149.340,189.378,122.867,176.686,60.550,231.645,61.736,206.086,196.632,192.168,153.497,92.157,162.427,190.630,242.700,271.217,210.491
PMM2,244.100,240.009,156.640,198.918,211.227,317.944,168.683,169.186,384.583,146.909,182.679,196.643,221.464,139.536,217.948,123.400,249.687,276.990,161.440,200.067,301.918
PMP2,15.028,20.450,20.480,14.877,10.820,10.828,11.858,14.543,13.092,10.859,14.500,47.436,11.668,17.523,14.715,12.136,17.267,10.975,12.420,48.500,23.077
PMP22,2773.211,1777.382,528.480,1643.850,541.060,1577.011,1124.200,318.029,1997.750,510.455,1450.193,1691.436,800.200,2139.350,1427.243,1088.271,1555.293,322.290,1045.520,2511.500,1616.709
PMPCA,295.411,367.448,123.600,323.114,304.147,420.300,347.833,96.229,193.700,324.491,248.907,313.921,340.141,304.771,358.999,268.371,220.320,333.610,317.760,318.367,369.955
PMPCB,429.172,385.115,259.320,367.059,297.233,328.683,313.475,182.807,446.033,334.573,347.207,408.436,443.905,432.729,441.311,225.829,594.260,332.135,342.000,451.808,389.682
PMS1,74.538,54.093,41.368,73.545,60.097,57.398,42.093,42.849,64.583,44.960,60.773,73.751,61.807,63.549,55.206,42.031,86.605,44.478,60.704,71.980,71.429
PMS2 /// PMS2CL,126.572,119.162,133.860,134.523,136.590,125.394,111.333,182.057,127.583,130.909,120.846,132.686,150.070,134.259,120.761,119.714,226.937,122.650,184.580,126.792,131.082
PMS2L2,85.961,69.806,161.180,72.595,59.710,76.033,93.833,207.036,47.933,72.768,40.682,74.379,104.841,81.609,71.173,39.800,135.647,57.435,64.450,61.175,46.823
PMS2P1,235.531,190.485,251.250,269.201,253.058,244.403,240.633,349.918,210.737,228.280,171.741,330.543,467.303,263.804,237.221,170.036,223.210,253.590,218.325,193.800,167.180
PMS2P1 /// PMS2P5,33.178,45.891,56.060,42.186,41.140,34.389,45.933,82.400,30.400,38.000,33.093,48.729,49.841,40.254,32.242,32.600,59.187,33.730,37.560,61.183,34.882
PMS2P11,313.906,262.443,373.290,371.143,331.713,273.217,205.883,443.407,183.383,600.395,214.186,385.689,438.070,330.204,298.459,241.129,200.843,308.095,270.620,243.092,219.414
PMS2P3,150.769,119.330,346.410,144.173,116.800,131.303,128.213,453.593,74.000,127.693,71.305,154.564,214.523,152.851,140.117,70.929,197.872,118.565,130.915,110.704,99.068
PMS2P4,12.978,12.664,21.420,13.800,16.240,12.722,14.483,21.014,16.000,16.345,16.764,16.264,13.145,15.136,13.454,13.557,34.220,15.140,12.800,17.400,11.073
PMS2P5,316.889,266.649,380.660,314.741,235.987,279.167,317.333,532.029,323.200,270.173,220.093,308.100,386.436,283.446,255.604,192.829,334.600,233.100,292.020,218.617,189.373
PMVK,468.256,1050.727,1689.820,408.464,469.693,435.644,636.000,861.986,391.350,632.909,297.350,409.014,514.823,582.079,523.578,277.986,407.433,631.660,324.800,731.617,448.755
PNCK,42.144,45.949,76.140,31.755,37.247,37.889,37.400,76.114,45.400,38.827,39.400,48.264,51.318,36.989,40.586,36.529,29.507,42.070,49.320,36.000,34.918
PNKD,118.293,169.363,114.067,154.076,116.291,156.685,67.833,75.429,137.239,163.009,243.636,193.983,186.142,147.711,125.448,222.071,230.118,112.977,221.693,236.267,173.464
PNKP,140.678,153.230,62.020,174.800,139.433,208.689,120.750,63.171,119.500,164.373,84.764,147.486,203.495,111.675,159.330,87.557,133.700,150.210,277.560,161.233,196.845
PNLDC1,26.122,87.361,84.420,23.868,129.573,20.144,22.550,32.914,14.867,24.909,18.079,45.157,25.045,58.179,22.244,35.243,20.420,53.080,17.900,77.583,23.600
PNLIP,15.300,14.832,13.920,11.336,13.293,13.411,13.450,11.857,13.883,13.418,15.050,57.271,13.832,13.089,14.331,16.829,11.733,13.820,17.700,16.483,13.518
PNLIPRP1,27.467,29.087,23.280,29.577,27.633,24.872,24.217,23.621,31.767,33.418,33.864,32.757,31.843,27.118,26.733,35.736,15.333,26.320,29.980,25.558,22.368
PNLIPRP2,9.539,10.928,9.510,8.305,8.257,9.189,9.367,9.321,9.675,8.927,9.146,9.411,9.159,9.107,9.406,9.014,9.020,8.660,9.970,10.133,8.918
PNLIPRP3,129.744,599.134,1022.580,176.495,144.313,188.278,105.200,444.700,43.117,123.964,105.307,161.279,18.236,306.986,248.604,169.143,141.973,379.940,11.620,696.033,407.100
PNMA1,324.044,485.411,224.480,217.414,340.920,372.078,401.683,149.543,431.817,97.673,395.121,266.057,445.495,283.800,256.409,253.357,714.020,186.780,389.120,632.200,583.327
PNMA2,19.694,26.680,19.710,16.868,35.253,21.667,22.725,18.636,37.325,21.132,53.754,28.682,52.259,21.141,20.976,26.879,26.760,19.515,21.970,36.525,37.305
PNMA3,76.406,51.927,33.150,66.302,66.477,58.811,65.142,40.814,73.442,89.818,73.739,89.257,87.323,64.195,74.003,75.479,23.567,73.155,99.020,52.767,50.973
PNMAL1,35.089,112.560,33.500,45.059,86.947,41.233,37.150,30.043,44.000,43.500,87.643,166.786,28.445,56.211,33.995,32.686,57.260,37.310,18.440,161.700,110.873
PNMAL2,62.700,85.178,92.640,71.400,59.180,58.989,61.167,128.214,74.667,86.209,66.457,73.993,72.768,71.989,63.198,60.029,37.173,62.960,62.700,85.383,58.064
PNMT,74.622,78.563,141.160,64.495,65.947,71.644,59.467,135.143,76.267,79.345,63.864,79.300,90.236,67.404,83.990,63.271,45.547,70.660,89.580,60.150,66.909
PNN,884.407,637.826,695.900,805.457,623.311,774.736,479.753,620.069,392.380,561.784,489.453,834.639,881.839,763.668,697.422,384.209,578.381,599.936,676.912,785.620,896.733
PNO1,259.759,228.029,579.787,127.976,164.729,210.404,110.650,997.395,155.828,140.036,136.548,175.410,281.977,174.352,247.580,159.190,262.327,210.053,95.180,216.989,264.967
PNOC,36.122,30.587,26.120,23.595,52.287,25.511,28.133,35.329,69.233,29.209,99.343,41.721,46.814,24.204,28.981,80.514,44.493,37.040,71.480,24.533,27.391
PNP,527.689,281.751,130.240,282.100,304.527,853.889,365.083,111.157,457.383,198.318,188.371,226.257,669.000,195.025,592.908,222.743,228.833,585.030,366.420,187.067,695.464
PNPLA1,12.022,16.046,17.740,16.155,13.200,15.767,18.283,14.271,13.050,28.464,17.179,11.614,10.586,15.789,16.567,12.871,22.447,16.510,10.300,13.800,13.491
PNPLA2,418.922,250.182,463.653,511.389,814.089,491.570,559.367,524.462,375.044,564.306,495.979,927.010,498.276,559.392,484.196,675.929,118.098,740.123,487.867,313.172,244.388
PNPLA3,55.956,173.556,351.260,54.082,43.080,51.161,67.808,175.821,38.300,134.023,82.614,71.596,25.393,103.948,59.732,91.864,46.180,74.875,32.070,89.500,38.627
PNPLA4,164.544,200.111,109.390,106.127,125.727,142.967,222.533,47.886,147.142,147.782,151.186,142.154,66.557,170.400,224.495,129.943,208.010,165.440,71.570,173.117,126.491
PNPLA5,36.000,70.891,71.500,29.436,32.227,36.411,37.433,51.443,41.383,37.318,37.164,45.071,40.927,37.414,39.689,34.814,18.940,43.040,39.680,34.767,33.345
PNPLA6,230.256,157.827,99.860,194.668,176.120,306.578,200.100,103.514,37.417,294.973,160.350,179.993,240.859,146.061,184.640,236.843,225.900,188.110,794.000,76.650,127.391
PNPLA7,34.672,42.906,68.080,70.950,37.173,36.456,30.867,95.521,34.242,80.386,35.800,37.846,37.768,46.654,36.466,38.936,42.570,34.450,46.010,43.017,33.236
PNPLA8,452.074,561.930,270.833,318.929,379.382,397.378,621.094,139.167,542.544,450.758,522.867,363.574,339.615,536.399,600.293,411.114,273.278,511.417,321.180,619.739,629.464
PNPO,190.611,264.658,230.120,187.330,125.917,245.089,247.367,250.136,217.533,163.286,204.107,190.554,236.643,144.446,203.780,246.293,409.807,191.470,189.240,211.767,236.273
PNPT1,389.389,287.173,116.520,164.932,213.600,294.722,649.583,227.886,195.400,127.182,179.157,248.114,292.341,177.264,362.857,172.329,188.027,285.960,205.600,201.617,592.736
PNRC1,955.767,1319.873,1668.260,785.768,687.333,1092.389,698.550,602.543,384.583,1123.836,571.971,525.357,1233.418,1456.643,1348.581,488.943,881.827,726.670,745.380,1325.283,991.291
PNRC2,135.867,120.086,312.660,54.941,84.007,81.033,37.467,274.286,112.117,51.936,54.300,56.079,149.414,106.571,156.158,28.786,43.947,101.030,77.000,105.200,104.909
POC1A,49.378,46.665,45.330,58.545,65.223,77.083,61.217,43.871,77.492,62.550,57.064,70.668,94.332,42.793,60.336,57.664,49.150,63.955,73.580,41.025,72.782
POC1B,68.933,150.056,133.560,113.627,141.267,85.400,318.683,98.114,230.750,86.082,315.271,131.293,158.132,133.818,113.852,268.700,142.960,145.380,166.320,187.267,181.718
POC5,124.578,102.831,48.840,95.682,118.540,86.322,101.650,56.057,119.450,77.845,140.800,85.200,93.705,105.571,90.538,102.829,201.267,95.110,110.880,104.767,104.800
PODN,86.961,135.067,68.450,62.843,46.497,67.783,37.542,49.064,40.842,36.932,49.393,73.732,48.370,88.536,66.715,72.221,51.303,35.720,37.910,179.658,89.145
PODNL1,158.967,78.147,235.980,124.682,75.973,136.778,126.883,343.329,105.683,108.745,80.764,80.721,77.855,97.371,99.811,79.700,71.833,78.440,201.800,76.950,96.327
PODXL,337.222,355.544,313.820,372.632,96.880,281.689,167.900,179.200,351.200,59.127,162.557,234.886,120.418,241.404,192.075,168.314,420.353,125.160,31.680,634.467,486.745
PODXL2,28.067,32.293,120.040,20.336,27.547,22.033,16.917,84.986,18.817,22.773,18.671,24.764,23.109,21.800,28.391,19.171,38.273,22.140,25.060,28.567,21.164
POF1B,93.885,147.222,723.280,76.136,141.738,74.630,106.600,625.138,26.844,322.352,44.052,80.026,26.392,369.289,400.176,38.862,306.858,331.317,12.460,47.922,70.967
POFUT1,54.556,65.560,109.400,41.070,41.980,61.372,59.808,111.786,59.650,35.055,52.229,52.679,47.918,47.588,48.334,47.807,90.220,40.925,47.860,70.408,58.791
POFUT2,82.267,66.727,51.490,86.434,74.723,81.475,65.621,64.286,96.517,67.409,81.754,107.646,82.845,75.070,67.679,95.982,86.192,62.773,91.255,85.129,73.916
POGK,149.237,150.934,88.780,127.639,152.616,174.341,184.933,67.029,113.694,156.152,119.976,139.502,157.170,174.106,161.725,132.490,164.316,128.963,93.060,107.761,119.645
POGLUT1,230.322,270.861,74.810,229.839,211.070,210.022,245.825,101.371,249.933,222.564,207.061,171.014,268.852,169.448,181.341,210.871,267.957,192.140,170.030,176.067,237.859
POGZ,391.878,224.347,129.420,357.316,248.363,266.339,209.017,187.871,130.442,216.536,128.543,264.100,188.823,282.418,195.048,137.064,386.273,158.340,305.600,219.983,191.650
POLA1,126.567,154.122,115.520,188.682,151.947,167.967,164.917,69.071,118.950,192.564,132.364,154.864,189.045,146.468,148.626,140.714,182.107,140.930,106.540,133.833,176.582
POLA2,63.239,50.267,31.370,57.964,64.067,74.383,69.717,34.400,34.667,55.127,46.214,59.725,84.075,46.991,60.716,66.721,36.823,63.865,88.300,45.517,66.136
POLB,468.633,669.277,142.440,510.923,544.800,519.289,923.233,140.386,653.100,437.873,519.800,531.671,392.282,420.946,817.585,473.871,622.287,738.510,473.500,418.917,448.482
POLD1,92.967,98.492,38.380,128.855,148.173,150.667,73.367,36.671,39.600,120.873,52.693,110.786,223.955,80.461,111.477,81.957,34.720,134.410,201.620,81.700,129.273
POLD2,339.111,288.152,223.460,298.005,351.273,496.489,218.783,170.914,161.933,349.727,120.114,310.686,393.800,259.993,387.301,170.700,295.353,387.830,166.180,232.250,240.136
POLD3,112.817,154.716,72.360,107.084,133.080,122.383,186.925,64.679,105.725,101.614,131.179,103.786,119.827,97.180,121.982,154.329,162.103,109.485,181.370,131.350,170.177
POLD4,188.589,254.250,160.580,169.918,162.920,291.167,90.450,146.543,95.450,181.755,80.457,210.036,389.273,176.836,230.295,84.729,236.753,246.170,422.440,236.883,320.518
POLDIP2,297.128,352.879,481.130,349.634,353.160,446.144,510.708,396.800,483.525,361.968,296.879,336.354,372.393,287.980,366.497,271.000,434.843,378.010,320.760,323.292,314.291
POLDIP3,159.844,145.969,147.300,181.612,212.027,168.326,137.694,117.833,100.456,194.852,98.881,188.645,178.041,169.779,147.895,117.110,117.351,156.583,215.560,155.950,146.018
POLDIP3 /// RRP7B,13.433,12.124,17.520,14.200,16.400,14.056,13.033,20.443,13.617,14.509,14.171,18.064,14.623,14.621,15.048,15.843,11.680,15.680,18.160,12.783,12.664
POLE,114.144,119.303,105.880,212.600,153.373,144.578,93.950,104.714,86.367,210.000,67.314,122.307,154.205,131.186,118.937,68.757,71.113,134.390,134.220,93.883,102.218
POLE2,61.722,76.980,28.940,109.514,108.567,115.056,37.900,37.529,72.633,80.464,45.793,82.457,151.995,53.821,118.987,40.300,118.660,123.720,38.380,51.100,149.173
POLE3,292.600,453.656,143.180,405.786,417.820,448.056,309.000,92.500,182.550,613.964,343.543,272.679,801.673,378.911,523.538,384.629,232.073,564.030,156.260,366.683,461.109
POLE4,167.033,236.692,124.200,138.988,203.393,255.878,81.333,85.119,244.544,113.288,109.845,297.029,288.771,134.351,207.829,72.576,189.542,197.333,157.820,212.117,240.761
POLG,211.559,116.045,124.113,186.570,144.844,202.196,201.139,151.533,152.406,159.830,123.993,137.140,214.992,148.625,167.411,98.914,194.660,141.860,232.500,119.867,128.185
POLG2,138.900,122.059,77.600,139.059,114.027,117.256,121.300,95.900,106.717,142.545,110.343,121.314,176.236,128.993,108.599,96.714,270.260,86.950,144.780,111.283,114.673
POLH,28.154,43.612,54.090,34.045,34.677,33.957,31.064,71.598,37.336,39.533,33.486,38.524,42.970,33.048,35.250,32.669,62.883,33.010,41.210,33.333,35.247
POLI,72.483,64.010,60.160,79.827,73.480,45.189,57.167,47.064,54.467,40.082,69.857,56.739,52.550,84.486,50.874,42.943,276.223,39.825,39.700,146.692,85.186
POLK,73.289,74.200,38.187,118.302,59.602,77.822,54.933,34.529,89.856,34.688,76.443,70.705,70.852,105.508,79.635,41.733,86.071,54.603,135.753,117.178,107.355
POLL,102.600,119.110,320.400,91.318,81.893,110.600,85.283,398.729,104.500,95.482,85.743,102.429,122.209,89.407,106.609,78.086,120.227,83.250,160.940,109.683,92.436
POLM,53.511,59.085,53.100,89.418,63.387,84.611,40.617,54.786,34.667,86.236,39.400,77.307,107.227,61.725,58.513,38.043,81.967,64.010,92.680,58.883,55.355
POLN,41.478,47.325,123.470,41.720,32.313,46.394,51.058,178.900,71.533,36.655,54.107,42.954,49.364,39.061,41.456,39.636,46.060,31.815,57.610,41.767,40.859
POLQ,37.222,33.063,25.750,78.389,48.337,52.778,53.658,33.100,39.600,69.755,43.718,58.343,56.516,35.538,40.719,53.471,32.747,53.020,62.740,29.458,54.241
POLR1A,77.178,100.261,70.180,92.555,76.180,104.878,69.800,69.814,79.133,92.455,67.286,88.986,100.077,77.011,82.038,73.771,76.273,82.480,96.140,88.333,88.782
POLR1B,133.350,121.805,105.325,156.973,129.620,131.153,158.058,138.986,139.496,123.950,110.859,157.662,139.383,120.244,117.824,108.911,133.293,122.193,170.465,110.479,131.736
POLR1C,267.994,268.339,166.080,232.050,220.867,272.550,486.283,174.136,355.683,210.536,237.064,266.979,209.245,203.391,243.539,227.993,289.980,224.820,118.810,176.042,240.073
POLR1D,530.837,689.840,744.940,497.738,529.231,656.330,393.172,410.548,347.478,566.530,306.931,475.410,621.895,664.695,645.542,321.243,604.958,493.003,581.107,566.622,547.903
POLR1E,107.856,87.005,110.560,79.432,93.077,103.700,86.492,84.029,52.475,79.345,57.125,81.132,112.336,80.129,91.871,70.900,132.680,92.670,98.920,106.625,105.323
POLR2A,175.822,228.248,257.527,349.539,248.216,192.015,310.367,276.019,244.139,221.930,154.060,166.857,168.523,198.465,151.889,140.086,175.644,186.720,311.887,132.600,151.352
POLR2B,692.593,585.412,534.287,567.986,615.109,600.904,1580.367,469.905,539.739,561.509,988.214,597.779,766.905,589.883,649.366,919.329,1033.647,532.693,595.820,732.311,766.861
POLR2C,323.293,418.427,241.667,268.532,219.264,366.656,343.444,174.310,330.511,342.497,274.579,232.405,349.600,300.496,311.645,259.595,234.636,204.883,276.787,454.722,386.912
POLR2D,72.133,97.611,69.560,53.695,77.633,78.128,84.683,63.429,39.508,65.291,56.382,75.350,104.800,61.788,79.355,51.071,245.363,85.320,75.040,62.433,94.409
POLR2E,601.044,582.748,316.960,646.002,625.343,863.183,227.275,317.850,69.200,645.309,163.004,586.389,952.493,619.518,741.146,227.957,261.943,711.400,737.090,639.692,646.114
POLR2F,246.267,272.157,334.510,181.314,232.437,303.133,210.017,256.050,363.700,167.086,226.207,418.246,289.800,206.707,280.404,95.679,79.660,252.325,229.780,283.242,302.941
POLR2G,873.944,1115.530,555.600,890.541,988.113,1061.200,701.600,424.571,1832.417,857.082,1248.814,1008.014,1425.632,772.029,878.384,864.771,1210.313,880.820,1264.180,1072.517,1155.809
POLR2H,585.133,497.040,519.620,785.914,525.707,730.200,744.667,506.514,761.067,388.664,463.400,576.771,654.845,414.696,486.024,370.071,522.793,481.520,453.360,438.700,594.236
POLR2I,499.522,707.115,618.580,537.077,515.000,577.578,314.267,386.243,292.900,712.973,180.364,593.264,732.682,521.425,671.509,188.571,573.420,611.020,412.800,897.667,674.755
POLR2J,1150.989,1135.228,663.720,714.795,875.607,1429.978,210.650,685.929,211.433,1112.982,192.271,1411.679,1531.595,1047.375,1434.737,236.157,553.020,1024.050,883.480,1116.233,1060.436
POLR2J /// POLR2J2 /// POLR2J3,61.044,54.459,52.060,47.236,33.187,60.378,39.450,76.400,65.583,40.936,49.293,38.814,61.164,41.279,48.508,40.314,37.660,32.100,88.020,36.050,37.273
POLR2J2,317.937,205.193,250.793,246.609,167.442,320.059,110.789,399.324,115.778,209.227,87.964,237.160,294.009,241.198,251.489,71.881,164.373,217.503,252.753,153.756,164.806
POLR2J4,69.381,59.869,147.330,84.081,51.443,71.658,51.758,627.657,47.992,92.014,42.952,61.950,48.697,67.724,55.406,38.975,160.847,48.407,53.560,51.863,47.723
POLR2K,453.422,665.522,714.000,390.034,516.163,517.789,235.583,590.079,360.683,652.705,401.304,581.804,870.452,657.627,684.160,276.907,409.663,636.890,291.260,973.550,770.786
POLR2L,938.694,887.116,855.500,803.889,1073.257,1312.411,492.000,694.143,482.650,783.027,232.107,1103.439,1068.991,821.337,1162.396,237.657,512.323,987.140,643.590,1207.217,1274.541
POLR3A,130.156,134.469,64.530,182.164,142.330,152.389,296.417,70.771,202.650,176.609,207.900,135.496,126.877,131.604,131.626,224.564,137.377,128.635,168.190,127.267,147.159
POLR3B,70.381,103.551,36.393,87.726,87.440,86.344,150.783,24.833,182.989,104.267,98.745,62.279,52.738,84.742,117.107,80.348,75.913,114.943,34.573,72.711,86.167
POLR3C,125.750,156.170,111.590,106.816,122.580,128.483,105.800,109.000,164.933,104.059,113.882,140.568,167.561,122.736,141.747,90.564,281.667,131.500,162.750,179.600,153.968
POLR3D,64.478,70.214,61.100,69.895,78.973,98.189,108.667,61.586,91.433,56.855,65.707,109.786,113.764,60.421,60.193,88.671,77.720,78.140,61.060,56.800,98.000
POLR3E,110.919,117.897,110.645,147.400,106.430,134.978,173.150,97.418,139.333,117.023,116.929,97.461,112.940,146.581,110.024,84.729,202.110,107.367,94.350,120.942,117.764
POLR3F,77.744,74.147,155.880,107.300,82.633,86.211,62.817,125.000,31.733,67.791,43.371,85.207,69.209,91.057,85.714,49.500,137.833,84.730,41.200,85.867,95.018
POLR3G,20.430,22.892,35.253,27.032,28.007,29.563,26.428,45.267,21.744,17.824,16.976,32.460,25.273,17.746,42.602,14.614,77.269,64.377,14.293,18.372,42.755
POLR3GL,350.822,514.882,473.440,391.282,264.647,287.056,329.750,393.571,562.917,340.173,688.750,396.336,868.068,459.329,300.363,398.471,302.567,223.910,828.120,782.933,469.800
POLR3H,124.789,127.787,164.967,109.653,109.380,133.274,110.683,153.200,132.406,106.867,89.543,110.924,120.342,92.931,122.768,92.343,84.731,118.427,96.613,121.689,125.985
