CD19B	CD56NK	CD4MemoryT	CD14
V544	0.1427	0.16237	0.17582	0.5191
V545	0.30624	0.20204	0.09851	0.39321
V546	0.07639	0.7715	0.07049	0.08162
V547	0.07178	0.57793	0.26074	0.08955
V548	0.15496	0.67637	0.08741	0.08125
V549	0.28772	0.08825	0.52797	0.09607
V550	0.47351	0.09333	0.04038	0.39278
V551	0.17287	0.65363	0.048	0.12549
V552	0.0538	0.50416	0.03333	0.40871
V553	0.2132	0.19409	0.49085	0.10186
V554	0.11246	0.15693	0.07098	0.65963
V555	0.12259	0.27015	0.28116	0.32611
V556	0.05187	0.0923	0.74254	0.1133
V557	0.6523	0.08211	0.05093	0.21466
V558	0.09418	0.68898	0.04166	0.17518
V559	0.04593	0.71328	0.16551	0.07528
V560	0.55405	0.33228	0.02733	0.08634
V561	0.05361	0.08474	0.77198	0.08967
V562	0.62226	0.05552	0.14961	0.17261
V563	0.23325	0.06643	0.6118	0.08853
V564	0.09693	0.13311	0.67314	0.09681
V565	0.14443	0.29276	0.31006	0.25276
V566	0.54929	0.15371	0.04139	0.25561
V567	0.2043	0.43762	0.05111	0.30698
V568	0.23646	0.08714	0.09523	0.58116
V569	0.54362	0.08835	0.03925	0.32878
V570	0.06997	0.3093	0.48305	0.13768
V571	0.65402	0.17177	0.03259	0.14162
V572	0.36882	0.06855	0.39141	0.17123
V573	0.11492	0.22767	0.04982	0.60759
V574	0.0706	0.68962	0.15068	0.0891
V575	0.08681	0.15826	0.14388	0.61105
V576	0.15535	0.70996	0.04764	0.08706
V577	0.09881	0.12534	0.20796	0.56788
V578	0.09884	0.13433	0.53968	0.22715
V579	0.04687	0.76481	0.09197	0.09635
V580	0.1778	0.08948	0.13869	0.59403
V581	0.12043	0.14839	0.05244	0.67874
V582	0.45508	0.20098	0.06713	0.27681
V583	0.06423	0.12155	0.47846	0.33577
V584	0.41168	0.20145	0.26934	0.11753
V585	0.07128	0.09067	0.37965	0.4584
V586	0.22505	0.07507	0.53612	0.16376
V587	0.24897	0.07425	0.56488	0.1119
V588	0.49788	0.10613	0.06689	0.3291
V589	0.08405	0.71018	0.07235	0.13342
V590	0.07841	0.67296	0.16661	0.08202
V591	0.07315	0.11955	0.20114	0.60616
V592	0.16993	0.09454	0.65492	0.08062
V593	0.4694	0.0588	0.19918	0.27263
V594	0.28105	0.30999	0.28579	0.12317
V595	0.09745	0.10629	0.06873	0.72753
V596	0.08605	0.31357	0.20399	0.3964
V597	0.0408	0.53222	0.27769	0.14929
V598	0.06518	0.16767	0.67056	0.0966
V599	0.49356	0.33932	0.05925	0.10787
V600	0.2942	0.45815	0.07032	0.17733
V601	0.17286	0.3077	0.1025	0.41694
V602	0.09793	0.10577	0.06318	0.73311
V603	0.0692	0.38235	0.04612	0.50234
