mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V470	0.63922	0.12569	0.04606	0.15153	0.0375
V471	0.32645	0.28848	0.05486	0.20178	0.12843
V472	0.03016	0.10064	0.06012	0.13117	0.6779
V473	0.04	0.25591	0.23321	0.32532	0.14556
V474	0.24551	0.16458	0.07846	0.44733	0.06412
V475	0.13032	0.18594	0.46912	0.08282	0.1318
V476	0.14091	0.09265	0.10657	0.57933	0.08053
V477	0.05818	0.79026	0.0621	0.06896	0.02049
V478	0.16913	0.0715	0.0257	0.12544	0.60823
V479	0.63862	0.12743	0.05262	0.14425	0.03708
V480	0.12744	0.56507	0.09321	0.16841	0.04586
V481	0.21024	0.34699	0.08872	0.23133	0.12272
V482	0.10672	0.59548	0.20946	0.05862	0.02972
