cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V585	0.05577	0.008	0.71687	0.21936
V586	0.44902	0	0.52592	0.02506
V587	0.45871	0	0.53256	0.00872
V588	0.88431	0.01965	0.02696	0.06908
V589	0.22883	0.65594	0.0889	0.02634
V590	0.1763	0.59619	0.22423	0.00328
V591	0.0066	0.062	0.48672	0.44469
V592	0.34871	0.01042	0.64086	1e-05
V593	0.8052	0	0.14669	0.0481
V594	0.53707	0.16904	0.27969	0.0142
V595	0.18429	0.03906	0.06625	0.7104
V596	0.18731	0.29687	0.33959	0.17623
V597	0.00233	0.52162	0.43946	0.03659
V598	0.06656	0.08076	0.84693	0.00575
V599	0.82955	0.13691	0.02675	0.00679
V600	0.61085	0.29777	0.05724	0.03415
V601	0.51271	0.22923	0.11194	0.14612
V602	0.18698	0.04089	0.04254	0.72958
V603	0.07233	0.54955	0.04281	0.33531
V604	0.71162	0.0493	0.23175	0.00733
V605	0.23805	0.26	0.43843	0.06352
