Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V219	0.0182	0	0.02699	0.05324	0	0	0.02733	0.87424	0	0
V220	0.0104	0.01448	0.05848	0.3634	0.00421	0.00011	0.01784	0.07549	0.45559	0
V221	0.16225	0.06438	0.36145	0	0.05198	0	0.01436	0.11201	0.18088	0.05268
V222	0.05697	0	0.7617	0	0	0.16363	0.00945	0	0.00826	0
V223	0.05164	0	0.80118	0	0	0.08605	0.04987	0	0.01126	0
V224	0.04649	0	0.70081	0	0	0.00183	0	0.0956	0.15527	0
V225	0.01849	0	0.37423	0.29136	0	0.00599	0.00634	0.30359	0	0
V226	0.01967	0.53323	0.02379	0	0.21853	0	0	0.20479	0	0
V227	0.04661	0	0.70954	0	0.23602	0	0	0	0.00782	0
V228	0.03433	0.44967	0.09811	0	0.18641	0	0	0.20621	0.02384	0.00144
V229	0.65993	0	0	0	0	0.28338	0.02942	0.02728	0	0
V230	0	0.01673	0.08763	0.39731	0.06922	0.03353	0.10339	0.00353	0.00365	0.28502
V231	0.03735	0.16919	0.03922	0.02034	0.07953	0.091	0.01537	0.00494	0.54306	0
V232	0.04324	0.2707	0.47237	0	0.1102	0	0	0.10349	0	0
V233	0.00772	0	0.06879	0.01278	0.67125	0.00629	0.00551	0	0.22767	0
V234	0.02016	0.00706	0.03313	0	0.21845	0.03006	0.14371	0.54744	0	0
V235	0.04652	0	0.40231	0	0	0	0	0.55065	0	0.00052
V236	0.00363	0.00475	0.27486	0.23958	0	0.39151	0.04914	0	0.03653	0
V237	0.04313	0.00095	0.49155	0.08128	0.30939	0.02804	0.00531	0.04035	0	0
V238	0.03325	0.01665	0.32516	0	0.02606	0	0	0.59888	0	0
V239	0.01118	0.12602	0.08498	0.53168	0.09729	0.03176	0.04703	0.00282	0	0.06724
V240	0.0584	0.02208	0.02526	0	0	0.4142	0.42273	0.00888	0.02804	0.02043
V241	0.1691	0.01545	0.07786	0.63958	0.0046	0.0342	0.02407	0.03512	0	0
V242	0.03328	0.00157	0.04413	0.0564	0.01583	0.01073	0.01407	0	0.82398	0
V243	0.02193	0.00313	0.0535	0.13475	0.02704	0.07825	0.05044	0	0.57702	0.05395
V244	0.04504	0.01046	0.40814	0	0	0.10137	0.34091	0.06748	0.0266	0
V245	0.15462	0.09261	0.18711	0	0.02809	0.47119	0.04247	0.02391	0	0
V246	0.00055	0.22362	0.01957	0	0.04325	0.14713	0.49863	0.01545	0.05175	6e-05
V247	0.06525	0	0.91235	0	0	0	0	0	0.0224	0
V248	0.51964	0.04833	0.00148	0	0.02306	0.04224	0.10495	0.26032	0	0
V249	0.05537	0	0.75043	0	0.10683	0	0	0	0.01835	0.06902
V250	0.00788	0.03263	0.05255	0.2927	0.02228	0.25436	0.03944	0.29373	0	0.00443
V251	0.60536	0.12612	0.00575	0	0.14447	0	0	0.09106	0.02724	0
V252	0.05807	0.39624	0.03812	0.03022	0.14504	0.23481	0.02282	0.07468	0	0
V253	0.03451	0	0.34375	0	0.00115	0.07478	0.01642	0	0.52939	0
V254	0	0	0.08782	0.01554	0.85855	0.0046	0.00041	0	0	0.03307
V255	0.00173	0	0.04987	0	0.93879	0	0.00195	0.00766	0	0
V256	0	0.02527	0.08197	0.79984	0	0.04756	0.03431	0.00231	0.00873	0
V257	0.40306	0	0.43592	0	0	0.1447	0.01632	0	0	0
V258	0	0	0.06036	0	0.85117	0	0.00712	0	0	0.08135
V259	0.06362	0	0.04063	0.07705	0.14025	0	0.00261	0.67584	0	0
V260	0.01992	0.12124	0.02926	0	0.04347	0	0	0.78611	0	0
V261	0.20324	0.02546	0.00382	0	0	0.38617	0.28636	0.00544	0.07828	0.01124
V262	0.00398	0.33427	0.12608	0	0.14097	0.33297	0.02651	0.01537	0	0.01984
V263	0.44004	0.33464	0	0	0.16068	0.01137	0.02703	0.00113	0	0.02511
V264	0.002	0.01114	0.0859	0.55558	0.28449	0.02204	0.03702	0.00182	0	0
V265	0.01391	0.25029	0.07172	0.30161	0.10118	0.05555	0.11965	0.00521	0	0.08088
V266	0.02722	0.5397	0.14047	0	0.21206	0	0.00189	0.03136	0.04729	0
V267	0	0.16933	0.08756	0.00104	0.2209	0.0049	0	0	0	0.51627
V268	0.00312	0.20784	0.08179	0.10785	0.55402	0	0.01382	0.02118	0.0062	0.00418
V269	0.02799	0.01193	0.31825	0.58289	0	0.00221	0.02121	0.01169	0.02385	0
V270	0.02031	0	0.04932	0	0.92364	0	0	0.00673	0	0
V271	0.04895	0.0045	0.19196	0	0.05074	0.01378	0.02823	0	0.66183	0
V272	0.0226	0.11836	0.10182	0	0.07538	0.14517	0.02689	0.24079	0.2208	0.04818
V273	0	0	0.04789	0.20284	0.06105	0.61149	0.0623	0	0.01443	0
V274	0.06702	0.00544	0.14392	0	0.13473	0.16382	0.01106	0.06467	0.00198	0.40734
V275	0	0.062	0.05979	0	0.69612	0.04875	0.00139	0.00617	0	0.12579
V276	0.00652	0.09347	0.0753	0.4117	0.08721	0.02814	0.11221	0.0264	0.11067	0.04837
V277	0.03602	0.16985	0.51865	0.2003	0.06037	0	0.00564	0.00917	0	0
V278	0.1098	0.01997	0.11023	0	0.17835	0	0	0	0	0.58164
