Symbol	A	B	C	D	E	F	G	H	I	J	K	L
HSD11B1	22.245235	14.465402	19.516638	27.892799	20.292408	17.709959	12.082644	18.832556	17.826973	14.004068	14.23967	23.489502
ISYNA1	42.509365	52.585331	52.891937	53.599285	53.660416	50.485992	47.587906	37.877991	35.181347	56.095768	54.015259	60.098423
GTF2H3	70.498299	69.788986	80.443413	75.895966	78.450043	66.135666	58.078915	67.625511	66.996979	77.280914	81.31031	70.091057
GTF2H2	15.112959	13.188399	11.562593	6.266405	14.301195	12.145596	11.044345	9.662811	8.20627	9.579198	11.403308	7.910186
CENTA1	342.267059	336.837799	167.79744	170.913681	268.313019	374.963684	425.2211	445.147491	456.140106	132.927277	238.527054	148.099518
GTF2H5	187.89534	185.958847	176.29985	177.288452	173.368256	184.128677	164.215195	181.597382	190.297394	175.275772	178.964523	176.319626
GTF2H4	72.652184	72.002975	72.244583	80.142708	75.589882	74.653885	72.650749	76.940216	78.765472	77.561172	70.026131	73.227203
ALDH1B1	31.630043	41.382957	52.54705	43.219845	45.34058	49.758018	36.115242	49.096367	47.506676	39.965755	47.41988	40.447567
COX7A2L	320.139221	313.000732	345.276764	329.518982	311.990051	262.185608	256.181702	326.237091	326.24176	340.441498	340.441498	320.608521
LOC653276	37.424606	32.295097	24.721815	18.279488	22.74979	28.071627	27.212826	57.065536	49.363888	18.641407	17.415777	26.511625
LOC285216	22.703718	12.170109	14.666609	12.135143	24.956539	22.363768	25.856823	28.062387	31.625002	24.747379	21.619291	16.732874
LOC653275	21.910934	17.938347	28.871981	8.25292	22.029856	9.09762	15.850027	16.488956	22.251966	11.441597	24.517057	14.153069
LOC653272	36.724323	16.779541	10.935436	19.100697	16.538572	17.85985	17.853832	26.661285	21.97126	20.812332	24.882421	24.591892
LOC646359	23.301945	16.300022	22.245354	14.018062	13.755516	13.839427	18.174782	12.899306	15.443902	18.787701	14.094907	15.482633
LOC646358	40.108761	28.624249	19.79434	29.192471	29.380569	25.754818	26.774841	27.122997	28.764126	30.168955	17.11924	32.035954
LOC646357	27.903765	18.607796	27.048792	26.288147	21.778864	23.027134	25.43734	41.179459	24.521257	26.047861	26.278749	18.333681
LOC646353	15.631226	20.574453	17.325996	12.211508	17.98617	9.723002	19.38382	13.379677	16.782728	8.938578	14.888284	14.390675
LOC100132274	17.300043	26.342001	14.280238	11.95591	25.8298	16.977434	18.115583	15.589323	7.512478	11.042435	15.910688	18.145464
LOC646350	19.842821	32.195942	23.785921	45.730217	12.140687	19.375538	16.090525	22.527554	15.392165	13.413652	23.797668	35.019405
SMARCC2	116.751518	127.320396	143.88826	133.005554	133.578583	133.903214	101.877014	105.276276	103.14267	132.206253	142.730759	121.433167
LOC158730	18.115633	14.805312	15.14945	17.040329	15.240817	13.471	21.728136	16.365274	10.922705	12.982327	21.982941	15.652606
RYK	103.897491	107.257484	127.101128	124.391617	112.918983	105.275703	99.017181	99.129349	102.20443	124.683167	126.515839	114.764168
LOC649366	13.998827	18.484272	14.510076	16.696148	12.077281	9.682564	20.255501	13.26086	12.53124	24.935024	15.882502	14.551826
LOC649365	40.256084	41.240269	41.148403	43.311558	37.228931	37.632713	35.5756	37.924561	48.440624	38.146481	43.9613	43.315674
LOC649362	26.942455	20.339113	16.624146	13.375341	19.401949	13.030189	24.912455	24.697016	15.338499	13.927372	23.32612	13.727941
LOC649360	32.385628	17.678192	17.863129	23.926079	20.039032	23.614395	23.700956	24.432362	15.173224	23.521679	16.898407	22.32234
LOC731035	27.529673	18.642473	34.853657	31.026075	31.769773	23.542938	23.304279	31.877502	24.672525	37.994911	27.619474	24.778828
LOC731039	29.137432	24.590775	28.189703	38.705006	31.849688	34.676228	24.423588	32.066654	34.977322	40.360424	33.92881	37.126629
IFNW1	19.859524	24.429893	24.085331	29.250896	24.73127	28.802067	26.362747	22.078115	26.733562	29.747885	21.776733	18.629379
LHX1	16.644844	19.364597	10.507641	10.502303	15.994859	9.938582	11.964665	8.609314	19.090258	16.968594	10.105389	24.749079
LHX2	10.127357	9.119262	16.442783	9.206796	12.754883	12.968632	10.501561	11.270925	17.679222	21.289467	8.31039	9.675323
LHX3	28.392656	30.060724	36.125648	37.034954	29.626263	34.503456	30.541447	34.551548	20.316175	31.807922	26.419573	40.635113
BLOC1S3	9.850718	11.622914	16.364189	13.974609	23.126854	17.230072	12.660109	10.840242	9.697836	23.957767	7.478606	12.433539
BLOC1S2	52.92524	49.445427	42.280167	48.903366	45.719334	48.230827	43.317337	43.953781	51.053745	47.520153	45.347118	51.397884
BLOC1S1	201.132462	181.597382	143.617813	175.181732	199.62735	197.402771	201.097229	257.313446	185.715378	152.183655	196.041107	162.010788
LHX8	15.897009	9.699153	12.369839	10.758612	6.599676	11.86307	9.543409	9.909998	10.567476	9.296971	19.771278	8.818268
LHX9	11.229048	13.627062	14.190207	20.368151	17.04051	12.77666	39.589195	26.538113	29.963495	17.347771	21.507271	20.902155
NPC1	89.026123	92.609665	83.529129	91.267319	105.969269	154.097137	70.377312	68.699562	71.078468	83.124847	112.302338	96.444008
SKIV2L	129.861221	123.787094	131.538742	142.973709	140.9496	150.015747	152.606506	127.086601	126.966759	146.450226	140.61644	129.72963
SLC38A5	64.114761	63.664001	69.772263	69.982262	71.78801	68.774048	59.656551	57.589508	54.38744	70.498299	71.852478	74.411301
SLC38A4	33.734158	19.38382	34.632504	17.429672	23.921795	25.998335	21.396881	22.667875	23.759359	26.967916	18.788845	17.756498
SLC38A7	32.327747	32.587185	32.960697	29.447651	28.57406	33.315044	24.346548	33.09161	36.35508	26.629078	40.447567	29.832777
SLC38A6	27.903772	26.832479	30.440195	20.144894	41.295387	17.827019	32.687618	39.089981	48.327419	22.777678	25.806641	40.233322
SLC38A1	142.966797	155.455276	197.327972	192.340378	193.901886	167.160583	90.899841	71.494003	68.211761	201.177261	216.897629	180.47084
SLC38A3	13.166137	15.632264	11.619253	15.357789	17.666222	18.174782	15.115815	19.591396	14.106158	13.466222	19.372295	13.728372
SLC38A2	95.733437	105.060379	120.159119	121.015961	116.912025	131.38681	111.700195	100.565369	102.731537	121.022316	129.444031	119.39769
SLC38A9	54.005054	54.774456	59.643356	59.659317	52.177109	59.764839	60.663277	63.784702	63.030273	52.721054	57.123772	59.589233
SLC38A8	33.276703	23.712749	25.186565	21.584702	40.025707	27.086662	33.106369	22.986647	40.294304	35.664562	27.524212	24.158863
FLJ20712	30.356529	28.332638	22.101105	26.285055	21.64777	27.363317	31.82671	38.146481	35.157116	17.451981	29.093176	36.610428
LOC100129532	23.54859	29.930193	16.442808	21.209488	22.218458	22.696009	12.43737	14.801781	23.652401	17.810278	24.714909	25.73925
LOC100129534	37.194843	32.022079	42.505886	39.612286	42.854347	43.186707	36.164234	39.505066	37.63031	43.671082	48.232967	37.624237
LOC100129536	14.586416	17.083475	11.180367	12.140244	10.291257	18.086645	15.042585	15.628683	12.00016	11.882622	17.106928	13.931693
LOC100129539	73.249161	71.682663	101.803314	94.293541	79.601707	66.604935	57.924049	58.231754	49.290058	105.039223	93.626389	91.031219
LOC100129538	16.073488	15.078096	13.620942	19.008163	16.540319	15.116479	14.280238	14.312452	18.90885	15.957127	13.074561	21.408346
FLJ20718	61.604164	64.238503	61.182915	58.413544	61.297482	70.256645	70.370613	79.394539	72.066612	60.210506	59.010708	53.077587
LOC650611	28.600554	29.940628	16.415125	15.262235	22.409513	13.954298	21.122005	22.329197	23.418013	28.444799	22.695642	23.714027
LOC650612	17.33279	29.828222	18.190701	16.182863	17.77249	24.58462	14.30349	16.342667	16.631647	13.569438	16.335487	12.984745
YBX1	388.149292	411.02417	394.944031	422.945892	388.394348	362.899506	370.969666	448.546753	444.5625	426.817139	420.678345	411.02417
YBX2	18.706419	23.390976	29.523767	21.552355	18.788845	30.367008	27.414173	21.153198	18.651941	22.810862	22.867985	14.938436
TTC4	142.534882	139.069763	155.094803	158.3992	148.062881	139.205399	126.858826	127.995766	125.89502	150.015747	151.004395	158.825058
FUSSEL18	35.344509	31.306067	33.315861	45.337872	39.037659	38.748318	31.684109	43.192562	44.606476	35.782368	26.690092	39.04966
STIP1	109.881752	108.954521	97.194389	97.57679	105.564568	109.451859	100.340515	113.256592	114.815216	98.671822	97.695915	102.405716
LOC390595	23.835682	23.538641	25.879856	22.603462	29.193584	17.837559	25.683937	35.013397	20.922657	22.833937	23.487099	25.067492
LOC390594	22.691641	22.998819	20.274923	27.305799	20.140011	24.002686	28.434237	24.636738	37.150734	17.70916	12.637714	25.16947
CHIC2	195.454971	195.19931	195.933823	196.464523	201.931702	213.170883	213.282227	172.124466	175.12999	196.400314	204.984955	223.652466
LOC389267	21.775074	27.804857	41.342571	33.448406	39.331993	41.185616	42.932117	29.787792	32.497444	42.406868	23.279036	32.515976
CHIC1	45.84705	39.952801	34.866089	39.187622	39.44006	33.968964	31.026075	32.039074	34.755745	42.645332	40.60955	49.273037
FITM2	10.358558	11.538909	15.877427	8.490952	11.760277	12.256639	16.187109	14.82485	12.257673	13.812175	11.366694	10.49455
FLJ32255	63.676754	60.885666	71.124641	69.594101	79.179588	66.947601	49.678505	45.353657	45.008343	77.072586	78.220818	63.284691
FLJ32252	37.394844	19.501942	20.185486	30.479158	19.865801	24.508657	27.856335	24.440191	17.247499	35.420845	26.83189	23.243315
LOC730078	17.958269	22.808044	26.272562	19.856916	15.784392	24.691587	23.963041	19.388443	12.289098	24.752502	14.952898	21.405523
LOC730079	18.322701	14.040811	18.450304	9.571472	14.896897	12.188775	19.252197	13.101439	19.811363	12.341781	17.603325	12.981673
LOC730074	127.408913	125.016411	132.150497	129.854065	137.688889	139.45546	122.159119	143.861679	143.916077	130.09967	135.234512	148.262634
LOC730076	21.2118	30.033876	14.126378	18.934214	20.032267	16.79418	14.666609	20.363894	17.306789	22.46607	18.880978	19.687845
LOC730077	21.024357	17.92275	14.39123	15.022538	25.350801	35.195721	25.387058	44.221722	29.832777	10.567476	28.459515	24.623604
LOC100134041	17.451981	14.12514	12.715433	14.532949	22.900818	18.249825	17.824318	19.88081	15.740982	11.760277	18.666027	17.434294
LOC100130126	20.520716	16.165607	15.494745	22.4977	16.022018	18.669775	15.557719	18.631084	16.986986	25.748873	26.095234	21.72732
LOC100130127	24.614937	20.547405	18.582634	21.433865	22.534779	15.145004	38.061611	16.316446	14.749262	18.443781	25.882854	30.909182
LOC728248	16.810585	9.944144	12.429258	19.030315	15.918372	12.385238	21.760849	12.541877	14.60381	11.157641	18.954166	9.170673
LOC100130123	29.605047	39.802715	31.598438	35.776257	39.432602	28.861542	30.352551	31.14394	30.739861	45.000614	18.629379	35.157116
LOC100134047	24.635956	35.745899	20.313578	23.546473	27.077055	31.857365	30.537077	20.355581	19.077536	13.693474	22.691494	15.53303
LOC728244	540.250916	539.263062	650.981873	646.948242	618.473389	368.468445	392.507111	388.312653	371.364838	687.851807	675.27771	646.948242
LOC100130128	24.521257	34.163502	31.946943	33.083183	24.734266	19.405655	22.527113	29.625587	22.856138	45.838394	28.86434	39.474224
LOC728241	31.26231	28.102789	29.682182	35.098457	29.756676	38.036602	31.699583	33.419041	16.468956	30.601429	37.589828	17.12488
LOC504188	19.015741	17.39916	17.67959	17.774424	21.897831	32.720547	18.367035	10.012142	14.510076	17.5639	27.030546	28.819027
PRODH2	24.929298	22.5317	21.808235	15.143533	14.310948	27.398886	18.281855	18.278978	27.398111	18.341417	20.140011	15.494206
VSNL1	19.066038	42.819653	22.191715	24.422194	21.238659	9.863823	16.389706	17.928658	28.864857	24.757368	20.548916	25.035978
SDCCAG8	30.559559	45.784939	41.917534	49.776413	35.322445	38.123035	34.503456	47.603561	49.615654	43.846779	42.022163	45.034832
SDCCAG3	104.638885	100.956474	122.159119	122.690865	112.979408	87.164177	81.319313	87.95533	86.510185	119.39769	112.601944	111.946648
SDCCAG1	62.976513	69.791069	64.639214	68.192459	66.701302	63.125706	57.628723	60.841648	58.459557	70.951767	66.21183	67.345306
CDIPT	117.287804	114.362053	116.896866	122.564529	124.736313	126.541756	132.993134	119.907394	128.057068	121.369759	126.508148	127.590446
NCOA2	25.890923	27.616442	31.898596	14.920799	25.926014	25.960423	24.740496	40.396057	37.60918	17.427359	25.989664	26.285954
NCOA3	130.876877	143.306763	148.091461	144.82605	140.607895	123.314293	139.205399	123.867767	133.790466	143.500763	146.182495	137.688889
NCOA1	203.606506	206.988785	204.256454	200.917084	207.36174	258.207916	238.842148	195.357529	195.870117	195.907501	195.986481	193.381287
LOC550643	352.727142	338.786957	426.437195	428.833069	374.963684	297.037964	283.711517	284.291107	294.389587	421.812103	421.245209	405.917725
NCOA7	129.790176	135.380081	167.692551	169.886459	157.705948	160.944244	128.547729	129.242599	134.759583	164.45047	166.228546	201.828674
NCOA4	724.014648	712.122864	454.481964	469.334412	507.062622	607.368896	899.023743	851.229675	879.128113	446.187622	394.944031	481.494232
NCOA5	91.426193	93.905434	112.682602	105.588654	103.959877	91.04509	81.837555	74.928596	80.32309	105.548286	107.34082	97.213242
CISH	24.954193	24.592607	34.692188	36.08593	34.275043	18.799608	34.847111	26.303728	23.982746	34.957489	27.932892	22.553274
RIF1	47.418388	41.568687	41.609478	35.374916	40.006802	47.223873	45.599514	54.550289	58.965603	44.428757	48.98373	42.945362
STARD3NL	93.154488	97.194389	68.38427	68.210747	82.019241	132.297882	103.15963	107.56105	118.916992	58.842239	73.0811	70.140022
PRDM13	18.869858	15.649089	17.438585	11.864473	17.438585	23.093418	13.467667	35.324268	14.804157	12.617919	20.835941	13.564157
ERO1L	99.425156	98.857124	111.542747	123.390938	104.730682	92.008598	128.46524	115.172729	114.850708	113.788223	110.79847	122.501366
LOC100131294	22.180216	27.590231	16.541857	14.682538	22.138905	17.580032	22.486729	17.084974	20.313578	20.835941	13.361034	15.108393
LOC100131293	21.778864	17.819633	34.510559	16.6493	15.87819	21.753605	17.92683	16.384924	21.312744	19.893566	14.866009	17.685184
SMARCAD1	63.564091	64.339989	78.420029	81.117226	76.75177	72.557274	57.539959	53.47834	53.87278	68.675522	72.584549	76.998337
PPM1B	153.071838	161.592636	176.047241	180.799271	174.995941	182.744095	175.094696	154.030579	156.015015	177.396973	168.772797	171.067917
AP1S3	15.994592	14.778699	13.358842	22.259508	18.283728	13.827619	21.260197	16.389706	16.359951	22.135618	15.287115	19.65453
GS85	17.102304	16.404446	13.756787	10.87707	20.393147	15.8751	19.407507	14.123964	23.612591	12.379807	25.512569	12.779506
ZNF497	20.196541	29.523767	22.907711	24.822565	20.701775	17.792028	25.362606	40.099388	23.955639	23.697477	27.695995	22.335117
ZNF496	33.425877	33.089462	29.409163	37.073338	30.169479	35.056614	39.47168	38.852806	24.331354	37.094574	22.403826	35.896561
ERF	65.409073	61.086849	44.610641	46.773705	59.003727	58.617134	78.261559	77.815819	72.194954	50.699554	57.155422	57.769367
ERG	24.631405	20.519154	27.560188	22.052874	31.554451	19.094643	31.912783	27.398111	29.126171	29.66721	19.917952	29.837955
ZNF493	61.079105	63.335045	77.237717	74.606232	64.244766	69.958763	55.131985	45.823437	43.395542	83.789474	75.476982	66.996979
HAND1	26.700787	30.540127	15.360103	11.539205	14.128939	14.208184	44.973118	39.645149	53.089634	8.011436	10.949946	10.104644
HAND2	21.153198	18.401649	30.841955	33.583004	20.067217	24.994364	20.422035	23.4846	26.138277	31.749353	19.050781	24.417253
ZNF490	57.574852	50.698521	56.950485	61.40451	58.137959	68.938927	58.160446	39.829952	48.148277	60.492058	63.921535	56.339691
ERH	272.524933	287.916992	284.169281	297.207886	275.04184	278.770203	229.940262	262.185608	249.825958	283.633759	243.402603	275.212219
ZNF498	44.426548	52.622623	57.559231	53.747688	61.85001	54.576061	45.308159	42.936531	40.447716	62.09024	64.968773	55.118649
RGAG4	24.766804	29.600037	21.853155	30.602137	28.351826	27.257523	33.235874	28.171753	36.932667	29.567375	30.877665	18.495909
ZNF75A	48.038792	57.636185	54.148178	55.508968	54.007607	52.577911	48.534645	61.956615	47.073608	67.760887	60.125149	51.693253
RGAG1	17.757246	15.025124	14.642523	15.144043	10.969711	24.344593	13.016007	21.166094	15.853817	14.743451	22.164944	22.697186
LOC100131742	29.503178	21.979765	34.992096	27.870636	28.714235	26.489727	20.886696	28.179039	41.763393	39.594345	41.469135	33.651978
LOC100131746	17.363525	17.978889	23.426184	17.188244	12.251235	9.796649	20.119337	16.859787	18.74268	17.000031	16.481833	13.929017
LOC100131744	52.822182	56.943165	52.583309	52.845089	55.320843	53.577648	54.288486	62.590225	55.572994	62.960693	50.046658	48.780914
NLGN4Y	19.310408	17.544851	20.729342	14.402899	24.323923	11.137407	18.086184	24.592049	20.919401	19.373041	14.843442	21.329283
NLGN4X	18.747894	20.067545	19.14941	13.406553	22.181086	20.821487	24.650593	23.16947	19.914782	14.409299	12.185044	18.308918
FBN2	102.730278	98.614677	33.084648	38.207081	50.835255	64.737946	129.370422	168.858917	168.158203	20.196541	25.597116	36.936802
FBN3	21.886177	14.178399	29.390091	16.893744	29.357182	22.255432	22.349346	15.458088	24.441137	18.628073	19.763655	20.652983
NCR1	46.047642	49.719833	34.571541	27.294765	41.83839	80.735268	21.245508	11.003705	12.99303	15.833064	20.270691	20.168415
FBN1	21.433907	16.809931	23.018106	8.620718	22.483057	14.904104	14.986179	12.410302	14.27234	21.487682	16.135374	15.027574
AOAH	189.001144	176.243439	75.592171	72.475677	112.511292	185.76265	210.080643	264.011383	268.502838	47.958157	76.590637	49.642094
DFNB31	30.168955	33.765358	41.794075	34.051868	37.052101	28.58617	26.363556	24.714531	31.51671	40.03336	47.520153	38.110847
MPZ	37.625835	32.027153	44.634396	23.495825	32.847195	35.719372	36.990025	17.826107	42.508209	42.200157	30.440195	37.565315
PDE1C	18.994644	13.72694	27.534939	19.809425	18.677448	10.722861	19.121843	13.403796	18.330908	17.407875	8.01103	16.032337
SCN1B	15.032083	20.581049	29.827917	31.554451	30.054789	23.138929	12.971221	19.859104	20.14315	12.760721	22.142385	12.107913
PDE1B	42.700115	33.470085	25.798912	39.967968	44.945816	42.98938	47.254761	52.556713	52.829819	38.842915	29.143715	39.12999
PDE1A	18.296724	20.638084	30.169479	17.718729	16.042936	15.475863	23.849289	17.772699	25.83802	9.569625	18.324429	16.461613
EEPD1	46.448784	46.180443	60.072945	64.221962	38.827633	23.259743	63.625763	50.272087	50.34425	61.607243	28.06172	68.920914
SEC11B	18.659124	21.584702	13.858736	10.100774	10.191545	11.158209	9.573319	14.108475	18.436949	16.432295	17.215443	12.826731
