gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
ACCN1	33.333332	35.272728	20.75	28.545454	37.0	34.75	31.875	22.833334	36.0	35.25	37.333332	40.307693	40.333332	35.136364	39.833332	39.5	16.666666	40.26923	45.0	27.916666	23.083334
ACCN2	44.0	45.5	37.75	55.666668	50.333332	42.166668	45.333332	41.375	66.125	68.96154	53.200001	57.846153	66.5	45.75	38.875	48.625	29.727272	51.0	50.0	48.400002	41.666668
ACCN3	16.833334	15.0	25.166666	18.192308	17.833334	18.0	15.272727	24.0	16.0	24.5	15.0	20.5	20.454546	17.5	18.4	12.833333	32.166668	17.5625	26.076923	11.6	12.090909
ACCN4	49.666668	34.0	35.0	35.636364	41.166668	42.5	44.25	32.0	56.333332	49.875	49.400002	50.666668	47.75	41.5	51.590908	52.0	26.416666	44.25	55.200001	34.0	32.090908
ACCN5	11.25	11.333333	8.6	10.625	10.0	11.272727	10.416667	8.666667	10.916667	10.75	10.590909	9.692307	10.0	10.272727	10.5	11.0	9.5	10.5	10.875	9.909091	10.5
ACCS	145.0	122.833336	158.800003	560.0	102.0	104.681816	138.0	373.399994	141.0625	188.846161	158.75	173.5	123.5	221.163361	118.0	121.800003	323.333344	81.800003	434.333344	187.25	88.666664
ACD	178.0	90.666664	88.0	172.5625	205.399994	201.818176	103.0	91.400002	80.75	116.416664	79.833336	165.22728	285.833344	122.012856	145.25	114.666664	222.269501	128.25	409.375	103.199997	108.692307
ACE	48.666668	53.5	34.5	52.666668	26.625	45.0	28.666666	43.153847	39.5	25.4	63.81818	31.375	54.636364	40.4375	42.599998	61.25	70.666664	28.0	81.75	60.0	59.5
ACE2	14.333333	16.666666	15.166667	17.4	16.666666	13.545455	98.346153	17.666666	18.818182	18.666666	14.909091	14.75	14.0	16.0	22.76923	26.0	28.083334	29.5	12.818182	16.25	17.0
ACER1	88.342735	242.333328	319.636353	60.166668	137.0	101.0	70.666664	153.826477	32.75	294.529999	33.333332	94.5	42.0625	235.5	271.813751	47.0	54.666668	343.0	37.5	77.57692	53.5
ACER3	185.0	186.199997	64.333336	160.833328	289.454559	198.0	312.5	58.0	323.0	74.599998	457.0	178.600006	101.25	120.75	145.5	210.083328	221.5625	134.600006	146.666672	173.800003	238.621002
ACHE	38.0	32.5	33.333332	27.727272	27.333334	32.916668	33.666668	33.454544	38.25	34.0	30.625	28.833334	42.5	30.653847	37.599998	29.5	29.363636	28.25	43.272728	29.666666	28.6
ACIN1	208.333328	124.6213	216.25	138.538467	193.25	240.833328	144.399994	237.600006	51.090908	159.0	73.454544	193.333328	259.0	150.6875	130.625	100.800003	102.0	156.363632	247.0	127.599998	120.0
ACLY	664.400024	957.333313	1485.398926	1032.0	1045.0	939.244629	1073.5	1107.259888	990.5	588.799988	838.0	1049.666626	1109.75	874.0	616.5	846.467041	456.909088	736.0	659.666687	1308.416016	662.400024
ACMSD	9.2	9.0	8.333333	10.0	10.0	9.25	8.833333	8.6875	9.5	10.0	9.625	10.0	9.0	9.083333	8.666667	8.818182	8.5	9.772727	9.5	8.909091	9.0
ACN9	34.3125	43.666668	55.0	55.5	62.599998	55.0	31.540462	25.333334	26.0	52.5	28.25	116.599998	130.0	59.5	67.400002	26.666666	46.875	117.599998	30.727272	77.5	74.5
ACO1	447.0	1152.658325	650.165771	406.0	197.666672	394.0	621.0	120.166664	1112.818237	313.666656	861.833313	650.5	285.75	700.326782	246.25	933.333313	400.333344	320.0	70.416664	1078.956787	455.5
ACO2	444.666656	235.0	165.666672	399.399994	365.375	486.666656	378.666656	104.75	230.166672	397.077209	306.333344	615.0	470.2276	383.340668	476.166656	401.625	98.0	475.0	389.233887	360.5	290.272736
ACOT1 /// ACOT2	161.333328	642.73999	646.819031	85.0	78.227272	86.63636	290.272736	148.25	67.400002	103.400002	349.0	479.416656	126.230499	408.666656	91.333336	272.333344	119.63636	154.333328	129.0	838.666687	200.545456
ACOT11	39.0	36.166668	58.454544	40.188721	41.0	49.799999	41.0	73.5	50.75	42.909092	40.599998	37.307693	36.0	34.75	41.375	33.666668	37.9375	47.0	49.5	31.5	38.0
ACOT12	8.846154	8.181818	8.0	8.666667	8.2	8.5	9.125	7.833333	8.8	8.5	8.363636	8.333333	8.5	8.727273	8.666667	8.2	8.916667	8.545455	9.0	8.0	8.620342
ACOT13	347.181824	981.75	1122.76001	280.772736	311.0	411.660889	120.666664	836.25531	462.666656	390.0	547.5	461.333344	576.307678	458.0	707.578857	148.833328	1098.214233	482.916656	429.0	978.0	887.799988
ACOT4	37.727272	85.0	61.666668	37.125	39.5	36.576923	39.0	27.5	33.599998	38.666668	83.75	52.666668	77.375	48.799999	39.0	47.333332	61.5	52.799999	78.833336	96.375	51.0
ACOT6	11.636364	11.818182	14.8	11.1875	10.5	11.75	12.363636	12.4	11.5	10.75	12.489405	12.0	11.5	11.25	11.875	12.125	14.25	10.666667	13.166667	13.0	11.916667
ACOT7	177.0	209.764999	182.27272	180.833328	270.25	386.828674	176.75	166.5	303.583344	235.600006	132.199997	647.50708	612.409424	139.25	286.625	164.5	224.600006	384.666656	162.363632	140.0	393.600006
ACOT8	73.0	105.0	64.25	62.5	57.875	73.333336	73.75	58.000568	55.727272	175.600006	74.769234	62.5	100.0	77.0	77.625	106.75	42.599998	80.0	122.800003	72.5	72.0
ACOT9	627.5	500.0	108.0	450.666656	308.833344	722.451843	1401.413208	215.0	1166.166626	223.815506	1415.0	603.333313	526.0	365.375	383.0	913.333313	907.333313	373.613464	1362.0	443.399994	895.692688
ACOX1	190.800003	319.727264	508.0	133.800003	113.583336	125.81105	211.867447	299.399994	124.25	192.685989	140.666672	92.545456	69.42308	207.583328	229.760986	160.5	234.861298	131.0	81.5	187.583328	177.25
ACOX2	87.5	213.75	83.25	62.384617	31.333334	53.666668	34.583332	52.25	33.75	54.416668	33.333332	62.200001	36.727272	133.166672	52.0	63.666668	71.416664	46.125	50.25	293.438904	85.75
ACOX3	87.0	100.375	112.909088	171.666672	112.269234	110.666664	317.5	95.157951	232.566879	171.166672	186.5	83.916664	76.090912	101.04274	151.333328	232.0	94.630882	206.666672	102.666664	83.75	110.710091
ACOXL	18.333334	17.833334	17.76923	17.0	14.333333	16.5	14.666667	17.6	20.454546	24.0	22.318182	15.806776	25.0	16.0	17.125	20.0	17.0	15.6	21.0	14.0	14.333333
ACP1	626.0	522.365479	428.388	435.332672	463.181824	610.0	428.388	419.333344	457.25	328.272736	528.812622	600.58783	857.666687	526.354126	634.033569	353.333344	236.333328	547.666687	352.25	503.421204	547.333313
ACP2	254.812378	227.666672	69.090912	213.166672	203.75	417.0	278.833344	92.396721	426.367004	110.25	478.833344	327.600006	624.0	187.730774	215.0	747.375	1055.333374	213.507492	1374.694702	232.75	398.333344
ACP5	184.399994	442.333344	322.333344	292.5	88.25	672.625	209.333328	387.399994	859.0	180.5	3053.607422	215.666672	959.680054	266.5	438.545349	1745.333374	365.672913	197.0	3443.40918	225.333328	1014.737305
ACP6	143.0	365.0	298.25	195.021774	206.75	104.5	130.875	80.75	139.75	345.0	132.0	401.625	137.0	324.5	199.5	181.818176	89.25	196.125	138.0	300.5	112.583336
ACPL2	90.833336	110.75	84.0	85.333336	304.799988	65.375	162.666672	59.999401	153.600006	100.166664	156.833328	91.625	72.199997	112.875	85.375	130.75	72.800003	69.272728	71.5	201.399994	85.0
ACPP	81.166664	417.181824	329.375	110.0	240.0	86.818184	300.060822	181.5	67.5	481.088959	60.569172	75.25	37.333332	151.0	527.851868	68.333336	76.400002	381.5	41.75	94.0	100.204803
ACPT	88.094727	115.833336	305.666656	81.0	67.75	85.5	81.0	543.666687	68.583336	184.5	73.666664	65.333336	88.166664	77.75	84.63636	94.0	52.3125	74.954544	140.5	60.333332	68.5
ACR	29.200001	25.272728	20.166666	23.90909	24.375	29.25	27.0	19.75	24.0	27.666666	29.0	23.799999	25.0	26.545454	30.333334	29.666666	16.666666	27.666666	38.545456	28.0	23.5
ACRBP	34.0	32.75	55.396599	25.5	24.333334	33.363636	33.666668	67.0	49.5	31.875	62.5	28.6	34.75	28.681818	34.333332	44.583332	41.0	24.454546	96.125	33.333332	35.727272
ACRC	35.799999	34.5	16.25	56.333332	22.666666	54.583332	50.083332	18.0	33.166668	38.125	33.909092	29.0	43.0	29.625	27.333334	24.333334	46.0	27.799999	82.5	30.166666	38.200001
ACRV1	26.0	27.833334	21.200001	32.833332	44.363636	29.0	38.0	25.0	35.0	44.0	36.25	44.625	39.0	30.0	30.5	29.4	12.666667	50.400002	35.875	22.76923	28.5
ACSBG1	262.454559	1087.166626	1207.0	132.5	87.333336	40.5	188.0	342.5	19.0	450.149506	38.625	278.088135	16.0	518.063904	73.5	386.666656	65.666664	138.0	12.772727	796.75	73.0
ACSBG2	21.333334	15.75	14.0	26.5	28.0	22.200001	24.0	16.0	24.0	30.0	24.799999	27.166666	27.25	24.0	22.333334	23.545454	19.833334	27.916666	29.333334	17.0	17.0
ACSF2	91.333336	126.583336	152.800003	157.5	158.25	106.416664	124.75	86.25	59.833332	237.333328	117.75	97.0	90.333336	180.375	97.599998	159.166672	172.986877	90.181816	141.125	176.166672	89.0
ACSF3	51.333332	45.666668	51.416668	43.5	43.423077	48.333332	47.0	59.363636	43.18182	51.692307	47.666668	45.0	50.5	44.5	49.666668	49.599998	37.454544	45.0	83.817566	43.25	43.200001
ACSL1	2197.401611	3907.460693	3281.035645	2131.5	1100.0	1871.921387	2907.5	1893.796997	1462.933716	2749.740967	2131.5	1756.688721	476.166656	3652.814453	1890.5	2968.675293	1376.666626	2089.794189	2019.666626	4899.956055	1878.225586
ACSL3	386.058228	529.417175	418.0	374.5	279.166656	299.75	453.75	247.0	1078.956787	180.5	811.0	894.0	205.333328	374.583344	257.0	687.188354	356.0	306.843048	334.477936	984.0	614.34198
ACSL4	77.189507	46.125	38.666668	53.5	46.692307	83.817566	178.25	53.5	49.333332	35.272728	92.396721	46.166668	77.0	50.0	34.0	87.571045	99.75	46.0	124.400002	70.875	120.599998
ACSL5	123.625	149.75	81.666664	67.0	46.0	91.0	346.375	81.833336	307.666656	45.5	403.833344	87.818184	344.0	78.333336	70.583336	534.333313	524.730164	84.25	452.25	127.666664	139.333328
ACSL6	17.5	18.90909	19.25	18.25	15.5	14.666667	15.666667	23.375	16.666666	20.25	18.318182	16.0	31.25	15.5	15.0	19.799999	18.454546	16.818182	22.5	17.666666	19.0
ACSM1	22.200001	20.4	26.0	18.666666	19.25	20.0	21.666666	28.0	22.333334	22.0	20.0	19.5	19.666666	19.5	20.6	19.166666	26.0	21.200001	20.833334	18.666666	17.0
ACSM2A	8.333333	8.333333	9.5	8.25	8.666667	9.0	8.75	9.0	9.75	8.333333	10.833333	8.545455	8.636364	8.6	8.666667	9.0	8.0	8.5	9.0	8.25	8.0
ACSM2A /// ACSM2B	16.875	14.833333	15.333333	15.1875	14.125	15.625	16.0	14.666667	14.5	17.0	15.5	15.4	17.166666	15.333333	17.833334	16.846153	12.545455	15.272727	17.333334	15.75	15.333333
ACSM3	26.5	70.666664	76.333336	23.083334	22.666666	15.0	16.115385	30.799999	16.6	30.333334	16.09091	28.0	20.333334	47.25	21.0	18.875	34.5	34.416668	14.5	64.090912	29.5625
ACSM5	38.5	41.0	27.6	36.0	27.333334	29.200001	47.53846	25.6	65.5	33.400002	120.0	33.416668	34.599998	42.833263	37.0	49.166668	59.799999	26.875	30.076923	74.0	36.400002
ACSS1	86.5	62.576923	57.25	78.63636	79.624931	67.875	107.378685	52.599998	94.666664	95.0	90.916664	76.615387	77.5	73.5	61.599998	98.0	56.871025	62.75	150.0	65.75	57.5
ACSS2	452.5	749.507507	511.5	658.400024	271.75	354.218567	482.0	175.333328	717.536194	511.333344	645.799988	599.833313	158.399994	729.200012	291.083344	950.359985	350.333344	362.875	327.0	1271.199951	241.75
ACSS3	35.333332	60.5	59.75	34.5	26.076923	34.75	68.333336	24.90909	32.166668	33.0	34.0	31.192308	21.5625	55.0	30.0	53.166668	44.259071	30.0	18.166666	126.400002	59.0
ACTA1	114.272728	37.909092	34.599998	88.400002	18.166666	31.0	22.25	28.038462	25.5	17.0	22.666666	22.5	30.375	84.0	54.083332	25.5	28.166666	18.5	23.200001	136.75	53.083332
ACTA2	1601.25	625.166687	450.5	2229.560059	914.5	1029.952148	728.73877	562.0	1515.333374	48.0	505.256561	829.666687	532.137573	1659.73645	1083.966187	969.316101	853.424438	146.333328	87.0	2220.842773	1691.474243
ACTB	14883.026367	13319.751953	12692.359375	13319.751953	13111.626953	15460.825195	14770.490234	14770.490234	5832.368164	9813.46582	10335.666992	14883.026367	20973.414063	11644.958008	11317.49707	13319.751953	11825.355469	13111.626953	16181.793945	10591.914063	12798.077148
ACTC1	166.181824	73.166664	31.5	229.0	52.0	59.0	132.0	25.375	96.75	47.200001	60.799999	63.363636	110.0	195.75	99.25	120.75	42.833332	52.583332	43.0	351.625	150.0
ACTG1	12591.400391	14292.658203	9571.048828	13751.492188	12591.400391	12936.583008	15058.30957	9245.243164	14028.867188	11236.256836	14161.706055	12518.261719	15058.30957	11236.256836	9506.731445	14468.441406	8458.054688	11037.665039	11550.146484	12217.399414	14468.441406
ACTG2	864.0	295.816986	133.0	1064.893066	103.0	129.333328	72.333336	147.909088	163.149033	36.25	72.0	219.687775	88.199997	742.758972	325.0	191.0	136.399994	35.666668	31.166666	1355.666626	445.189484
ACTL6A	204.333328	239.0	105.75	459.200012	600.083313	325.0	238.0	56.0	365.0	357.333344	264.333344	504.0	643.25415	366.666656	398.0	216.125	89.75	652.333313	152.666672	411.872162	475.636353
ACTL6B	27.416666	25.0	37.5	24.923077	31.192308	27.5	26.5	42.400002	33.333332	33.599998	32.625	30.666666	29.25	26.5	34.200001	33.438461	22.666666	31.73077	32.75	26.0	26.375
ACTL7A	29.65992	22.166666	20.166666	27.5	31.333334	26.4	25.0625	18.0	23.166666	38.18182	26.0	30.125	27.200001	28.333334	32.75	31.0	12.666667	34.200001	36.81818	22.333334	23.4
ACTL7B	23.4375	19.318182	35.75	17.083334	19.333334	24.583334	21.25	38.0	19.0	20.200001	17.5	20.25	22.25	19.666666	22.75	16.799999	18.5625	23.333334	26.0	17.4	19.666666
ACTL8	65.5	46.333332	26.4	36.25	52.666668	55.0	54.333332	29.666666	74.333336	61.916668	62.599998	61.833332	62.599998	45.25	56.0	47.31818	18.25	85.625	75.0	36.5	37.0
ACTL9	13.5	10.666667	13.2	12.666667	16.875	13.4	15.75	13.25	12.5	13.5	14.0	17.75	15.5	16.0	20.0	15.0	10.461538	16.0	17.0	12.363636	11.818182
ACTN1	1304.599976	1814.641968	1097.0	1269.206543	2480.513428	2000.2146	1357.469971	715.806641	1644.186401	403.5	937.821045	1379.837402	671.166687	978.404114	710.799988	1029.262207	819.73999	1173.0	720.083313	1515.333374	1775.542847
ACTN2	25.0	19.59091	20.666666	26.666666	31.833334	25.5	23.333334	19.583334	23.583334	23.833334	29.416666	30.5	24.75	25.0	22.799999	30.799999	16.0	30.799999	29.75	21.75	21.333334
ACTN3	33.400002	27.25	24.09091	31.0	33.666668	33.5	27.0	25.25	23.625	35.666668	25.5625	33.3125	37.833332	32.25	33.875	28.333334	23.25	36.200001	46.599998	30.200001	31.0
ACTN4	1807.833374	1586.684082	1928.13208	2476.260254	2544.794434	1405.960938	459.366486	1709.25708	263.166656	2679.176025	207.0	1487.918457	1704.350342	1524.333374	833.5	680.333313	1220.333374	1305.842163	1729.75	592.5	476.0
ACTR10	1832.653198	1898.666626	1283.5	2139.333252	1696.0	1805.685059	2620.062744	685.5	1807.833374	2012.164063	2839.237549	1754.952393	1747.530518	2325.664307	1824.736084	2711.643555	1026.666626	1751.000488	1161.0	2202.90332	2019.666626
ACTR1A	361.25	345.5	639.0	378.0	546.63446	609.166687	250.333328	661.393982	225.75	454.573212	170.375	484.799988	357.42868	400.200012	504.294037	209.42244	892.0	652.61145	475.25	274.636353	352.083344
ACTR1B	408.0	298.833344	311.666656	581.0	315.363647	377.75	154.333328	296.375	132.34462	536.625	146.399994	340.666656	550.375	436.666656	379.046295	219.25	183.800003	323.666656	335.200012	384.333344	267.833344
ACTR2	966.00415	793.799988	1210.666626	283.666656	574.333313	648.193909	682.400024	1545.391235	566.333313	229.5	664.400024	419.597656	1090.800049	523.666687	953.035889	786.400024	765.5	717.0	783.333313	429.399994	822.833313
ACTR3	2492.364746	2265.435791	1263.956543	2202.90332	2095.430908	2488.766357	4982.797363	1743.852417	3059.883545	1588.57605	4033.738525	1957.0	3069.691406	1944.125854	2165.349365	5212.059082	1777.121216	2465.035645	2890.036621	1437.0	2809.677979
ACTR3B	48.799999	65.75	90.75	64.333336	124.75	46.799999	51.599998	48.5	36.375	45.4375	44.25	66.318184	40.0	67.599998	56.799999	42.400002	94.75	48.200001	34.0	167.0	61.75
ACTR3B /// LOC100290215	80.199997	93.333336	77.0	78.375	116.5	62.333332	54.0	48.0	36.73077	90.166664	40.583332	133.5	85.333336	81.916664	76.5	49.5	54.799999	65.0	64.5	99.166664	56.400002
ACTR3BP2	19.5	15.5	16.166666	20.916666	22.75	19.272728	21.799999	17.0	21.5	22.333334	20.75	25.181818	25.5	19.508472	19.0	21.0	14.833333	22.799999	21.181818	21.583334	19.333334
ACTR3C	34.0	53.0	28.833334	38.200001	31.272728	36.909092	57.077568	23.681818	55.5	41.666668	31.0	26.333334	38.0	30.4	46.200001	42.625	53.166668	40.25	30.333334	36.333332	40.333332
ACTR5	87.317955	63.75	82.625	97.800003	80.5	87.0	120.199997	101.75	144.399994	80.333336	106.5625	94.0	103.655174	83.0	82.666664	81.666664	80.5	91.25	123.400002	63.5	69.333336
ACTR6	139.600006	153.399994	95.0	122.833336	127.75	118.599998	165.22728	75.842674	177.125	120.166664	162.730408	110.038864	185.916672	159.545456	180.241974	166.600006	135.125	185.5	163.25	260.914764	216.666672
ACTR8	115.228546	91.0	85.5	89.75	102.400002	88.0	103.875	80.400002	115.5	106.36364	149.909088	120.333336	130.0625	91.333336	108.818184	131.0	100.5	106.833336	152.166672	86.5	95.0
ACTRT2	30.042063	21.200001	41.192307	23.833334	30.0	26.0	30.333334	42.666668	21.833334	29.0	31.833334	32.400002	28.25	29.333334	36.5	38.799999	21.799999	31.0	42.111507	20.807692	21.772095
ACVR1	241.0	588.0	189.399994	343.333344	1271.855713	440.545441	245.125	82.5	463.5	167.090912	530.620911	507.666656	299.75	464.399994	431.0	383.042206	387.625	469.42215	193.0	822.0	787.333313
ACVR1B	105.545456	147.333328	306.75	135.0	176.199997	105.833336	160.375	194.5	200.0	250.563385	171.199997	83.400002	103.454544	230.0	152.875	157.875	110.5	118.666664	112.800003	126.599998	96.5
ACVR1C	26.153847	35.25	11.333333	29.083334	32.0	14.0	50.0	9.5	16.833334	16.666666	19.4	20.0	16.125	49.75	16.875	20.666666	19.192308	25.666666	15.0	182.5	38.333332
ACVR2A	271.75	291.5	597.872192	266.25	395.0	127.694542	167.666672	497.399994	155.770798	325.200012	158.064087	130.75	112.333336	421.200012	286.799988	153.333328	479.0	193.25	50.583332	244.5	142.506042
ACVR2B	49.0	46.400002	43.454544	43.458939	80.807693	38.75	38.0	41.272728	52.545456	39.4375	49.333332	65.230766	50.333332	44.0	43.083332	42.400002	38.333332	43.666668	66.5	46.666668	41.75
ACVRL1	131.666672	147.375	198.0	101.333336	54.833332	168.72728	88.400002	267.087616	345.411133	44.363636	145.0	90.045456	120.0	94.203796	85.0	110.63636	262.25	51.25	151.875	143.625	150.6875
ACY1	47.400002	33.0	94.0	24.181818	26.0	37.666668	39.583332	108.166664	52.0	31.181818	39.166668	29.625	34.75	30.5	42.333332	33.799999	29.666666	28.6	54.5	30.833334	30.459814
ACY3	32.833332	24.6	23.666666	28.727272	27.90909	28.799999	29.4	24.653847	36.599998	36.0	33.863636	32.136364	43.26923	28.75	30.5	31.666666	20.125	31.25	41.5	27.0	28.5
ACYP1	144.666672	125.0	304.193604	178.090912	82.182007	143.0	190.125	187.763336	74.454544	104.375	97.42308	153.826477	155.5	148.5	118.5	70.800003	323.200012	85.800003	109.625	213.666672	179.333328
ACYP2	93.5	232.25	260.333344	95.0	93.0	106.25	88.166664	94.727272	109.25	77.36364	172.666672	75.0	147.0	176.600006	143.375	99.0	117.0	144.0	56.333332	320.200012	163.333328
ADA	101.333336	145.399994	33.0	100.5	53.375	176.800003	93.0	50.666668	402.0	58.416668	213.625	129.800003	560.816467	94.400002	92.0	282.666656	261.32077	72.833336	450.31012	129.333328	168.0
ADAD1	15.0	14.333333	11.409091	16.666666	14.666667	15.5	13.8	11.75	14.833333	19.0	15.25	14.416667	16.333334	15.5	16.0	16.416666	11.2	15.0	18.038462	12.625	13.625
ADAD2	56.666668	54.454544	132.090912	39.666668	76.25	53.400002	55.25	146.363632	65.75	65.0	58.0	46.25	66.0	48.0	60.25	46.576923	33.636364	45.25	74.400002	42.625	45.090908
ADAL	39.5	55.375	25.5	48.833332	55.416668	40.666668	39.666668	22.6	77.333336	69.333336	61.083332	57.0	48.75	44.200001	43.5625	56.666668	38.799999	54.363636	46.916668	65.5	51.0
ADAM1	24.59091	29.0	22.666666	69.666664	66.5	28.4375	31.423077	24.750143	25.25	48.46154	49.0	22.5	26.5	45.0	23.200001	25.666666	71.599998	25.916666	16.363636	56.125	40.666668
ADAM10	478.222992	412.666656	815.166687	319.5	491.125	456.25	312.181549	1023.5	529.200012	309.5	778.875	653.25	550.168457	345.0	449.59256	560.554871	1021.191345	583.732788	745.164185	323.0	616.0
ADAM11	48.5	37.599998	43.692307	42.599998	50.416668	43.400002	48.0	59.333332	57.0	56.0	50.599998	52.0	57.363636	45.125	51.75	45.0	25.625	51.333332	65.666664	38.833332	37.0
ADAM12	28.0	54.599998	24.375	34.875	53.5	136.166672	64.25	25.5	333.181824	30.625	82.400002	151.875	123.0	26.416666	29.181818	36.666668	81.916664	74.0	26.318182	40.875	159.666672
ADAM15	425.75	316.666656	263.166656	372.200012	353.333344	525.5	124.800003	237.5	158.5	668.531982	146.166672	503.421204	345.0	422.666656	456.666656	187.199997	63.0	478.833344	227.199997	213.75	216.125
ADAM17	233.0	302.5	286.5	268.0	242.083328	283.445435	357.666656	401.0	330.5	266.0	261.399994	157.333328	194.5	221.827499	321.075317	203.666672	429.833344	313.666656	421.503204	166.0	308.25
ADAM18	12.666667	10.8	10.6875	12.0	12.0	11.583333	13.666667	12.25	12.833333	12.333333	12.333333	12.166667	12.8	11.8	12.083333	11.727273	10.0	12.583333	14.75	12.25	12.333333
ADAM19	127.416664	65.333336	57.333332	78.75	65.0	81.5	88.0	192.416672	74.666664	50.333332	49.666668	108.0	294.25	44.200001	60.200001	107.75	673.352539	61.333332	243.5	39.799999	86.0
ADAM2	8.0	8.5	8.909091	7.909091	8.333333	8.818182	8.583333	9.625	8.625	8.25	8.5	8.4	8.272727	7.875	8.136364	8.0	7.115385	8.363636	8.2	8.0	8.0
ADAM20	22.200001	20.181818	16.875	21.666666	24.045454	22.333334	23.625	23.727272	25.799999	24.75	23.333334	23.625	24.666666	21.0	21.75	22.5	16.25	25.333334	25.6	19.875	21.0
ADAM21	22.833334	20.0	25.6875	24.799999	25.0	19.846153	18.083334	33.5	35.666668	28.5	25.75	29.6	26.166666	22.5	20.25	18.0	14.083333	29.0	23.09091	18.192308	19.333334
ADAM21 /// ADAM21P1	10.909091	12.5	9.692307	15.333333	15.0	11.384615	12.0	10.166667	17.0	16.916666	16.227272	16.0	14.666667	13.0	10.75	14.0	11.125	15.0	11.5	11.75	11.75
ADAM22	17.200001	16.666666	16.5	18.5	17.625	15.0	15.454545	15.6	16.0	18.799999	17.5	17.666666	20.25	19.083334	16.0	15.833333	21.333334	16.5	16.90909	23.5	15.916667
