CD19B	CD56NK	CD4MemoryT	CD14
V452	0.09746	0.0871	0.12731	0.68813
V453	0.57405	0.12062	0.12613	0.1792
V454	0.06154	0.66827	0.13398	0.13621
V455	0.44424	0.10392	0.27023	0.18161
V456	0.26729	0.17145	0.31144	0.24982
V457	0.08237	0.09175	0.09699	0.72888
V458	0.21692	0.21687	0.08677	0.47944
V459	0.07446	0.57145	0.15718	0.19691
V460	0.68548	0.06796	0.09718	0.14937
V461	0.10819	0.09528	0.09407	0.70245
V462	0.26167	0.22975	0.07946	0.42912
V463	0.21497	0.38145	0.18942	0.21416
V464	0.35618	0.13925	0.08148	0.42309
V465	0.29882	0.34931	0.1061	0.24576
V466	0.41047	0.19589	0.08107	0.31257
V467	0.25265	0.44244	0.14619	0.15873
V468	0.3656	0.33699	0.12309	0.17432
V469	0.08823	0.19769	0.24516	0.46891
V470	0.39523	0.16314	0.19559	0.24604
V471	0.21953	0.14353	0.10682	0.53013
V472	0.2491	0.2829	0.08051	0.38749
V473	0.13299	0.43542	0.29221	0.13939
V474	0.14108	0.0794	0.14586	0.63366
V475	0.17121	0.32483	0.13948	0.36448
V476	0.16303	0.08848	0.12009	0.6284
V477	0.43329	0.10404	0.20893	0.25374
V478	0.14179	0.43751	0.09338	0.32732
V479	0.09991	0.15699	0.55768	0.18542
V480	0.11719	0.26494	0.11603	0.50184
V481	0.17937	0.11285	0.57641	0.13137
V482	0.49788	0.18217	0.1572	0.16275
V483	0.14491	0.14591	0.13205	0.57713
V484	0.09126	0.1174	0.10304	0.68829
V485	0.13572	0.5342	0.10341	0.22667
V486	0.22256	0.247	0.164	0.36644
V487	0.11877	0.10731	0.13618	0.63773
V488	0.09092	0.1083	0.60181	0.19897
V489	0.2155	0.16336	0.48825	0.13288
V490	0.25952	0.27781	0.13083	0.33184
V491	0.32888	0.37787	0.11193	0.18132
V492	0.08174	0.60646	0.18301	0.12879
V493	0.08793	0.08086	0.0938	0.7374
V494	0.1953	0.19912	0.38673	0.21885
V495	0.20004	0.47336	0.18355	0.14305
V496	0.22847	0.51361	0.09242	0.16549
V497	0.10066	0.1135	0.66301	0.12283
V498	0.24506	0.14431	0.11622	0.49441
V499	0.44877	0.25038	0.16668	0.13416
V500	0.14908	0.18127	0.51815	0.1515
V501	0.08296	0.08195	0.11062	0.72447
V502	0.40028	0.26276	0.18392	0.15304
V503	0.1847	0.14768	0.19982	0.4678
V504	0.20177	0.516	0.10436	0.17786
V505	0.18593	0.22315	0.23278	0.35814
V506	0.13364	0.257	0.34118	0.26818
V507	0.43344	0.14651	0.15805	0.262
V508	0.53306	0.18178	0.1136	0.17157
