cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V491	0.42742	0.47305	0.04643	0.05309
V492	0.06023	0.79255	0.1396	0.00762
V493	0.08146	0.05559	0.07611	0.78684
V494	0.18725	0.15704	0.52906	0.12665
V495	0.22691	0.61184	0.14392	0.01733
V496	0.2736	0.6717	0.01633	0.03837
V497	0.05185	0.05247	0.85736	0.03832
V498	0.27778	0.11727	0.08693	0.51802
V499	0.58018	0.28219	0.1346	0.00302
V500	0.10627	0.12643	0.71694	0.05037
V501	0.02966	0.06035	0.13196	0.77803
V502	0.52508	0.2914	0.16047	0.02306
V503	0.17778	0.1058	0.22326	0.49317
V504	0.23584	0.68261	0.02734	0.05422
V505	0.18862	0.21252	0.27132	0.32754
V506	0.09605	0.24456	0.46007	0.19932
V507	0.58383	0.11986	0.13598	0.16032
V508	0.71837	0.18989	0.0558	0.03595
V509	0.21307	0.07165	0.51722	0.19806
V510	0.2271	0.50789	0.2579	0.00711
V511	0.06305	0.39391	0.07884	0.4642
V512	0.21039	0.06903	0.11858	0.60199
V513	0.09624	0.62908	0.21421	0.06047
V514	0.03769	0.11752	0.07042	0.77437
V515	0.73383	0.08736	0.06456	0.11425
V516	0.83098	0.13244	0.02952	0.00707
V517	0.04609	0.0483	0.27104	0.63457
V518	0.86906	0.08963	0.03258	0.00873
V519	0.0587	0.82263	0.0276	0.09108
V520	0.03849	0.02269	0.60183	0.33698
V521	0.53249	0.06579	0.37201	0.02971
V522	0.01978	0.12408	0.57276	0.28338
V523	0.32996	0.13591	0.27628	0.25785
V524	0.03854	0.74074	0.19182	0.0289
V525	0.23214	0.20898	0.06168	0.49719
V526	0.60849	0.10183	0.09193	0.19776
V527	0.18556	0.03756	0.40946	0.36743
V528	0.12161	0.81624	0.02136	0.04079
V529	0.06234	0.07585	0.24448	0.61732
V530	0.02492	0.19555	0.66853	0.111
V531	0.06044	0.80714	0.1285	0.00393
V532	0.16616	0.31701	0.05943	0.4574
