Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V408	0	0.08014	0	0.82451	0	0.09536
V409	1	0	0	0	0	0
V410	0.9921	0	0	0	0.0079	0
V411	0	0	0	0.29676	0	0.70324
V412	0.63698	0.17185	0.03288	0.06601	0.09228	0
V413	0	0.0856	0.00542	0.90898	0	0
V414	0.10173	0.0571	0	0.74848	0.0927	0
V415	0	0.00724	0.32942	0.5082	0.04131	0.11383
V416	0	0.12839	0	0.36234	0.36144	0.14782
V417	0.01009	0	0.01936	0.14283	0	0.82772
V418	0	0.06825	0.44579	0.19562	0.24782	0.04252
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0.03703	0.05088	0.02851	0.10209	0.76085	0.02064
V422	0.23724	0.29153	0	0	0.47123	0
V423	0.01984	0.12344	0	0.85672	0	0
V424	0.86327	0.05708	0	0.07965	0	0
V425	0	0.10167	0	0	0.89833	0
V426	0	0	0.14208	0	0	0.85792
V427	0.58156	0.10971	0.11999	0.18874	0	0
V428	0.2613	0	0	0.7387	0	0
V429	0	0.01833	0.08685	0.74209	0.149	0.00373
V430	0	0.06716	0.57931	0.2715	0	0.08203
V431	0	0	0.9634	0.0366	0	0
V432	0	0.39663	0	0.60337	0	0
V433	0	0	0.01794	0.98206	0	0
V434	0	0.22906	0.14532	0.62562	0	0
V435	0	0	0	0	0.74717	0.25283
V436	0.92692	0.05394	0	0.01914	0	0
V437	0.23953	0.27816	0.32166	0.02832	0.07631	0.05603
V438	0	0.41381	0	0.09604	0.47174	0.0184
V439	0	0.0084	0.08879	0	0.90281	0
V440	0.13242	0.04261	0.4452	0.08517	0.16763	0.12697
V441	0	0.04869	0.47433	0.20081	0	0.27617
V442	0.53182	0.11294	0.15984	0.09969	0.01912	0.07658
V443	0.00924	0.00183	0.03808	0.94122	0	0.00963
V444	0.86233	0.02487	0	0.03512	0.07768	0
V445	1	0	0	0	0	0
V446	0	0.62562	0.32813	0.03758	0	0.00866
V447	0.03313	0.19051	0	0.27461	0	0.50175
V448	0	0.01934	0.93974	0.00984	0.03107	0
V449	0.64033	0.00995	0	0.34972	0	0
V450	0.09024	0.00796	0.75109	0.00388	0.14683	0
V451	0.11924	0.03461	0.14387	0.21225	0.49003	0
V452	0.00155	0.00872	0	0.57628	0	0.41345
V453	0.34465	0	0.50698	0.14837	0	0
V454	0.1986	0.03862	0.07685	0.68593	0	0
V455	0	0.95641	0.00653	0.03706	0	0
V456	0.95453	0	0.00194	0.00934	0.03419	0
V457	0	0	0	0.00651	0.16905	0.82444
V458	0.01393	0	0.45145	0.00926	0.37803	0.14733
V459	0	0.00996	0.58279	0.40725	0	0
V460	0.42227	0.0626	0.23556	0.18614	0	0.09342
V461	0.32348	0.03051	0	0.56756	0.07846	0
V462	0	0	0.93979	0.02571	0	0.0345
V463	0	0.01903	0	0.05005	0.93092	0
V464	0	0.94582	0	0.05418	0	0
V465	0.44088	0.09355	0.45128	0.00074	0.01355	0
V466	0.08559	0.01737	0	0.89034	0.0067	0
V467	1	0	0	0	0	0
V468	0.38703	0.09045	0.06237	0.34897	0.11118	0
V469	0	0.10703	0.6829	0.12614	0	0.08392
V470	0.6928	0	0.00867	0.10366	0.19486	0
V471	0	0.19258	0.57752	0.1016	0	0.12831
V472	0	0.59176	0	0.05389	0.31041	0.04394
V473	0	1	0	0	0	0
V474	0.0468	0	0.35682	0.59638	0	0
V475	0.0422	0.14421	0.29059	0.26813	0.22993	0.02494
V476	0.51683	0.0214	0	0.26717	0	0.1946
V477	0	0.68059	0.02401	0.15344	0	0.14195
V478	0	0	0.89122	0.02405	0	0.08473
V479	0.01652	0.1312	0.80792	0.02351	0.00373	0.01712
V480	0	0.21521	0	0.45514	0.32965	0
V481	0.49222	0.08586	0.08446	0.10989	0.22757	0
V482	0.48709	0	0	0	0	0.51291
V483	0	0.9393	0.05604	0.00466	0	0
V484	0.90994	0	0.04446	0	0.0456	0
V485	0.29354	0.10393	0.50031	0.10222	0	0
V486	0.22257	0	0.67142	0.04505	0	0.06096
V487	0	0.36255	0	0	0.62636	0.0111
V488	0.26268	0.67639	0	0.06093	0	0
V489	0.8838	0.00614	0.05541	0.0105	0.04415	0
V490	0	0.01014	0	0.06168	0	0.92818
V491	0.03952	0.2675	0.40101	0	0.22502	0.06696
V492	0.03247	0.00658	0.20045	0.13245	0.02969	0.59836
V493	0.88957	0.08119	0	0.02924	0	0
V494	0	0	0.32626	0.02217	0	0.65157
V495	0.21272	0.55734	0.20888	0.02106	0	0
V496	0.20203	0.11229	0.30131	0	0.18536	0.19901
V497	0	0.1988	0.16438	0.0497	0.58712	0
V498	0.07181	0.09039	0.35247	0.45421	0.00537	0.02575
V499	0	0.71835	0.16875	0.1129	0	0
V500	0.58667	0.16577	0.03109	0.08352	0.13295	0
V501	0	0.96129	0	0.03559	0	0.00311
V502	0.00163	0.0097	0	0.36217	0.6265	0
V503	0.08244	0.27522	0	0.64233	0	0
V504	0	0.96558	0.03442	0	0	0
V505	0	0	0.47428	0.47918	0	0.04655
V506	0.33353	0	0	0.21449	0.0173	0.43469
V507	0	0	0	0	0	1
V508	0	0.65213	0.02101	0.15434	0.17252	0
V509	0.02174	0.00863	0	0.9279	0.04172	0
V510	0.98184	0	0	0	0.01816	0
V511	0.0105	0	0	0.28028	0	0.70922
